"Variant and risk allele",P-value,"P-value annotation",RAF,OR,Beta,CI,"Mapped gene","Reported trait",Trait(s),"Study accession",Location
rs4804573-<b>?</b>,"1 x 10-33",,NR,'-,"2.302 unit decrease",[1.92-2.69],KANK2,"LDL cholesterol levels x long total sleep time interaction (2df test)","sleep duration, low density lipoprotein cholesterol measurement",GCST009366,19:11166556
rs11881756-<b>?</b>,"5 x 10-22",,NR,'-,"3.043 unit increase",[2.37-3.72],CEACAM16-AS1,"LDL cholesterol levels x long total sleep time interaction (2df test)","sleep duration, low density lipoprotein cholesterol measurement",GCST009366,19:44717621
rs2965169-<b>?</b>,"1 x 10-19",,NR,'-,"1.737 unit increase",[1.35-2.12],BCL3,"LDL cholesterol levels x long total sleep time interaction (2df test)","sleep duration, low density lipoprotein cholesterol measurement",GCST009366,19:44747899
rs2967668-<b>?</b>,"1 x 10-27",,NR,'-,"3.727 unit increase",[3.01-4.45],CBLC,"LDL cholesterol levels x long total sleep time interaction (2df test)","sleep duration, low density lipoprotein cholesterol measurement",GCST009366,19:44799694
rs2927482-<b>?</b>,"2 x 10-16",,NR,'-,"1.562 unit increase",[1.18-1.94],"NECTIN2, BCAM","LDL cholesterol levels x long total sleep time interaction (2df test)","sleep duration, low density lipoprotein cholesterol measurement",GCST009366,19:44836881
rs3810143-<b>?</b>,"2 x 10-52",,NR,'-,"2.917 unit decrease",[2.52-3.31],"BCAM, NECTIN2","LDL cholesterol levels x long total sleep time interaction (2df test)","sleep duration, low density lipoprotein cholesterol measurement",GCST009366,19:44846145
rs395908-<b>?</b>,"8 x 10-22",,NR,'-,"2.227 unit decrease",[1.73-2.72],NECTIN2,"LDL cholesterol levels x long total sleep time interaction (2df test)","sleep duration, low density lipoprotein cholesterol measurement",GCST009366,19:44870308
rs6859-<b>?</b>,"8 x 10-30",,NR,'-,"2.229 unit increase",[1.81-2.64],NECTIN2,"LDL cholesterol levels x long total sleep time interaction (2df test)","sleep duration, low density lipoprotein cholesterol measurement",GCST009366,19:44878777
rs75543966-<b>?</b>,"1 x 10-13",(EA),NR,'-,"0.04906 unit decrease",[0.035-0.063],DHX8,"HDL cholesterol levels x long total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009368,17:43493900
rs7799249-<b>?</b>,"3 x 10-8",(EA),NR,'-,"0.004049 unit decrease",[0.0016-0.0065],ATP6V0A4,"HDL cholesterol levels x long total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009368,7:138770363
rs8065231-<b>?</b>,"5 x 10-10",(EA),NR,'-,"0.003143 unit decrease",[0.00059-0.0057],TMEM94,"HDL cholesterol levels x long total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009368,17:75443809
rs1436345-<b>?</b>,"4 x 10-8",(EA),NR,'-,"0.00267 unit decrease",[0.00054-0.0048],'-,"HDL cholesterol levels x long total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009368,3:104888233
rs12593988-<b>?</b>,"4 x 10-10",(EA),NR,'-,"0.005173 unit increase",[0.0026-0.0077],ARNT2,"HDL cholesterol levels x long total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009368,15:80413485
rs1873027-<b>?</b>,"8 x 10-9",(EA),NR,'-,"0.003713 unit increase",[0.0016-0.0059],SUMF1,"HDL cholesterol levels x long total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009368,3:3646007
rs3938236-<b>?</b>,"2 x 10-8",(EA),NR,'-,"0.004418 unit decrease",[0.0015-0.0074],SPRED1,"HDL cholesterol levels x long total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009368,15:38253524
rs6501801-<b>?</b>,"3 x 10-7",(AA),NR,'-,"0.01266 unit increase",[0.0053-0.02],TMEM94,"HDL cholesterol levels x long total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009368,17:75450949
rs4296102-<b>?</b>,"5 x 10-7",(AA),NR,'-,"0.01247 unit decrease",[0.0056-0.0193],"RNU6-735P, MIR3685","HDL cholesterol levels x long total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009368,12:95356950
rs1857237-<b>?</b>,"3 x 10-10",,NR,'-,"0.0429 unit increase",[0.03-0.056],SLC30A10,"Triglyceride levels x long total sleep time interaction (1df test)","sleep duration, triglyceride measurement",GCST009358,1:219796063
rs970223-<b>?</b>,"2 x 10-8",(EA),NR,'-,"0.04636 unit decrease",[0.03-0.062],RPL9P13,"Triglyceride levels x long total sleep time interaction (1df test)","sleep duration, triglyceride measurement",GCST009358,2:139752666
rs6672390-<b>?</b>,"7 x 10-10",,NR,'-,"0.004543 unit increase",[0.0021-0.007],"S100A7, RN7SL44P","HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,1:153494228
rs12695617-<b>?</b>,"4 x 10-10",,NR,'-,"0.003208 unit decrease",[0.0013-0.0051],"RNU6-1174P, KY","HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,3:134708903
rs1111341-<b>?</b>,"6 x 10-10",,NR,'-,"0.003791 unit increase",[0.0019-0.0057],SMARCAL1-AS1,"HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,2:216387690
rs4778087-<b>?</b>,"2 x 10-9",,NR,'-,"0.002877 unit decrease",[0.00094-0.00482],RGMA,"HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,15:93061276
rs903269-<b>?</b>,"4 x 10-8",,NR,'-,"0.003811 unit decrease",[0.0019-0.0057],"LINC02644, ZNF438","HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,10:30751588
rs2080208-<b>?</b>,"5 x 10-12",,NR,'-,"0.00419 unit increase",[0.0013-0.0071],"LINC02390, CLECL1","HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,12:9710374
rs2594136-<b>?</b>,"9 x 10-10",,NR,'-,"0.003723 unit increase",[0.0013-0.0062],FHIT,"HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,3:60826476
rs1839069-<b>?</b>,"3 x 10-11",(EA),NR,'-,"0.004473 unit decrease",[0.0019-0.0071],FHIT,"HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,3:60823546
rs7689238-<b>?</b>,"1 x 10-9",(EA),NR,'-,"0.00396 unit increase",[0.0019-0.006],AFAP1,"HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,4:7934878
rs2080208-<b>?</b>,"3 x 10-6",(AA),NR,'-,"0.02079 unit increase",[0.011-0.031],"LINC02390, CLECL1","HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,12:9710374
rs646776-<b>?</b>,"1 x 10-14",,NR,'-,"0.007286 unit decrease",[0.0051-0.0094],"CELSR2, PSRC1","HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,1:109275908
rs4631704-<b>?</b>,"2 x 10-19",,NR,'-,"0.008414 unit increase",[0.0063-0.0105],GALNT2,"HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,1:230157783
rs676210-<b>?</b>,"1 x 10-29",,NR,'-,"0.01191 unit increase",[0.0096-0.0142],APOB,"HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,2:21008652
rs7607980-<b>?</b>,"2 x 10-10",,NR,'-,"0.008511 unit decrease",[0.0056-0.0114],'-,"HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,"Mapping not available"
rs289718-<b>?</b>,"5 x 10-106",,NR,'-,"0.02191 unit decrease",[0.02-0.024],CETP,"HDL cholesterol levels x long total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009368,16:56976020
rs1800777-<b>?</b>,"2 x 10-136",,NR,'-,"0.07039 unit decrease",[0.064-0.076],CETP,"HDL cholesterol levels x long total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009368,16:56983407
rs289752-<b>?</b>,"5 x 10-24",,NR,'-,"0.01001 unit increase",[0.008-0.012],NLRC5,"HDL cholesterol levels x long total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009368,16:56993024
rs7187275-<b>?</b>,"3 x 10-21",,NR,'-,"0.02542 unit increase",[0.02-0.031],NLRC5,"HDL cholesterol levels x long total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009368,16:56997818
rs60990105-<b>?</b>,"2 x 10-30",,NR,'-,"0.01874 unit increase",[0.015-0.022],CARMIL2,"HDL cholesterol levels x long total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009368,16:67647053
rs148753499-<b>?</b>,"3 x 10-13",,NR,'-,"0.01479 unit increase",[0.011-0.019],"DPEP3, SLC12A4","HDL cholesterol levels x long total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009368,16:67973672
rs3764351-<b>?</b>,"3 x 10-12",,NR,'-,"0.006892 unit increase",[0.0049-0.0089],PNMT,"HDL cholesterol levels x long total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009368,17:39668086
rs1976704-<b>?</b>,"6 x 10-9",,NR,'-,"0.005035 unit increase",[0.0032-0.0069],PGS1,"HDL cholesterol levels x long total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009368,17:78405237
rs2000813-<b>?</b>,"6 x 10-18",,NR,'-,"0.008583 unit increase",[0.0064-0.0107],LIPG,"HDL cholesterol levels x long total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009368,18:49567494
rs73959582-<b>?</b>,"1 x 10-32",,NR,'-,"0.01854 unit decrease",[0.015-0.022],"SMUG1P1, LIPG","HDL cholesterol levels x long total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009368,18:49622516
rs9304381-<b>?</b>,"8 x 10-32",,NR,'-,"0.01307 unit increase",[0.011-0.015],"SMUG1P1, LIPG","HDL cholesterol levels x long total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009368,18:49631864
rs12965067-<b>?</b>,"1 x 10-26",,NR,'-,"0.01012 unit increase",[0.0081-0.0121],"SMUG1P1, ACAA2","HDL cholesterol levels x long total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009368,18:49702573
rs12976739-<b>?</b>,"4 x 10-16",,NR,'-,"0.007325 unit increase",[0.0053-0.0093],RAB11B,"HDL cholesterol levels x long total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009368,19:8396779
rs66466742-<b>?</b>,"2 x 10-36",,NR,'-,"0.02305 unit decrease",[0.019-0.027],DOCK6,"HDL cholesterol levels x long total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009368,19:11225768
rs6857-<b>?</b>,"2 x 10-35",,NR,'-,"0.0197 unit decrease",[0.016-0.023],NECTIN2,"HDL cholesterol levels x long total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009368,19:44888997
rs204474-<b>?</b>,"2 x 10-15",,NR,'-,"0.007205 unit decrease",[0.0052-0.0092],CLPTM1,"HDL cholesterol levels x long total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009368,19:44983921
rs103294-<b>?</b>,"9 x 10-22",,NR,'-,"0.01177 unit increase",[0.0093-0.0142],"LILRA5, MIR4752","HDL cholesterol levels x long total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009368,19:54293995
rs6073958-<b>?</b>,"3 x 10-27",,NR,'-,"0.01219 unit increase",[0.0098-0.0146],"PCIF1, PLTP","HDL cholesterol levels x long total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009368,20:45923216
rs7462612-<b>?</b>,"9 x 10-12",,NR,'-,"0.004767 unit increase",[0.0026-0.0069],"ATP6V1H, MAPK6P1","HDL cholesterol levels x long total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009368,8:53630728
rs1348206-<b>?</b>,"1 x 10-8",,NR,'-,"0.005354 unit decrease",[0.003-0.0077],FAM47E,"HDL cholesterol levels x long total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009368,4:76246089
rs4296102-<b>?</b>,"2 x 10-9",,NR,'-,"0.003224 unit decrease",[0.00099-0.00546],"RNU6-735P, MIR3685","HDL cholesterol levels x long total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009368,12:95356950
rs7799249-<b>?</b>,"4 x 10-10",,NR,'-,"0.003782 unit decrease",[0.0015-0.006],ATP6V0A4,"HDL cholesterol levels x long total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009368,7:138770363
rs6501801-<b>?</b>,"3 x 10-10",,NR,'-,"0.003038 unit increase",[0.00092-0.00515],TMEM94,"HDL cholesterol levels x long total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009368,17:75450949
rs2544681-<b>?</b>,"3 x 10-9",,NR,'-,"0.002898 unit decrease",[0.00044-0.00536],MIR4280HG,"HDL cholesterol levels x long total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009368,5:87095232
rs12593988-<b>?</b>,"2 x 10-9",,NR,'-,"0.005111 unit increase",[0.0028-0.0075],ARNT2,"HDL cholesterol levels x long total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009368,15:80413485
rs9938160-<b>?</b>,"3 x 10-37",,NR,'-,"0.01543 unit decrease",[0.013-0.018],"HERPUD1, CETP","HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,16:56950678
rs12448528-<b>?</b>,"1 x 10-148",,NR,'-,"0.03015 unit decrease",[0.028-0.033],"HERPUD1, CETP","HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,16:56951643
rs4783961-<b>?</b>,"7 x 10-118",,NR,'-,"0.02326 unit increase",[0.021-0.025],"HERPUD1, CETP","HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,16:56960982
rs12720922-<b>?</b>,"2 x 10-299",,NR,'-,"0.04674 unit decrease",[0.044-0.049],CETP,"HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,16:56966973
rs289719-<b>?</b>,"4 x 10-108",,NR,'-,"0.02173 unit increase",[0.02-0.024],CETP,"HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,16:56976029
rs56208677-<b>?</b>,"1 x 10-47",,NR,'-,"0.04018 unit increase",[0.035-0.046],CETP,"HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,16:56976320
rs289752-<b>?</b>,"8 x 10-31",,NR,'-,"0.01113 unit increase",[0.0091-0.0131],NLRC5,"HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,16:56993024
rs7187275-<b>?</b>,"2 x 10-29",,NR,'-,"0.02682 unit increase",[0.021-0.032],NLRC5,"HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,16:56997818
rs1167514-<b>?</b>,"1 x 10-10",,NR,'-,"0.009174 unit increase",[0.0064-0.0119],NLRC5,"HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,16:57011708
rs289727-<b>?</b>,"7 x 10-21",,NR,'-,"0.008578 unit decrease",[0.0065-0.0107],NLRC5,"HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,16:57041869
rs27190-<b>?</b>,"1 x 10-10",,NR,'-,"0.005287 unit increase",[0.0034-0.0072],"CPNE2, NLRC5","HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,16:57084296
rs112434994-<b>?</b>,"1 x 10-31",,NR,'-,"0.01626 unit increase",[0.013-0.019],PSKH1,"HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,16:67920495
rs148753499-<b>?</b>,"8 x 10-12",,NR,'-,"0.0134 unit increase",[0.0093-0.0175],"DPEP3, SLC12A4","HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,16:67973672
rs2925979-<b>?</b>,"2 x 10-13",,NR,'-,"0.007319 unit decrease",[0.0053-0.0094],CMIP,"HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,16:81501185
rs2000813-<b>?</b>,"6 x 10-16",,NR,'-,"0.008636 unit increase",[0.0065-0.0108],LIPG,"HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,18:49567494
rs4121823-<b>?</b>,"2 x 10-38",,NR,'-,"0.01403 unit increase",[0.012-0.016],"SMUG1P1, LIPG","HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,18:49617853
rs73959582-<b>?</b>,"5 x 10-26",,NR,'-,"0.01661 unit decrease",[0.013-0.02],"SMUG1P1, LIPG","HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,18:49622516
rs12965067-<b>?</b>,"3 x 10-24",,NR,'-,"0.0102 unit increase",[0.0082-0.0122],"SMUG1P1, ACAA2","HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,18:49702573
rs1787328-<b>?</b>,"3 x 10-14",,NR,'-,"0.006915 unit decrease",[0.0049-0.0089],MYO5B,"HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,18:49931189
rs2913980-<b>?</b>,"1 x 10-14",,NR,'-,"0.007636 unit decrease",[0.0053-0.01],RAB11B-AS1,"HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,19:8381026
rs737338-<b>?</b>,"5 x 10-34",,NR,'-,"0.02183 unit decrease",[0.018-0.026],DOCK6,"HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,19:11236981
rs405509-<b>?</b>,"3 x 10-12",,NR,'-,"0.007515 unit decrease",[0.0053-0.0097],"TOMM40, APOE","HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,19:44905579
rs429358-<b>?</b>,"4 x 10-37",,NR,'-,"0.0204 unit increase",[0.017-0.024],'-,"HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,"Mapping not available"
rs35577563-<b>?</b>,"8 x 10-24",,NR,'-,"0.009419 unit decrease",[0.0073-0.0116],"RELB, CLPTM1","HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,19:45001091
rs373032-<b>?</b>,"2 x 10-8",,NR,'-,"0.006286 unit increase",[0.0034-0.0092],LILRB2,"HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,19:54279520
rs901746-<b>?</b>,"2 x 10-21",,NR,'-,"0.009196 unit decrease",[0.0072-0.0112],DDB2,"HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,11:47238768
rs174545-<b>?</b>,"3 x 10-34",,NR,'-,"0.01235 unit increase",[0.01-0.014],"FADS2, FADS1","HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,11:61801834
rs180360-<b>?</b>,"2 x 10-24",,NR,'-,"0.01055 unit decrease",[0.0085-0.0126],"BUD13, LINC02702","HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,11:116728272
rs61905084-<b>?</b>,"8 x 10-25",,NR,'-,"0.01194 unit decrease",[0.0095-0.0143],"LINC02702, BUD13","HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,11:116739578
rs964184-<b>?</b>,"1 x 10-64",,NR,'-,"0.01859 unit increase",[0.016-0.021],ZPR1,"HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,11:116778201
rs59781045-<b>?</b>,"1 x 10-15",,NR,'-,"0.01562 unit increase",[0.012-0.02],PCSK7,"HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,11:117224567
rs2454703-<b>?</b>,"4 x 10-13",,NR,'-,"0.005388 unit decrease",[0.0035-0.0073],"HCAR3, HCAR1","HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,12:122719184
rs1187415-<b>?</b>,"2 x 10-16",,NR,'-,"0.006853 unit decrease",[0.0049-0.0088],"ZNF664, RFLNA","HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,12:124006982
rs825458-<b>?</b>,"4 x 10-13",,NR,'-,"0.005574 unit increase",[0.0037-0.0074],RFLNA,"HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,12:124055244
rs3741521-<b>?</b>,"2 x 10-16",,NR,'-,"0.007408 unit decrease",[0.0053-0.0095],SCARB1,"HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,12:124779747
rs838909-<b>?</b>,"3 x 10-11",,NR,'-,"0.006281 unit increase",[0.0044-0.0082],SCARB1,"HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,12:124803102
rs61941676-<b>?</b>,"2 x 10-20",,NR,'-,"0.01553 unit decrease",[0.012-0.019],SCARB1,"HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,12:124840252
rs10744183-<b>?</b>,"5 x 10-14",,NR,'-,"0.006634 unit decrease",[0.0045-0.0087],SCARB1,"HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,12:124861097
rs138570705-<b>?</b>,"1 x 10-13",,NR,'-,"0.02461 unit decrease",[0.017-0.032],FRMD5,"HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,15:43974532
rs2635383-<b>?</b>,"4 x 10-9",,NR,'-,"0.003714 unit increase",[0.0018-0.0057],"MYZAP, CGNL1","HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,15:57578668
rs1318175-<b>?</b>,"1 x 10-19",,NR,'-,"0.01178 unit decrease",[0.0092-0.0144],ALDH1A2,"HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,15:58293930
rs72740818-<b>?</b>,"1 x 10-10",,NR,'-,"0.006455 unit increase",[0.0044-0.0085],ALDH1A2,"HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,15:58362104
rs1532085-<b>?</b>,"2 x 10-83",,NR,'-,"0.01819 unit increase",[0.016-0.02],ALDH1A2,"HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,15:58391167
rs8042174-<b>?</b>,"4 x 10-13",,NR,'-,"0.01156 unit increase",[0.0085-0.0146],ALDH1A2,"HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,15:58393771
rs1800588-<b>?</b>,"3 x 10-83",,NR,'-,"0.02085 unit increase",[0.019-0.023],"LIPC, ALDH1A2","HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,15:58431476
rs3859113-<b>?</b>,"1 x 10-11",,NR,'-,"0.009484 unit decrease",[0.0063-0.0126],"MT1G, MT1F","HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,16:56666055
rs55994220-<b>?</b>,"1 x 10-11",,NR,'-,"0.01158 unit increase",[0.0078-0.0154],"MT1G, MT1H","HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,16:56668971
rs76976871-<b>?</b>,"2 x 10-22",,NR,'-,"0.01228 unit decrease",[0.0098-0.0148],NUP93,"HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,16:56822660
rs1138429-<b>?</b>,"1 x 10-45",,NR,'-,"0.0254 unit increase",[0.022-0.029],SLC12A3,"HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,16:56909009
rs12444708-<b>?</b>,"4 x 10-40",,NR,'-,"0.02247 unit increase",[0.019-0.026],"CETP, HERPUD1","HDL cholesterol levels x short total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009367,16:56950570
rs174545-<b>?</b>,"3 x 10-33",,NR,'-,"0.01245 unit increase",[0.01-0.015],"FADS2, FADS1","HDL cholesterol levels x long total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009368,11:61801834
rs180360-<b>?</b>,"2 x 10-25",,NR,'-,"0.01031 unit decrease",[0.0082-0.0124],"BUD13, LINC02702","HDL cholesterol levels x long total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009368,11:116728272
rs61905084-<b>?</b>,"2 x 10-26",,NR,'-,"0.01264 unit decrease",[0.01-0.015],"LINC02702, BUD13","HDL cholesterol levels x long total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009368,11:116739578
rs964184-<b>?</b>,"2 x 10-55",,NR,'-,"0.01793 unit increase",[0.016-0.02],ZPR1,"HDL cholesterol levels x long total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009368,11:116778201
rs59781045-<b>?</b>,"2 x 10-17",,NR,'-,"0.01594 unit increase",[0.012-0.02],PCSK7,"HDL cholesterol levels x long total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009368,11:117224567
rs7137190-<b>?</b>,"2 x 10-13",,NR,'-,"0.006317 unit increase",[0.0045-0.0082],MYO1H,"HDL cholesterol levels x long total sleep time interaction (2df test)","sleep duration, high density lipoprotein cholesterol measurement",GCST009368,12:109428303
