Variant and risk allele,P-value,P-value annotation,RAF,OR,Beta,CI,Mapped gene,Reported trait,Trait(s),Study accession,Location
rs11859370-<b>T</b>,2 x 10-10,,0.95,1.13,'-,[1.09-1.17],ADGRG1,Prostate cancer,prostate carcinoma,GCST006085,16:57619621
rs2788524-<b>G</b>,9 x 10-11,,0.15,1.06,'-,[1.04-1.07],ARHGAP6,Prostate cancer,prostate carcinoma,GCST006085,X:11321091
rs56366063-<b>C</b>,2 x 10-8,,0.11,1.08,'-,[1.05-1.11],"MIR4435-2HG, BCL2L11",Prostate cancer,prostate carcinoma,GCST006085,2:111146954
rs1218582-<b>G</b>,1 x 10-8,,0.45,1.05,'-,[1.03-1.06],KCNN3,Prostate cancer,prostate carcinoma,GCST006085,1:154861707
rs902774-<b>A</b>,2 x 10-31,,0.15,1.13,'-,[1.11-1.16],"RPL7P41, KRT78",Prostate cancer,prostate carcinoma,GCST006085,12:52880120
rs7141529-<b>C</b>,2 x 10-10,,0.5,1.05,'-,[1.04-1.07],RAD51B,Prostate cancer,prostate carcinoma,GCST006085,14:68660027
rs141536087-<b>GCGCA</b>,5 x 10-6,,NR,1.09,'-,[NR],LARP4B,Prostate cancer (advanced),prostate carcinoma,GCST006083,10:808752
rs527510716-<b>C</b>,3 x 10-7,,NR,1.1,'-,[NR],MAD1L1,Prostate cancer (advanced),prostate carcinoma,GCST006083,7:1904901
rs61890184-<b>A</b>,1 x 10-7,,NR,1.11,'-,[NR],PPFIBP2,Prostate cancer (advanced),prostate carcinoma,GCST006083,11:7526356
rs17321482-<b>C</b>,1 x 10-8,,NR,1.1,'-,[NR],ARHGAP6,Prostate cancer (advanced),prostate carcinoma,GCST006083,X:11464514
rs10845938-<b>G</b>,9 x 10-7,,NR,1.07,'-,[NR],"GNAI2P1, RPL30P11",Prostate cancer (advanced),prostate carcinoma,GCST006083,12:14263984
rs9469899-<b>A</b>,2 x 10-6,,NR,1.07,'-,[NR],UHRF1BP1,Prostate cancer (advanced),prostate carcinoma,GCST006083,6:34825347
rs61088131-<b>T</b>,4 x 10-6,,NR,1.09,'-,[NR],"DEDD2, POU2F2",Prostate cancer (advanced),prostate carcinoma,GCST006083,19:42196795
rs6091758-<b>G</b>,2 x 10-7,,NR,1.08,'-,[NR],SUMO1P1,Prostate cancer (advanced),prostate carcinoma,GCST006083,20:53838666
rs28607662-<b>C</b>,5 x 10-6,,NR,1.11,'-,[NR],TCF4,Prostate cancer (advanced),prostate carcinoma,GCST006083,18:55563628
rs11863709-<b>C</b>,7 x 10-7,,NR,1.21,'-,[NR],ADGRG1,Prostate cancer (advanced),prostate carcinoma,GCST006083,16:57620664
rs5799921-<b>GA</b>,1 x 10-6,,NR,1.08,'-,[NR],RNU6-148P,Prostate cancer (advanced),prostate carcinoma,GCST006083,12:89766754
rs11691517-<b>T</b>,7 x 10-7,,NR,1.08,'-,[NR],"MIR4435-2HG, BCL2L11",Prostate cancer (advanced),prostate carcinoma,GCST006083,2:111135519
rs1182-<b>A</b>,1 x 10-7,,NR,1.09,'-,[NR],TOR1A,Prostate cancer (advanced),prostate carcinoma,GCST006083,9:129813781
rs10793821-<b>T</b>,9 x 10-7,,NR,1.07,'-,[NR],"RNU6-456P, LINC01843",Prostate cancer (advanced),prostate carcinoma,GCST006083,5:134500518
rs34579442-<b>C</b>,8 x 10-7,,NR,1.08,'-,[NR],"GATAD2B, DENND4B",Prostate cancer (advanced),prostate carcinoma,GCST006083,1:153927425
rs11859370-<b>T</b>,2 x 10-8,,NR,1.21,'-,[1.13-1.29],ADGRG1,Prostate cancer (advanced),prostate carcinoma,GCST006083,16:57619621
rs2788524-<b>G</b>,4 x 10-10,,NR,1.1,'-,[1.07-1.13],ARHGAP6,Prostate cancer (advanced),prostate carcinoma,GCST006083,X:11321091
rs56366063-<b>C</b>,1 x 10-8,,NR,1.14,'-,[1.09-1.19],"MIR4435-2HG, BCL2L11",Prostate cancer (advanced),prostate carcinoma,GCST006083,2:111146954
rs138004030-<b>G</b>,3 x 10-8,,0.91,1.27,'-,[1.17-1.38],RPL12P23,Prostate cancer (early onset),prostate carcinoma,GCST006089,6:170160655
rs111599055-<b>C</b>,1 x 10-8,,0.69,1.13,'-,[1.08-1.18],FBRSL1,Prostate cancer (early onset),prostate carcinoma,GCST006089,12:132563775
rs77777548-<b>G</b>,3 x 10-8,,0.02,2.94,'-,[2.01-4.29],LNC-LBCS,Prostate cancer (early onset),prostate carcinoma,GCST006089,6:19628196
rs141536087-<b>GCGCA</b>,4 x 10-6,,NR,1.13,'-,[NR],LARP4B,Prostate cancer (early onset),prostate carcinoma,GCST006089,10:808752
rs10845938-<b>G</b>,7 x 10-8,,NR,1.11,'-,[NR],"GNAI2P1, RPL30P11",Prostate cancer (early onset),prostate carcinoma,GCST006089,12:14263984
rs11666569-<b>C</b>,3 x 10-6,,NR,1.11,'-,[NR],MYO9B,Prostate cancer (early onset),prostate carcinoma,GCST006089,19:17103263
rs1048169-<b>C</b>,8 x 10-7,,NR,1.1,'-,[NR],HAUS6,Prostate cancer (early onset),prostate carcinoma,GCST006089,9:19055967
rs4430796-<b>A</b>,1 x 10-132,,0.53,1.22,'-,[1.20-1.24],HNF1B,Prostate cancer,prostate carcinoma,GCST006085,17:37738049
rs1859962-<b>G</b>,1 x 10-91,,0.48,1.17,'-,[1.16-1.19],CASC17,Prostate cancer,prostate carcinoma,GCST006085,17:71112612
rs11672691-<b>G</b>,2 x 10-23,,0.74,1.1,'-,[1.08-1.12],PCAT19,Prostate cancer,prostate carcinoma,GCST006085,19:41479679
rs6062509-<b>T</b>,3 x 10-18,,0.7,1.08,'-,[1.06-1.10],ZGPAT,Prostate cancer,prostate carcinoma,GCST006085,20:63731211
rs2405942-<b>A</b>,2 x 10-12,,0.78,1.05,'-,[1.04-1.06],SHROOM2,Prostate cancer,prostate carcinoma,GCST006085,X:9846095
rs636291-<b>A</b>,6 x 10-7,,0.68,1.04,'-,[1.03-1.06],PEX14,Prostate cancer,prostate carcinoma,GCST006085,1:10496040
rs17599629-<b>G</b>,1 x 10-11,,0.22,1.07,'-,[1.05-1.09],GOLPH3L,Prostate cancer,prostate carcinoma,GCST006085,1:150685811
rs4245739-<b>A</b>,3 x 10-24,,0.74,1.1,'-,[1.08-1.12],MDM4,Prostate cancer,prostate carcinoma,GCST006085,1:204549714
rs11902236-<b>T</b>,5 x 10-7,,0.27,1.05,'-,[1.03-1.06],GRHL1,Prostate cancer,prostate carcinoma,GCST006085,2:9977740
rs9287719-<b>C</b>,6 x 10-17,,0.47,1.07,'-,[1.05-1.09],NOL10,Prostate cancer,prostate carcinoma,GCST006085,2:10570604
rs9306895-<b>C</b>,3 x 10-21,,0.36,1.08,'-,[1.06-1.10],GDF7,Prostate cancer,prostate carcinoma,GCST006085,2:20678393
rs1465618-<b>T</b>,2 x 10-18,,0.21,1.09,'-,[1.07-1.11],THADA,Prostate cancer,prostate carcinoma,GCST006085,2:43326810
rs721048-<b>A</b>,5 x 10-22,,0.18,1.1,'-,[1.08-1.12],EHBP1,Prostate cancer,prostate carcinoma,GCST006085,2:62904596
rs10187424-<b>T</b>,1 x 10-20,,0.57,1.08,'-,[1.06-1.09],VAMP8,Prostate cancer,prostate carcinoma,GCST006085,2:85567174
rs12621278-<b>A</b>,2 x 10-42,,0.94,1.27,'-,[1.23-1.32],ITGA6,Prostate cancer,prostate carcinoma,GCST006085,2:172446825
rs2292884-<b>G</b>,4 x 10-11,,0.24,1.06,'-,[1.04-1.08],MLPH,Prostate cancer,prostate carcinoma,GCST006085,2:237534583
rs3771570-<b>T</b>,1 x 10-14,,0.15,1.09,'-,[1.06-1.11],FARP2,Prostate cancer,prostate carcinoma,GCST006085,2:241443449
rs2242652-<b>G</b>,4 x 10-52,,0.79,1.17,'-,[1.15-1.20],TERT,Prostate cancer,prostate carcinoma,GCST006085,5:1279913
rs4976790-<b>T</b>,7 x 10-9,,0.11,1.08,'-,[1.05-1.10],COL23A1,Prostate cancer,prostate carcinoma,GCST006085,5:178541914
rs12665339-<b>G</b>,6 x 10-9,,0.17,1.06,'-,[1.04-1.08],ATAT1,Prostate cancer,prostate carcinoma,GCST006085,6:30633455
rs9296068-<b>T</b>,1 x 10-8,,0.65,1.05,'-,[1.03-1.07],"HLA-DPA1, HLA-DOA",Prostate cancer,prostate carcinoma,GCST006085,6:33020918
rs9469899-<b>A</b>,5 x 10-9,,0.36,1.05,'-,[1.03-1.07],UHRF1BP1,Prostate cancer,prostate carcinoma,GCST006085,6:34825347
rs4711748-<b>T</b>,3 x 10-8,,0.23,1.05,'-,[1.03-1.07],"MRPS18A, VEGFA",Prostate cancer,prostate carcinoma,GCST006085,6:43726861
rs527510716-<b>C</b>,5 x 10-8,,0.24,1.06,'-,[1.04-1.08],MAD1L1,Prostate cancer,prostate carcinoma,GCST006085,7:1904901
rs11452686-<b>T</b>,8 x 10-9,,0.56,1.05,'-,[1.03-1.07],ITGB8,Prostate cancer,prostate carcinoma,GCST006085,7:20374488
rs17621345-<b>A</b>,7 x 10-14,,0.74,1.07,'-,[1.05-1.09],SUGCT,Prostate cancer,prostate carcinoma,GCST006085,7:40835593
rs1048169-<b>C</b>,7 x 10-14,,0.38,1.06,'-,[1.05-1.08],HAUS6,Prostate cancer,prostate carcinoma,GCST006085,9:19055967
rs10122495-<b>T</b>,1 x 10-8,,0.31,1.05,'-,[1.03-1.07],"UBAP2, RN7SKP114",Prostate cancer,prostate carcinoma,GCST006085,9:34049781
rs1182-<b>A</b>,1 x 10-9,,0.22,1.06,'-,[1.04-1.08],TOR1A,Prostate cancer,prostate carcinoma,GCST006085,9:129813781
rs141536087-<b>GCGCA</b>,9 x 10-13,,0.15,1.08,'-,[1.06-1.11],LARP4B,Prostate cancer,prostate carcinoma,GCST006085,10:808752
rs1935581-<b>C</b>,7 x 10-9,,0.63,1.05,'-,[1.03-1.07],RNLS,Prostate cancer,prostate carcinoma,GCST006085,10:88435392
rs7094871-<b>G</b>,5 x 10-8,,0.54,1.04,'-,[1.03-1.06],TCF7L2,Prostate cancer,prostate carcinoma,GCST006085,10:112952395
rs1881502-<b>T</b>,7 x 10-9,,0.19,1.06,'-,[1.04-1.08],MOB2,Prostate cancer,prostate carcinoma,GCST006085,11:1486282
rs547171081-<b>CGG</b>,3 x 10-8,,0.47,1.05,'-,[1.03-1.07],"SPI1, MIR4487",Prostate cancer,prostate carcinoma,GCST006085,11:47400412
rs2277283-<b>C</b>,3 x 10-10,,0.31,1.06,'-,[1.04-1.08],INCENP,Prostate cancer,prostate carcinoma,GCST006085,11:62140968
rs12785905-<b>C</b>,8 x 10-9,,0.05,1.12,'-,[1.08-1.17],KDM2A,Prostate cancer,prostate carcinoma,GCST006085,11:67184494
rs11290954-<b>AC</b>,7 x 10-13,,0.68,1.06,'-,[1.05-1.08],EMSY,Prostate cancer,prostate carcinoma,GCST006085,11:76549500
rs1800057-<b>G</b>,8 x 10-9,,0.02,1.16,'-,[1.10-1.22],ATM,Prostate cancer,prostate carcinoma,GCST006085,11:108272729
rs138466039-<b>T</b>,2 x 10-11,,0.01,1.32,'-,[1.22-1.44],PKNOX2,Prostate cancer,prostate carcinoma,GCST006085,11:125184897
rs878987-<b>G</b>,5 x 10-8,,0.15,1.07,'-,[1.04-1.09],B3GAT1,Prostate cancer,prostate carcinoma,GCST006085,11:134396478
rs2066827-<b>T</b>,2 x 10-9,,0.76,1.06,'-,[1.04-1.08],CDKN1B,Prostate cancer,prostate carcinoma,GCST006085,12:12718165
rs10845938-<b>G</b>,1 x 10-12,,0.55,1.06,'-,[1.04-1.08],"GNAI2P1, RPL30P11",Prostate cancer,prostate carcinoma,GCST006085,12:14263984
rs7968403-<b>T</b>,3 x 10-12,,0.64,1.06,'-,[1.04-1.08],RASSF3,Prostate cancer,prostate carcinoma,GCST006085,12:64619044
rs5799921-<b>GA</b>,7 x 10-12,,0.68,1.06,'-,[1.04-1.08],RNU6-148P,Prostate cancer,prostate carcinoma,GCST006085,12:89766754
rs7295014-<b>G</b>,1 x 10-9,,0.35,1.05,'-,[1.04-1.07],FBRSL1,Prostate cancer,prostate carcinoma,GCST006085,12:132491403
rs1004030-<b>T</b>,2 x 10-8,,0.58,1.05,'-,[1.03-1.06],"MRPL52, MMP14",Prostate cancer,prostate carcinoma,GCST006085,14:22836440
rs11629412-<b>C</b>,2 x 10-12,,0.58,1.06,'-,[1.04-1.08],PAX9,Prostate cancer,prostate carcinoma,GCST006085,14:36669089
rs4924487-<b>C</b>,1 x 10-8,,0.81,1.06,'-,[1.04-1.09],KNL1,Prostate cancer,prostate carcinoma,GCST006085,15:40630717
rs33984059-<b>A</b>,1 x 10-8,,0.98,1.19,'-,[1.12-1.27],RFX7,Prostate cancer,prostate carcinoma,GCST006085,15:56093670
rs186507655-<b>A</b>,5 x 10-10,(subset analysis),NR,'-,'-,'-,"DVL1, MXRA8",Cancer (pleiotropy),"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003588,1:1351675
rs2075570-<b>T</b>,5 x 10-6,(subset analysis),NR,'-,'-,'-,MTX1,Cancer (pleiotropy),"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003588,1:155212373
rs481519-<b>T</b>,2 x 10-9,(subset analysis),NR,'-,'-,'-,NEK10,Cancer (pleiotropy),"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003588,3:27285723
rs7679673-<b>A</b>,1 x 10-10,(subset analysis),NR,'-,'-,'-,TET2,Cancer (pleiotropy),"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003588,4:105140377
rs7725218-<b>A</b>,2 x 10-10,(subset analysis),NR,'-,'-,'-,TERT,Cancer (pleiotropy),"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003588,5:1282299
rs1862626-<b>T</b>,4 x 10-12,(subset analysis),NR,'-,'-,'-,MAP3K1,Cancer (pleiotropy),"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003588,5:56737113
rs147680653-<b>G</b>,1 x 10-6,(subset analysis),NR,'-,'-,'-,"HLA-V, IFITM4P",Cancer (pleiotropy),"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003588,6:29785031
rs115707823-<b>A</b>,5 x 10-7,(subset analysis),NR,'-,'-,'-,"MICC, UBQLN1P1",Cancer (pleiotropy),"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003588,6:30374976
rs115392158-<b>G</b>,3 x 10-7,(subset analysis),NR,'-,'-,'-,"LINC02571, HLA-B",Cancer (pleiotropy),"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003588,6:31347004
rs147527678-<b>C</b>,6 x 10-8,(subset analysis),NR,'-,'-,'-,"HLA-DQB1, MTCO3P1",Cancer (pleiotropy),"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003588,6:32699696
rs1011970-<b>T</b>,5 x 10-6,(subset analysis),NR,'-,'-,'-,CDKN2B-AS1,Cancer (pleiotropy),"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003588,9:22062135
rs11200014-<b>A</b>,8 x 10-35,(subset analysis),NR,'-,'-,'-,FGFR2,Cancer (pleiotropy),"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003588,10:121575416
rs7931342-<b>G</b>,4 x 10-14,(subset analysis),NR,'-,'-,'-,"MYEOV, SMIM38",Cancer (pleiotropy),"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003588,11:69227030
rs148883465-<b>G</b>,3 x 10-8,(subset analysis),NR,'-,'-,'-,MIR4693,Cancer (pleiotropy),"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003588,11:103813371
rs11168936-<b>C</b>,9 x 10-7,(subset analysis),NR,'-,'-,'-,TUBA1C,Cancer (pleiotropy),"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003588,12:49251457
rs73110464-<b>T</b>,2 x 10-15,(subset analysis),NR,'-,'-,'-,KRT8,Cancer (pleiotropy),"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003588,12:52918828
rs3184504-<b>C</b>,1 x 10-6,(subset analysis),NR,'-,'-,'-,"SH2B3, ATXN2",Cancer (pleiotropy),"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, squamous cell lung carcinoma, lung adenocarcinoma",GCST003588,12:111446804
rs11571818-<b>C</b>,5 x 10-10,(subset analysis),NR,'-,'-,'-,BRCA2,Cancer (pleiotropy),"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003588,13:32394673
rs11844632-<b>A</b>,3 x 10-10,(subset analysis),NR,'-,'-,'-,RAD51B,Cancer (pleiotropy),"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003588,14:68559662
rs12601991-<b>T</b>,7 x 10-28,(subset analysis),NR,'-,'-,'-,HNF1B,Cancer (pleiotropy),"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003588,17:37741642
rs4808075-<b>C</b>,2 x 10-9,(subset analysis),NR,'-,'-,'-,"BABAM1, USHBP1",Cancer (pleiotropy),"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003588,19:17279482
rs11907546-<b>T</b>,3 x 10-6,(subset analysis),NR,'-,'-,'-,"RPS2P1, ASIP",Cancer (pleiotropy),"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003588,20:34131991
rs141752671-<b>G</b>,1 x 10-7,(subset analysis),NR,'-,'-,'-,'-,Cancer (pleiotropy),"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003588,11:103745837
rs11065979-<b>T</b>,5 x 10-6,(subset analysis),NR,'-,'-,'-,"BRAP, ATXN2-AS",Cancer (pleiotropy),"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003588,12:111621753
rs2300206-<b>C</b>,6 x 10-6,(subset analysis),NR,'-,'-,'-,RALY,Cancer (pleiotropy),"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003588,20:34002002
rs56084662-<b>A</b>,4 x 10-9,(subset analysis),NR,'-,'-,'-,FRY,Cancer (pleiotropy),"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003588,13:32295727
rs1057941-<b>A</b>,2 x 10-7,,NR,1.1,'-,[NR],GBAP1,Cancer,"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003587,1:155216951
rs2974935-<b>T</b>,2 x 10-7,,NR,1.1,'-,[NR],MTX1,Cancer,"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003587,1:155212052
rs11119608-<b>T</b>,1 x 10-7,,NR,1.1111112,'-,[NR],KCNH1,Cancer,"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003587,1:210816167
rs75316749-<b>G</b>,2 x 10-7,,NR,1.1,'-,[NR],"MECOM, LINC01997",Cancer,"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003587,3:169043635
rs115707823-<b>A</b>,2 x 10-6,,NR,1.1,'-,[NR],"MICC, UBQLN1P1",Cancer,"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003587,6:30374976
rs115392158-<b>G</b>,9 x 10-6,,NR,1.1,'-,[NR],"LINC02571, HLA-B",Cancer,"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003587,6:31347004
rs147527678-<b>C</b>,5 x 10-7,,NR,1.1,'-,[NR],"HLA-DQB1, MTCO3P1",Cancer,"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003587,6:32699696
rs4604234-<b>C</b>,6 x 10-6,,NR,1.1,'-,[NR],"RPSAP72, RPL17P25",Cancer,"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003587,6:80398959
rs12349081-<b>A</b>,6 x 10-6,,NR,1.1,'-,[NR],"CDKN2A-DT, MTAP",Cancer,"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003587,9:21951903
rs1011970-<b>T</b>,2 x 10-7,,NR,1.1,'-,[NR],CDKN2B-AS1,Cancer,"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003587,9:22062135
rs3184504-<b>C</b>,2 x 10-6,,NR,1.1,'-,[NR],"SH2B3, ATXN2",Cancer,"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003587,12:111446804
rs11571833-<b>T</b>,8 x 10-12,,NR,1.6,'-,[NR],BRCA2,Cancer,"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003587,13:32398489
rs12601991-<b>T</b>,1 x 10-9,,NR,1.1,'-,[NR],HNF1B,Cancer,"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003587,17:37741642
rs4808075-<b>C</b>,4 x 10-7,,NR,1.1,'-,[NR],"BABAM1, USHBP1",Cancer,"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003587,19:17279482
rs11907546-<b>C</b>,3 x 10-9,,NR,1.1111112,'-,[NR],"RPS2P1, ASIP",Cancer,"lung carcinoma, estrogen-receptor negative breast cancer, colorectal cancer, ovarian endometrioid carcinoma, prostate carcinoma, ovarian serous carcinoma, breast carcinoma, ovarian carcinoma, lung adenocarcinoma, squamous cell lung carcinoma",GCST003587,20:34131991
