Variant and risk allele,P-value,P-value annotation,RAF,OR,Beta,CI,Mapped gene,Reported trait,Trait(s),Study accession,Location
rs10808671-<b>G</b>,2 x 10-21,,0.5407,'-,0.0358 unit decrease,[0.028-0.043],NDUFAF6,Type 2 diabetes,type II diabetes mellitus,GCST010557,8:94955144
rs4709746-<b>C</b>,2 x 10-21,,0.866,'-,0.0565 unit increase,[0.045-0.068],'-,Type 2 diabetes,type II diabetes mellitus,GCST010557,6:163711969
rs1894299-<b>A</b>,2 x 10-67,,NR,0.88433814,'-,[0.872134500364528-0.896712601828505],DUSP9,Type 2 diabetes,type II diabetes mellitus,GCST90013693,X:153643433
chrX:21534509-<b>ACC</b>,8 x 10-9,,NR,0.9572412,'-,[0.943129120129717-0.971564367308432],'-,Type 2 diabetes,type II diabetes mellitus,GCST90013693,Mapping not available
rs6609798-<b>C</b>,1 x 10-9,,NR,1.0478771,'-,[1.03212771130404-1.06386687599671],PCSK1N,Type 2 diabetes,type II diabetes mellitus,GCST90013693,X:48833101
rs4826580-<b>T</b>,4 x 10-9,,NR,1.0453861,'-,[1.03003386073169-1.06096700044454],"ZXDB, FAAH2",Type 2 diabetes,type II diabetes mellitus,GCST90013693,X:57533148
rs55854702-<b>C</b>,5 x 10-38,,NR,0.7778555,'-,[0.748696110700887-0.80815056359397],Y_RNA,Type 2 diabetes,type II diabetes mellitus,GCST90013693,10:92716842
rs2106463-<b>A</b>,3 x 10-24,,NR,0.8716614,'-,[0.848891758178977-0.895041827744204],"KCNQ1, KCNQ1OT1",Type 2 diabetes,type II diabetes mellitus,GCST90013693,11:2618062
rs463924-<b>T</b>,4 x 10-15,,NR,1.0952718,'-,[1.07072996268252-1.12037619350107],"KCNQ1, KCNQ1OT1",Type 2 diabetes,type II diabetes mellitus,GCST90013693,11:2696450
rs4930045-<b>C</b>,4 x 10-15,,NR,0.8860744,'-,[0.859706754085941-0.913250793697116],"ASCL2, MIR4686",Type 2 diabetes,type II diabetes mellitus,GCST90013693,11:2175194
rs3824004-<b>T</b>,9 x 10-13,,NR,1.1904252,'-,[1.13487927676633-1.2486895731033],PAX4,Type 2 diabetes,type II diabetes mellitus,GCST90013693,7:127613497
rs1575972-<b>A</b>,2 x 10-12,,NR,0.8833312,'-,[0.853214567283996-0.914510896110015],'-,Type 2 diabetes,type II diabetes mellitus,GCST90013693,9:22301093
rs2283159-<b>T</b>,1 x 10-11,,NR,0.8314428,'-,[0.788276051248055-0.876973378828353],KCNQ1,Type 2 diabetes,type II diabetes mellitus,GCST90013693,11:2548673
rs150626020-<b>T</b>,8 x 10-11,,NR,1.2053714,'-,[1.13942107435275-1.27513890610741],SND1,Type 2 diabetes,type II diabetes mellitus,GCST90013693,7:128050855
rs80005921-<b>G</b>,2 x 10-10,,NR,1.0562805,'-,[1.03862776493174-1.07423333576492],"GTF3AP5, RAPGEF5",Type 2 diabetes,type II diabetes mellitus,GCST90013693,7:15023754
rs138213721-<b>T</b>,3 x 10-10,,NR,0.6412598,'-,[0.558257428226303-0.736602991934226],SPPL3,Type 2 diabetes,type II diabetes mellitus,GCST90013693,12:120800804
rs56337234-<b>T</b>,4 x 10-9,,NR,0.9380843,'-,[0.918395990572455-0.958194709760036],"FGFR3, TACC3",Type 2 diabetes,type II diabetes mellitus,GCST90013693,4:1782676
rs10947804-<b>C</b>,9 x 10-9,,NR,1.0503607,'-,[1.03289077331286-1.06812618115103],KCNK17,Type 2 diabetes,type II diabetes mellitus,GCST90013693,6:39314260
rs11980500-<b>A</b>,2 x 10-8,,NR,1.0528978,'-,[1.0341474712256-1.07198803882948],DGKB,Type 2 diabetes,type II diabetes mellitus,GCST90013693,7:14842803
rs10757282-<b>C</b>,2 x 10-7,,NR,0.956032,'-,[0.940033331253759-0.972302941794305],CDKN2B-AS1,Type 2 diabetes,type II diabetes mellitus,GCST90013693,9:22133985
rs9349064-<b>G</b>,3 x 10-7,,NR,0.94415665,'-,[0.923703207784574-0.965062925192713],BTBD9,Type 2 diabetes,type II diabetes mellitus,GCST90013693,6:38285652
rs116549635-<b>A</b>,3 x 10-6,,NR,1.0882726,'-,[1.05043995286241-1.12746764619609],ASCL2,Type 2 diabetes,type II diabetes mellitus,GCST90013693,11:2269820
rs11199755-<b>T</b>,8 x 10-6,,NR,0.9521612,'-,[0.931884429138468-0.972879198203729],RPL19P16,Type 2 diabetes,type II diabetes mellitus,GCST90013693,10:121077345
rs565491-<b>A</b>,1 x 10-8,(conditional),NR,1.0780796,'-,[1.05047653421464-1.1064080335737],ANK1,Type 2 diabetes,type II diabetes mellitus,GCST90013693,8:41660341
rs233450-<b>G</b>,3 x 10-13,(conditional),NR,0.92083675,'-,[0.900697932960294-0.941425809104531],KCNQ1,Type 2 diabetes,type II diabetes mellitus,GCST90013693,11:2822818
rs112332300-<b>CT</b>,3 x 10-12,(conditional),NR,1.0836402,'-,[1.05942295171475-1.10841107245715],UBE2E2,Type 2 diabetes,type II diabetes mellitus,GCST90013693,3:23588427
rs2277339-<b>?</b>,3 x 10-10,,0.2063,1.0516965,'-,[1.03537648594243-1.0682737619078],"HSD17B6, PRIM1",Type 2 diabetes,type II diabetes mellitus,GCST90013693,12:56752285
rs73221116-<b>G</b>,2 x 10-19,,0.9577,'-,0.0955 unit decrease,[0.075-0.116],PCGF3,Type 2 diabetes,type II diabetes mellitus,GCST010557,4:726892
rs4809906-<b>G</b>,5 x 10-18,,0.6206,'-,0.0345 unit increase,[0.027-0.042],LINC01524,Type 2 diabetes,type II diabetes mellitus,GCST010557,20:52417142
rs7147483-<b>C</b>,9 x 10-18,,0.3364,'-,0.0352 unit decrease,[0.027-0.043],CLEC14A,Type 2 diabetes,type II diabetes mellitus,GCST010557,14:38335471
rs149336329-<b>G</b>,3 x 10-18,,0.9566,'-,0.0869 unit increase,[0.067-0.107],MYO5C,Type 2 diabetes,type II diabetes mellitus,GCST010557,15:52295543
rs838720-<b>G</b>,4 x 10-18,,0.384,'-,0.034 unit increase,[0.026-0.042],DGKD,Type 2 diabetes,type II diabetes mellitus,GCST010557,2:233394635
rs4930726-<b>C</b>,8 x 10-18,,0.334,'-,0.0353 unit decrease,[0.027-0.043],CCDC92,Type 2 diabetes,type II diabetes mellitus,GCST010557,12:123943784
rs3996350-<b>G</b>,1 x 10-18,,0.5585,'-,0.0347 unit increase,[0.027-0.042],"H4P1, KLF14",Type 2 diabetes,type II diabetes mellitus,GCST010557,7:130742296
rs55691245-<b>G</b>,2 x 10-18,,0.8671,'-,0.0561 unit increase,[0.044-0.069],ACSL1,Type 2 diabetes,type II diabetes mellitus,GCST010557,4:184794946
rs80234489-<b>C</b>,6 x 10-18,,0.1797,'-,0.0966 unit increase,[0.075-0.119],SINHCAF,Type 2 diabetes,type II diabetes mellitus,GCST010557,12:31288245
rs13040225-<b>T</b>,1 x 10-17,,0.4649,'-,0.0329 unit decrease,[0.025-0.04],"PELATON, CEBPB",Type 2 diabetes,type II diabetes mellitus,GCST010557,20:50214235
rs9472139-<b>G</b>,1 x 10-17,,0.7397,'-,0.0376 unit decrease,[0.029-0.046],LINC02537,Type 2 diabetes,type II diabetes mellitus,GCST010557,6:43845974
rs1801645-<b>C</b>,4 x 10-17,,0.2778,'-,0.0374 unit increase,[0.029-0.046],PIM3,Type 2 diabetes,type II diabetes mellitus,GCST010557,22:49963202
rs60384372-<b>G</b>,4 x 10-17,,0.4504,'-,0.0352 unit decrease,[0.027-0.043],MSRA,Type 2 diabetes,type II diabetes mellitus,GCST010557,8:10117074
rs7941510-<b>C</b>,2 x 10-17,,0.6493,'-,0.0353 unit increase,[0.027-0.044],TRIM66,Type 2 diabetes,type II diabetes mellitus,GCST010557,11:8655516
rs177045-<b>G</b>,3 x 10-17,,0.4055,'-,0.0335 unit increase,[0.026-0.041],"NEUROG3, TMEM256P1",Type 2 diabetes,type II diabetes mellitus,GCST010557,10:69561523
rs10773000-<b>G</b>,6 x 10-17,,0.672,'-,0.034 unit increase,[0.026-0.042],"CDK2AP1, C12orf65",Type 2 diabetes,type II diabetes mellitus,GCST010557,12:123251537
rs501470-<b>G</b>,2 x 10-17,,0.4559,'-,0.032 unit decrease,[0.025-0.039],SLC22A3,Type 2 diabetes,type II diabetes mellitus,GCST010557,6:160349886
rs6059662-<b>G</b>,2 x 10-17,,0.6963,'-,0.0369 unit increase,[0.028-0.045],RALY,Type 2 diabetes,type II diabetes mellitus,GCST010557,20:34087921
rs2282456-<b>G</b>,7 x 10-17,,0.7154,'-,0.0351 unit decrease,[0.027-0.043],TENT5C,Type 2 diabetes,type II diabetes mellitus,GCST010557,1:117626841
rs7633673-<b>G</b>,8 x 10-16,,0.5904,'-,0.0306 unit increase,[0.023-0.038],MBNL1,Type 2 diabetes,type II diabetes mellitus,GCST010557,3:152366454
rs7674402-<b>G</b>,4 x 10-16,,0.7719,'-,0.0523 unit decrease,[0.04-0.065],MOB1B,Type 2 diabetes,type II diabetes mellitus,GCST010557,4:70970105
rs8054556-<b>G</b>,2 x 10-16,,0.5699,'-,0.0317 unit decrease,[0.024-0.039],TMEM219,Type 2 diabetes,type II diabetes mellitus,GCST010557,16:29946895
rs945187-<b>G</b>,8 x 10-16,,0.4199,'-,0.031 unit increase,[0.023-0.039],"FRAT1, FRAT2",Type 2 diabetes,type II diabetes mellitus,GCST010557,10:97331612
rs56243018-<b>C</b>,9 x 10-16,,0.046,'-,0.0833 unit decrease,[0.063-0.104],ZBTB38,Type 2 diabetes,type II diabetes mellitus,GCST010557,3:141382997
rs2409742-<b>C</b>,3 x 10-16,,0.5255,'-,0.0341 unit increase,[0.026-0.042],"XKR6, LINC00529",Type 2 diabetes,type II diabetes mellitus,GCST010557,8:11212451
rs2303720-<b>?</b>,3 x 10-9,,0.084,0.9226194,'-,[0.898491559706878-0.947395208192873],CEP120,Type 2 diabetes,type II diabetes mellitus,GCST90013693,5:123346640
rs13163173-<b>?</b>,2 x 10-10,,0.5099,1.0429289,'-,[1.02952729848807-1.05650507764568],LINC00461,Type 2 diabetes,type II diabetes mellitus,GCST90013693,5:88647802
rs17105012-<b>?</b>,9 x 10-9,,0.2966,1.0407834,'-,[1.02670221020576-1.05505762111073],"RN7SKP17, LINC01629",Type 2 diabetes,type II diabetes mellitus,GCST90013693,14:76909348
rs5762925-<b>?</b>,1 x 10-10,,0.4623,1.0379962,'-,[1.02627605800756-1.04985002927918],ZNRF3,Type 2 diabetes,type II diabetes mellitus,GCST90013693,22:28973410
rs2526678-<b>?</b>,1 x 10-8,,0.4177,0.949788,'-,[0.933026052254639-0.966850970847483],FADS2,Type 2 diabetes,type II diabetes mellitus,GCST90013693,11:61856321
rs58202132-<b>?</b>,4 x 10-7,,0.1647,1.0516546,'-,[1.03137227889666-1.07233584531071],SNTB1,Type 2 diabetes,type II diabetes mellitus,GCST90013693,8:120752281
rs39204-<b>?</b>,4 x 10-8,,0.1905,1.0344808,'-,[1.02201111164696-1.04710272234666],STEAP2-AS1,Type 2 diabetes,type II diabetes mellitus,GCST90013693,7:90105004
rs12187734-<b>C</b>,2 x 10-13,,0.5665,'-,0.0287 unit increase,[0.021-0.036],'-,Type 2 diabetes,type II diabetes mellitus,GCST010557,5:52467831
rs144052331-<b>C</b>,4 x 10-13,,0.0539,'-,0.0709 unit decrease,[0.052-0.09],CEP120,Type 2 diabetes,type II diabetes mellitus,GCST010557,5:123315191
rs113135335-<b>G</b>,2 x 10-13,,0.1038,'-,0.0533 unit decrease,[0.039-0.068],"MIR4435-2HG, BCL2L11",Type 2 diabetes,type II diabetes mellitus,GCST010557,2:111130177
rs6565922-<b>C</b>,6 x 10-13,,0.5752,'-,0.0279 unit decrease,[0.02-0.036],ZNF236,Type 2 diabetes,type II diabetes mellitus,GCST010557,18:76847043
rs13237518-<b>C</b>,2 x 10-13,,0.5207,'-,0.0283 unit decrease,[0.021-0.036],TMEM106B,Type 2 diabetes,type II diabetes mellitus,GCST010557,7:12229967
rs1561927-<b>C</b>,5 x 10-13,,0.31,'-,0.0332 unit increase,[0.024-0.042],LINC00824,Type 2 diabetes,type II diabetes mellitus,GCST010557,8:128555832
rs2269247-<b>C</b>,3 x 10-13,,0.8094,'-,0.0356 unit increase,[0.026-0.045],PGM1,Type 2 diabetes,type II diabetes mellitus,GCST010557,1:63641613
rs329118-<b>C</b>,2 x 10-13,,0.5849,'-,0.0281 unit decrease,[0.021-0.036],JADE2,Type 2 diabetes,type II diabetes mellitus,GCST010557,5:134525973
rs6716394-<b>G</b>,1 x 10-13,,0.4844,'-,0.0275 unit increase,[0.02-0.035],'-,Type 2 diabetes,type II diabetes mellitus,GCST010557,2:145593156
rs10408163-<b>C</b>,1 x 10-13,,0.6016,'-,0.0319 unit increase,[0.023-0.04],ZC3H4,Type 2 diabetes,type II diabetes mellitus,GCST010557,19:47093845
rs4382480-<b>G</b>,2 x 10-13,,0.5386,'-,0.0306 unit decrease,[0.022-0.039],MFHAS1,Type 2 diabetes,type II diabetes mellitus,GCST010557,8:8863963
rs35251247-<b>G</b>,2 x 10-13,,0.7065,'-,0.0309 unit decrease,[0.023-0.039],"ALKBH3, HSD17B12",Type 2 diabetes,type II diabetes mellitus,GCST010557,11:43856909
rs145904381-<b>C</b>,4 x 10-13,,0.0104,'-,0.1607 unit decrease,[0.12-0.2],BNIPL,Type 2 diabetes,type II diabetes mellitus,GCST010557,1:151045515
rs62618693-<b>C</b>,1 x 10-13,,0.9582,'-,0.0819 unit increase,[0.06-0.104],QSER1,Type 2 diabetes,type II diabetes mellitus,GCST010557,11:32934946
rs12380322-<b>G</b>,2 x 10-13,,0.3922,'-,0.0295 unit increase,[0.022-0.037],HAUS6,Type 2 diabetes,type II diabetes mellitus,GCST010557,9:19074540
rs6710938-<b>C</b>,2 x 10-13,,0.228,'-,0.0342 unit decrease,[0.025-0.043],RBMS1,Type 2 diabetes,type II diabetes mellitus,GCST010557,2:160477361
rs7787720-<b>C</b>,4 x 10-13,,0.5594,'-,0.0285 unit decrease,[0.021-0.036],ETV1,Type 2 diabetes,type II diabetes mellitus,GCST010557,7:13847029
rs6011155-<b>C</b>,6 x 10-13,,0.4137,'-,0.0284 unit decrease,[0.021-0.036],ZBTB46,Type 2 diabetes,type II diabetes mellitus,GCST010557,20:63819311
rs28490139-<b>G</b>,2 x 10-12,,0.8415,'-,0.0375 unit increase,[0.027-0.048],TCF12,Type 2 diabetes,type II diabetes mellitus,GCST010557,15:57077652
rs10844519-<b>G</b>,1 x 10-12,,0.4092,'-,0.03 unit increase,[0.022-0.038],'-,Type 2 diabetes,type II diabetes mellitus,GCST010557,12:33257920
rs7071036-<b>C</b>,2 x 10-12,,0.1978,'-,0.051 unit decrease,[0.037-0.065],"RPL19P16, LINC01153",Type 2 diabetes,type II diabetes mellitus,GCST010557,10:121171054
rs11181613-<b>C</b>,2 x 10-12,,0.8686,'-,0.0418 unit increase,[0.03-0.054],LINC02451,Type 2 diabetes,type II diabetes mellitus,GCST010557,12:42652647
rs57767539-<b>G</b>,7 x 10-12,,0.9362,'-,0.0622 unit decrease,[0.044-0.08],ERN1,Type 2 diabetes,type II diabetes mellitus,GCST010557,17:64125699
rs8056890-<b>G</b>,2 x 10-12,,0.6775,'-,0.0295 unit decrease,[0.021-0.038],ATP2A1,Type 2 diabetes,type II diabetes mellitus,GCST010557,16:28886131
rs6073143-<b>C</b>,4 x 10-12,,0.7327,'-,0.0304 unit increase,[0.022-0.039],IFT52,Type 2 diabetes,type II diabetes mellitus,GCST010557,20:43602055
rs10852123-<b>A</b>,8 x 10-13,,0.201,1.06,'-,[1.04-1.08],"AP3S2, ARPIN-AP3S2",Type 2 diabetes,type II diabetes mellitus,GCST010118,15:89885662
rs8026714-<b>A</b>,1 x 10-22,,0.486,1.07,'-,[1.05-1.08],"PRC1-AS1, PRC1",Type 2 diabetes,type II diabetes mellitus,GCST010118,15:90979023
rs61021634-<b>A</b>,1 x 10-11,,0.438,1.05,'-,[1.03-1.06],'-,Type 2 diabetes,type II diabetes mellitus,GCST010118,15:93282155
rs79826452-<b>A</b>,3 x 10-8,,0.89,1.07,'-,[1.05-1.10],IGF1R,Type 2 diabetes,type II diabetes mellitus,GCST010118,15:98823180
rs2240885-<b>A</b>,3 x 10-9,,0.403,1.04,'-,[1.03-1.06],SLX4,Type 2 diabetes,type II diabetes mellitus,GCST010118,16:3597097
rs117267808-<b>A</b>,5 x 10-17,,0.078,1.11,'-,[1.08-1.14],GP2,Type 2 diabetes,type II diabetes mellitus,GCST010118,16:20311846
rs1421085-<b>C</b>,2 x 10-48,,0.167,1.14,'-,[1.12-1.16],FTO,Type 2 diabetes,type II diabetes mellitus,GCST010118,16:53767042
rs12600132-<b>T</b>,6 x 10-9,,0.432,1.04,'-,[1.03-1.05],PKD1L3,Type 2 diabetes,type II diabetes mellitus,GCST010118,16:71988635
rs6416749-<b>C</b>,3 x 10-12,,0.375,1.05,'-,[1.04-1.07],ZFHX3,Type 2 diabetes,type II diabetes mellitus,GCST010118,16:73066409
rs2925979-<b>T</b>,2 x 10-9,,0.364,1.04,'-,[1.03-1.06],CMIP,Type 2 diabetes,type II diabetes mellitus,GCST010118,16:81501185
rs186568031-<b>T</b>,9 x 10-24,,0.094,1.12,'-,[1.10-1.15],"SLC16A11, CLEC10A",Type 2 diabetes,type II diabetes mellitus,GCST010118,17:7050462
rs7502556-<b>T</b>,4 x 10-11,,0.535,1.05,'-,[1.03-1.06],NF1,Type 2 diabetes,type II diabetes mellitus,GCST010118,17:31315412
rs8064454-<b>A</b>,6 x 10-61,,0.305,1.13,'-,[1.11-1.14],HNF1B,Type 2 diabetes,type II diabetes mellitus,GCST010118,17:37741595
rs2706710-<b>T</b>,2 x 10-8,,0.081,1.07,'-,[1.05-1.10],PITPNC1,Type 2 diabetes,type II diabetes mellitus,GCST010118,17:67645535
rs35559984-<b>CA</b>,8 x 10-9,,0.652,1.05,'-,[1.03-1.07],"NUP85, SUMO2",Type 2 diabetes,type II diabetes mellitus,GCST010118,17:75190937
rs9948462-<b>T</b>,9 x 10-10,,0.705,1.05,'-,[1.03-1.06],LAMA1,Type 2 diabetes,type II diabetes mellitus,GCST010118,18:7076837
rs476828-<b>C</b>,5 x 10-27,,0.243,1.09,'-,[1.07-1.10],RNU4-17P,Type 2 diabetes,type II diabetes mellitus,GCST010118,18:60185354
rs12454712-<b>T</b>,1 x 10-15,,0.512,1.06,'-,[1.04-1.07],BCL2,Type 2 diabetes,type II diabetes mellitus,GCST010118,18:63178651
rs8101064-<b>T</b>,4 x 10-8,,0.128,1.07,'-,[1.04-1.09],INSR,Type 2 diabetes,type II diabetes mellitus,GCST010118,19:7293108
rs475002-<b>G</b>,1 x 10-9,,0.518,1.04,'-,[1.03-1.06],SNAPC2,Type 2 diabetes,type II diabetes mellitus,GCST010118,19:7921753
rs4804181-<b>A</b>,2 x 10-8,,0.514,1.04,'-,[1.03-1.06],ZNF799,Type 2 diabetes,type II diabetes mellitus,GCST010118,19:12398722
rs145389767-<b>G</b>,2 x 10-13,,0.979,1.22,'-,[1.16-1.29],"ZNF738, ZNF708",Type 2 diabetes,type II diabetes mellitus,GCST010118,19:21346774
rs142395395-<b>A</b>,7 x 10-23,,0.969,1.24,'-,[1.19-1.29],"ZNF43, ZNF208",Type 2 diabetes,type II diabetes mellitus,GCST010118,19:21917904
rs10422861-<b>C</b>,2 x 10-16,,0.536,1.06,'-,[1.04-1.07],PEPD,Type 2 diabetes,type II diabetes mellitus,GCST010118,19:33403940
rs113036890-<b>CAAAAAAAA</b>,1 x 10-32,,0.731,1.1,'-,[1.08-1.12],"RN7SL836P, GIPR",Type 2 diabetes,type II diabetes mellitus,GCST010118,19:45654671
rs6819331-<b>C</b>,2 x 10-16,,0.6796,'-,0.0404 unit increase,[0.031-0.05],"TMEM154, RPS3AP18",Type 2 diabetes,type II diabetes mellitus,GCST010555,4:152583143
rs28819812-<b>C</b>,3 x 10-14,,0.6747,'-,0.0384 unit increase,[0.028-0.048],"PDGFC, LINC02272",Type 2 diabetes,type II diabetes mellitus,GCST010555,4:156731601
rs72695645-<b>G</b>,9 x 10-20,,0.8599,'-,0.0611 unit increase,[0.048-0.074],ACSL1,Type 2 diabetes,type II diabetes mellitus,GCST010555,4:184792454
rs146886108-<b>C</b>,2 x 10-31,,0.994,'-,0.39 unit increase,[0.32-0.46],ANKH,Type 2 diabetes,type II diabetes mellitus,GCST010555,5:14751196
rs13155752-<b>C</b>,1 x 10-11,,0.3965,'-,0.0316 unit increase,[0.022-0.041],"RN7SL383P, LINC02224",Type 2 diabetes,type II diabetes mellitus,GCST010555,5:44680585
rs152839-<b>C</b>,1 x 10-8,,0.5761,'-,0.0263 unit increase,[0.017-0.035],PARP8,Type 2 diabetes,type II diabetes mellitus,GCST010555,5:50849432
rs12187734-<b>C</b>,2 x 10-10,,0.5234,'-,0.0293 unit increase,[0.02-0.038],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,5:52467831
rs4865796-<b>G</b>,5 x 10-21,,0.3184,'-,0.0466 unit decrease,[0.037-0.056],ARL15,Type 2 diabetes,type II diabetes mellitus,GCST010555,5:53976834
rs256904-<b>T</b>,3 x 10-39,,0.7297,'-,0.0692 unit increase,[0.059-0.08],C5orf67,Type 2 diabetes,type II diabetes mellitus,GCST010555,5:56514478
rs4976033-<b>G</b>,2 x 10-9,,0.4114,'-,0.028 unit increase,[0.019-0.037],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,5:68418419
rs253412-<b>G</b>,3 x 10-21,,0.3476,'-,0.0459 unit decrease,[0.036-0.055],ANKDD1B,Type 2 diabetes,type II diabetes mellitus,GCST010555,5:75660016
rs6878122-<b>G</b>,5 x 10-29,,0.3114,'-,0.0554 unit increase,[0.046-0.065],ZBED3-AS1,Type 2 diabetes,type II diabetes mellitus,GCST010555,5:77131486
rs12519500-<b>C</b>,2 x 10-15,,0.6537,'-,0.038 unit increase,[0.029-0.047],DMGDH,Type 2 diabetes,type II diabetes mellitus,GCST010555,5:79141082
rs7719891-<b>G</b>,9 x 10-9,,0.2605,'-,0.0401 unit increase,[0.026-0.054],RASA1,Type 2 diabetes,type II diabetes mellitus,GCST010555,5:87281535
rs75432112-<b>G</b>,5 x 10-36,,0.9517,'-,0.1344 unit decrease,[0.11-0.16],"PPIP5K2, MACIR",Type 2 diabetes,type II diabetes mellitus,GCST010555,5:103250706
rs329122-<b>G</b>,1 x 10-8,,0.5729,'-,0.0264 unit decrease,[0.017-0.035],JADE2,Type 2 diabetes,type II diabetes mellitus,GCST010555,5:134528909
rs890940-<b>C</b>,1 x 10-17,,0.7887,'-,0.0484 unit decrease,[0.037-0.059],EBF1,Type 2 diabetes,type II diabetes mellitus,GCST010555,5:158599736
rs9379084-<b>G</b>,4 x 10-22,,0.8803,'-,0.0747 unit increase,[0.06-0.09],RREB1,Type 2 diabetes,type II diabetes mellitus,GCST010555,6:7231610
rs3094682-<b>C</b>,2 x 10-23,,0.8056,'-,0.0598 unit increase,[0.048-0.072],LINC02571,Type 2 diabetes,type II diabetes mellitus,GCST010555,6:31296684
rs9275184-<b>C</b>,6 x 10-24,,0.1106,'-,0.0981 unit increase,[0.079-0.117],"MTCO3P1, HLA-DQB1",Type 2 diabetes,type II diabetes mellitus,GCST010555,6:32686937
rs10305420-<b>C</b>,3 x 10-11,,0.6161,'-,0.0316 unit increase,[0.022-0.041],GLP1R,Type 2 diabetes,type II diabetes mellitus,GCST010555,6:39048860
rs34298980-<b>C</b>,4 x 10-9,,0.4995,'-,0.0381 unit decrease,[0.025-0.051],LRFN2,Type 2 diabetes,type II diabetes mellitus,GCST010555,6:40441504
rs11967262-<b>G</b>,2 x 10-15,,0.4877,'-,0.0365 unit increase,[0.027-0.046],"VEGFA, LINC02537",Type 2 diabetes,type II diabetes mellitus,GCST010555,6:43792590
rs3798519-<b>C</b>,5 x 10-17,,0.1803,'-,0.0495 unit increase,[0.038-0.061],TFAP2B,Type 2 diabetes,type II diabetes mellitus,GCST010555,6:50821065
rs2675662-<b>G</b>,8 x 10-9,,0.4361,'-,0.0267 unit decrease,[0.018-0.036],CAMK2G,Type 2 diabetes,type II diabetes mellitus,GCST010555,10:73839369
rs7099048-<b>G</b>,9 x 10-10,,0.4964,'-,0.0282 unit decrease,[0.019-0.037],LRMDA,Type 2 diabetes,type II diabetes mellitus,GCST010555,10:75887349
rs703981-<b>G</b>,2 x 10-40,,0.5439,'-,0.0613 unit increase,[0.052-0.07],ZMIZ1,Type 2 diabetes,type II diabetes mellitus,GCST010555,10:79183098
rs10788575-<b>G</b>,4 x 10-8,,0.8512,'-,0.0352 unit decrease,[0.023-0.048],"MED6P1, PTEN",Type 2 diabetes,type II diabetes mellitus,GCST010555,10:88008827
rs7071943-<b>G</b>,2 x 10-19,,0.6532,'-,0.0443 unit increase,[0.035-0.054],CPEB3,Type 2 diabetes,type II diabetes mellitus,GCST010555,10:92196795
rs1111875-<b>C</b>,5 x 10-89,,0.5924,'-,0.0923 unit increase,[0.083-0.101],"HHEX, Y_RNA",Type 2 diabetes,type II diabetes mellitus,GCST010555,10:92703125
rs2862954-<b>C</b>,2 x 10-10,,0.4835,'-,0.0291 unit decrease,[0.02-0.038],ERLIN1,Type 2 diabetes,type II diabetes mellitus,GCST010555,10:100152307
rs7903146-<b>C</b>,3 x 10-695,,0.7079,'-,0.28 unit decrease,[0.27-0.29],TCF7L2,Type 2 diabetes,type II diabetes mellitus,GCST010555,10:112998590
rs4929965-<b>G</b>,2 x 10-38,,0.6152,'-,0.0619 unit decrease,[0.052-0.071],"MIR4686, ASCL2",Type 2 diabetes,type II diabetes mellitus,GCST010555,11:2176056
rs2237895-<b>C</b>,3 x 10-54,,0.4231,'-,0.0725 unit increase,[0.063-0.082],KCNQ1,Type 2 diabetes,type II diabetes mellitus,GCST010555,11:2835964
rs117316450-<b>G</b>,2 x 10-13,,0.0188,'-,0.1308 unit increase,[0.096-0.166],COPB1,Type 2 diabetes,type II diabetes mellitus,GCST010555,11:14496873
rs5219-<b>C</b>,3 x 10-48,,0.6272,'-,0.0685 unit decrease,[0.059-0.078],KCNJ11,Type 2 diabetes,type II diabetes mellitus,GCST010555,11:17388025
rs62618693-<b>C</b>,7 x 10-14,,0.9566,'-,0.0853 unit increase,[0.063-0.108],QSER1,Type 2 diabetes,type II diabetes mellitus,GCST010555,11:32934946
chr11:43876698-<b>C</b>,9 x 10-17,,0.6951,'-,0.0407 unit decrease,[0.031-0.05],'-,Type 2 diabetes,type II diabetes mellitus,GCST010555,Mapping not available
rs11038672-<b>G</b>,1 x 10-10,,0.5238,'-,0.0294 unit decrease,[0.02-0.038],"CRY2, SLC35C1",Type 2 diabetes,type II diabetes mellitus,GCST010555,11:45824947
rs1783541-<b>C</b>,4 x 10-17,,0.7972,'-,0.0484 unit decrease,[0.037-0.06],SCYL1,Type 2 diabetes,type II diabetes mellitus,GCST010555,11:65527328
rs144245804-<b>G</b>,1 x 10-17,,0.9731,'-,0.1304 unit increase,[0.1-0.16],CCND1,Type 2 diabetes,type II diabetes mellitus,GCST010555,11:69638276
rs11602873-<b>T</b>,9 x 10-52,,0.1563,'-,0.0976 unit decrease,[0.085-0.11],ARAP1,Type 2 diabetes,type II diabetes mellitus,GCST010555,11:72749717
rs10830963-<b>G</b>,5 x 10-68,,0.2781,'-,0.0885 unit increase,[0.079-0.098],MTNR1B,Type 2 diabetes,type II diabetes mellitus,GCST010555,11:92975544
rs10750397-<b>G</b>,1 x 10-20,,0.7102,'-,0.048 unit decrease,[0.038-0.058],ETS1,Type 2 diabetes,type II diabetes mellitus,GCST010555,11:128364249
rs117233107-<b>G</b>,4 x 10-55,,0.9833,'-,0.3251 unit increase,[0.28-0.37],CCND2-AS1,Type 2 diabetes,type II diabetes mellitus,GCST010555,12:4219355
