Variant and risk allele,P-value,P-value annotation,RAF,OR,Beta,CI,Mapped gene,Reported trait,Trait(s),Study accession,Location
rs60946162-<b>T</b>,9 x 10-15,,0.42,1.041,'-,[1.03-1.05],LPP,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,3:188415548
rs17607589-<b>C</b>,2 x 10-14,,0.84,1.053,'-,[1.04-1.07],LPP,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,3:188684798
rs519973-<b>A</b>,5 x 10-10,,0.35,1.034,'-,[1.02-1.04],LINC01991,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,3:187915480
rs2030030-<b>T</b>,1 x 10-8,,0.86,1.041,'-,[1.03-1.05],"LPP-AS2, LINC01991","Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,3:188076045
rs80064395-<b>C</b>,2 x 10-12,,0.94,1.07,'-,[1.05-1.09],"PIGX, NRROS","Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,3:196645675
rs10033073-<b>G</b>,1 x 10-10,,0.35,1.04,'-,[1.03-1.05],STX18-AS1,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,4:4773674
rs5743618-<b>C</b>,3 x 10-58,,0.7,1.1,'-,[1.09-1.11],TLR1,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,4:38797027
rs227275-<b>C</b>,4 x 10-11,,0.56,1.034,'-,[1.02-1.04],MANBA,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,4:102672741
rs4145717-<b>T</b>,9 x 10-27,,0.34,1.059,'-,[1.05-1.07],ADAD1,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,4:122394921
rs150254607-<b>ATAT</b>,5 x 10-14,,0.07,1.078,'-,[1.06-1.1],"IL2, IL21","Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,4:122532956
rs16903574-<b>G</b>,1 x 10-12,,0.08,1.071,'-,[1.05-1.09],OTULINL,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,5:14610200
rs7717955-<b>C</b>,9 x 10-36,,0.71,1.073,'-,[1.06-1.08],IL7R,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,5:35862739
rs7714574-<b>T</b>,6 x 10-10,,0.53,1.032,'-,[1.02-1.04],TTC33,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,5:40492553
rs6594499-<b>C</b>,5 x 10-46,,0.48,1.075,'-,[1.07-1.08],"WDR36, RPS3AP21","Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,5:111134439
rs6869502-<b>T</b>,6 x 10-29,,0.18,1.079,'-,[1.07-1.09],SLC25A46,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,5:110830384
rs250308-<b>T</b>,4 x 10-9,,0.37,1.031,'-,[1.02-1.04],TNFAIP8,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,5:119348602
rs3749833-<b>C</b>,3 x 10-11,,0.3,1.039,'-,[1.03-1.05],"IRF1, IRF1-AS1","Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,5:132463934
rs12551834-<b>G</b>,3 x 10-9,,0.92,1.058,'-,[1.04-1.08],KYAT1,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,9:128850912
rs12413578-<b>C</b>,1 x 10-27,,0.9,1.095,'-,[1.08-1.11],LINC02676,"Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,10:9007290
rs11255753-<b>T</b>,2 x 10-12,,0.26,1.041,'-,[1.03-1.05],"CHCHD3P1, KRT8P37","Allergic disease (asthma, hay fever or eczema)",allergy,GCST005038,10:8563590
rs7512552-<b>C</b>,5 x 10-9,"(EA, fixed effects)",0.51,1.0416667,'-,'-,"MRPS21, CIART",Atopic dermatitis,atopic eczema,GCST003184,1:150293284
rs10199605-<b>G</b>,4 x 10-8,"(EA, fixed effects)",0.7,1.0416667,'-,'-,LINC00299,Atopic dermatitis,atopic eczema,GCST003184,2:8354967
rs4643526-<b>A</b>,6 x 10-8,"(EA, fixed effects)",0.19,1.05,'-,[1.03-1.07],PUS10,Atopic dermatitis,atopic eczema,GCST003184,2:60957516
rs112111458-<b>A</b>,9 x 10-9,"(EA, fixed effects)",0.87,1.0638298,'-,'-,"LINC01143, CD207",Atopic dermatitis,atopic eczema,GCST003184,2:70872975
rs10214237-<b>T</b>,3 x 10-14,"(EA, fixed effects)",0.73,1.0638298,'-,'-,"IL7R, CAPSL",Atopic dermatitis,atopic eczema,GCST003184,5:35883632
rs6473227-<b>C</b>,2 x 10-16,"(EA, fixed effects)",0.39,1.0638298,'-,'-,RNU6-1213P,Atopic dermatitis,atopic eczema,GCST003184,8:80373657
rs6602364-<b>G</b>,1 x 10-10,"(EA, fixed effects)",0.45,1.05,'-,[1.03-1.06],"IL2RA, IL15RA",Atopic dermatitis,atopic eczema,GCST003184,10:5996890
rs7127307-<b>T</b>,2 x 10-18,"(EA, fixed effects)",0.53,1.0638298,'-,'-,LINC02098,Atopic dermatitis,atopic eczema,GCST003184,11:128317488
rs2143950-<b>T</b>,2 x 10-15,"(EA, fixed effects)",0.17,1.08,'-,[1.06-1.10],"FAM177A1, PPP2R3C",Atopic dermatitis,atopic eczema,GCST003184,14:35103151
rs17881320-<b>T</b>,1 x 10-7,"(EA, fixed effects)",0.08,1.08,'-,[1.05-1.11],STAT3,Atopic dermatitis,atopic eczema,GCST003184,17:42333221
rs7512552-<b>T</b>,1 x 10-7,(random effects),0.49,'-,'-,NR,"MRPS21, CIART",Atopic dermatitis,atopic eczema,GCST003184,1:150293284
rs112111458-<b>G</b>,2 x 10-7,(random effects),0.13,'-,'-,NR,"LINC01143, CD207",Atopic dermatitis,atopic eczema,GCST003184,2:70872975
rs10214237-<b>C</b>,2 x 10-10,(random effects),0.27,'-,'-,NR,"IL7R, CAPSL",Atopic dermatitis,atopic eczema,GCST003184,5:35883632
rs6473227-<b>A</b>,5 x 10-18,(random effects),0.61,'-,'-,NR,RNU6-1213P,Atopic dermatitis,atopic eczema,GCST003184,8:80373657
rs6602364-<b>G</b>,2 x 10-6,(random effects),0.45,'-,'-,NR,"IL2RA, IL15RA",Atopic dermatitis,atopic eczema,GCST003184,10:5996890
rs7127307-<b>C</b>,1 x 10-20,(random effects),0.47,'-,'-,NR,LINC02098,Atopic dermatitis,atopic eczema,GCST003184,11:128317488
rs2143950-<b>T</b>,9 x 10-10,(random effects),0.17,'-,'-,NR,"FAM177A1, PPP2R3C",Atopic dermatitis,atopic eczema,GCST003184,14:35103151
rs17881320-<b>T</b>,3 x 10-6,(random effects),0.08,'-,'-,NR,STAT3,Atopic dermatitis,atopic eczema,GCST003184,17:42333221
rs3917265-<b>C</b>,9 x 10-7,(conditional on rs6419573),0.53,1.06,'-,[1.03-1.08],IL1R1,Atopic dermatitis,atopic eczema,GCST003184,2:102162001
rs4705962-<b>T</b>,7 x 10-12,(conditional on rs6419573),0.28,1.1,'-,[1.07-1.13],KIF3A,Atopic dermatitis,atopic eczema,GCST003184,5:132693166
rs2041733-<b>T</b>,3 x 10-11,"(EA, fixed effects)",NR,1.08,'-,[1.06-1.11],CLEC16A,Atopic dermatitis,atopic eczema,GCST003184,16:11135732
rs17389644-<b>A</b>,4 x 10-6,"(EA, fixed effects)",NR,1.07,'-,[1.04-1.10],IL21,Atopic dermatitis,atopic eczema,GCST003184,4:122576542
rs7927894-<b>T</b>,3 x 10-9,"(EA, fixed effects)",NR,1.08,'-,[1.05-1.10],"EMSY, LINC02757",Atopic dermatitis,atopic eczema,GCST003184,11:76590272
rs13015714-<b>G</b>,2 x 10-12,"(EA, fixed effects)",NR,1.1,'-,[1.07-1.14],IL18R1,Atopic dermatitis,atopic eczema,GCST003184,2:102355405
rs479844-<b>?</b>,2 x 10-18,"(EA, fixed effects)",NR,1.1111112,'-,[1.09-1.14],"AP5B1, OVOL1",Atopic dermatitis,atopic eczema,GCST003184,11:65784486
rs2164983-<b>A</b>,2 x 10-11,"(EA, fixed effects)",NR,1.12,'-,[1.08-1.15],"NFILZ, ACTL9",Atopic dermatitis,atopic eczema,GCST003184,19:8679120
rs2897442-<b>C</b>,1 x 10-10,"(EA, fixed effects)",NR,1.09,'-,[1.06-1.12],KIF3A,Atopic dermatitis,atopic eczema,GCST003184,5:132713335
rs6010620-<b>G</b>,2 x 10-9,"(EA, fixed effects)",NR,1.09,'-,[1.06-1.13],"RTEL1, RTEL1-TNFRSF6B",Atopic dermatitis,atopic eczema,GCST003184,20:63678486
rs2228145-<b>C</b>,5 x 10-10,"(EA, fixed effects)",NR,1.08,'-,[1.05-1.11],IL6R,Atopic dermatitis,atopic eczema,GCST003184,1:154454494
rs61813875-<b>G</b>,6 x 10-29,"(EA, fixed effects)",0.02,1.61,'-,[1.48–1.75],"CRCT1, LCE3E",Atopic dermatitis,atopic eczema,GCST003184,1:152564174
rs10791824-<b>G</b>,2 x 10-19,"(EA, fixed effects)",0.57,1.12,'-,[1.09–1.15],OVOL1,Atopic dermatitis,atopic eczema,GCST003184,11:65791795
rs12188917-<b>C</b>,4 x 10-17,"(EA, fixed effects)",0.21,1.14,'-,[1.10–1.17],TH2LCRR,Atopic dermatitis,atopic eczema,GCST003184,5:132655393
rs6419573-<b>T</b>,2 x 10-13,"(EA, fixed effects)",0.26,1.11,'-,[1.08–1.14],"SDR42E1P5, IL18R1",Atopic dermatitis,atopic eczema,GCST003184,2:102410643
rs2212434-<b>T</b>,5 x 10-13,"(EA, fixed effects)",0.45,1.09,'-,[1.07–1.12],"EMSY, LINC02757",Atopic dermatitis,atopic eczema,GCST003184,11:76570549
rs4809219-<b>A</b>,7 x 10-13,"(EA, fixed effects)",0.73,1.1111112,'-,'-,"RTEL1, RTEL1-TNFRSF6B",Atopic dermatitis,atopic eczema,GCST003184,20:63671762
rs2918307-<b>G</b>,5 x 10-12,"(EA, fixed effects)",0.16,1.12,'-,[1.08–1.16],"ACTL9, NFILZ",Atopic dermatitis,atopic eczema,GCST003184,19:8679458
rs4713555-<b>G</b>,5 x 10-9,"(EA, fixed effects)",0.73,1.098901,'-,'-,"HLA-DQA1, HLA-DRB1",Atopic dermatitis,atopic eczema,GCST003184,6:32607747
rs2944542-<b>G</b>,1 x 10-6,"(EA, fixed effects)",0.59,1.0638298,'-,'-,'-,Atopic dermatitis,atopic eczema,GCST003184,10:62610240
rs145809981-<b>C</b>,2 x 10-6,"(EA, fixed effects)",0.86,1.098901,'-,'-,MICB,Atopic dermatitis,atopic eczema,GCST003184,6:31498440
rs2592555-<b>T</b>,9 x 10-7,"(EA, fixed effects)",0.73,1.0752687,'-,'-,PRR5L,Atopic dermatitis,atopic eczema,GCST003184,11:36350207
rs34004019-<b>A</b>,1 x 10-30,,0.7331,1.1235955,'-,[1.11-1.15],"HLA-DQB1, HLA-DQA1",Allergic rhinitis,allergic rhinitis,GCST006409,6:32658626
rs950881-<b>G</b>,2 x 10-30,,0.8525,1.1363636,'-,[1.11-1.15],"IL1RL1, IL18R1",Allergic rhinitis,allergic rhinitis,GCST006409,2:102316052
rs5743618-<b>C</b>,4 x 10-27,,0.7283,1.1111112,'-,[1.09-1.12],TLR1,Allergic rhinitis,allergic rhinitis,GCST006409,4:38797027
rs1438673-<b>C</b>,3 x 10-26,,0.4962,1.08,'-,[1.07-1.10],"WDR36, RPS3AP21",Allergic rhinitis,allergic rhinitis,GCST006409,5:111131801
rs7936323-<b>A</b>,7 x 10-24,,0.4806,1.08,'-,[1.06-1.09],"EMSY, LINC02757",Allergic rhinitis,allergic rhinitis,GCST006409,11:76582714
rs2428494-<b>A</b>,7 x 10-19,,0.4226,1.08,'-,[1.06-1.09],HLA-B,Allergic rhinitis,allergic rhinitis,GCST006409,6:31354420
rs11644510-<b>C</b>,2 x 10-17,,0.6291,1.0752687,'-,[1.05-1.09],"HNRNPCP4, CLEC16A",Allergic rhinitis,allergic rhinitis,GCST006409,16:11183501
rs12939457-<b>T</b>,2 x 10-17,,0.5594,1.0638298,'-,[1.05-1.09],ZPBP2,Allergic rhinitis,allergic rhinitis,GCST006409,17:39875935
rs148505069-<b>G</b>,3 x 10-15,,0.333,1.07,'-,[1.05-1.08],IL2,Allergic rhinitis,allergic rhinitis,GCST006409,4:122496409
rs13395467-<b>A</b>,1 x 10-14,,0.7176,1.0638298,'-,[1.05-1.09],LINC00299,Allergic rhinitis,allergic rhinitis,GCST006409,2:8311368
rs9775039-<b>A</b>,2 x 10-14,,0.1642,1.08,'-,[1.06-1.10],GTF3AP1,Allergic rhinitis,allergic rhinitis,GCST006409,9:6177453
rs2164068-<b>T</b>,4 x 10-14,,0.5087,1.0638298,'-,[1.04-1.08],PLCL1,Allergic rhinitis,allergic rhinitis,GCST006409,2:198079128
rs2030519-<b>G</b>,2 x 10-13,,0.4869,1.06,'-,[1.04-1.07],LPP,Allergic rhinitis,allergic rhinitis,GCST006409,3:188402113
rs11256017-<b>T</b>,3 x 10-12,,0.1823,1.07,'-,[1.05-1.09],LINC02676,Allergic rhinitis,allergic rhinitis,GCST006409,10:9001956
rs17294280-<b>G</b>,6 x 10-12,,0.2484,1.07,'-,[1.05-1.09],SMAD3,Allergic rhinitis,allergic rhinitis,GCST006409,15:67175947
rs7824993-<b>A</b>,2 x 10-10,,0.3718,1.05,'-,[1.04-1.07],RNU6-1213P,Allergic rhinitis,allergic rhinitis,GCST006409,8:80350661
rs9282864-<b>A</b>,5 x 10-10,,0.6723,1.0638298,'-,[1.04-1.08],SULT1A1,Allergic rhinitis,allergic rhinitis,GCST006409,16:28605987
rs9687749-<b>T</b>,2 x 10-9,,0.4405,1.06,'-,[1.04-1.09],RAD50,Allergic rhinitis,allergic rhinitis,GCST006409,5:132619885
rs61977073-<b>G</b>,6 x 10-9,,0.2228,1.06,'-,[1.04-1.08],TTC6,Allergic rhinitis,allergic rhinitis,GCST006409,14:37682050
rs6470578-<b>T</b>,4 x 10-8,,0.2818,1.05,'-,[1.03-1.07],PVT1,Allergic rhinitis,allergic rhinitis,GCST006409,8:127797311
rs3787184-<b>A</b>,5 x 10-8,,0.8124,1.0638298,'-,[1.04-1.08],NFATC2,Allergic rhinitis,allergic rhinitis,GCST006409,20:51541298
rs7717955-<b>C</b>,4 x 10-32,,0.7333,1.0638298,'-,[1.05-1.08],IL7R,Allergic rhinitis,allergic rhinitis,GCST006409,5:35862739
rs63406760-<b>?</b>,3 x 10-24,,NR,1.0638298,'-,[1.05-1.08],CDK2AP1,Allergic rhinitis,allergic rhinitis,GCST006409,12:123258146
rs1504215-<b>G</b>,2 x 10-18,,0.6575,1.0526316,'-,[1.04-1.06],BACH2,Allergic rhinitis,allergic rhinitis,GCST006409,6:90296508
rs28361986-<b>T</b>,2 x 10-23,,0.8022,1.0638298,'-,[1.05-1.09],"DDX6, SETP16",Allergic rhinitis,allergic rhinitis,GCST006409,11:118822452
rs2070902-<b>T</b>,6 x 10-19,,0.2524,1.05,'-,[1.04-1.06],FCER1G,Allergic rhinitis,allergic rhinitis,GCST006409,1:161217875
rs111371454-<b>G</b>,1 x 10-14,,0.2064,1.05,'-,[1.03-1.06],RTF1,Allergic rhinitis,allergic rhinitis,GCST006409,15:41468419
rs12509403-<b>C</b>,1 x 10-15,,0.6785,1.0416667,'-,[1.03-1.05],NFKB1,Allergic rhinitis,allergic rhinitis,GCST006409,4:102604193
rs9648346-<b>G</b>,3 x 10-14,,0.2158,1.05,'-,[1.03-1.06],JAZF1,Allergic rhinitis,allergic rhinitis,GCST006409,7:28120494
rs35350651-<b>C</b>,6 x 10-14,,0.4945,1.04,'-,[1.03-1.05],ATXN2,Allergic rhinitis,allergic rhinitis,GCST006409,12:111469628
rs2519093-<b>T</b>,3 x 10-16,,0.1957,1.05,'-,[1.04-1.07],ABO,Allergic rhinitis,allergic rhinitis,GCST006409,9:133266456
rs62257549-<b>G</b>,2 x 10-13,,0.7989,1.0526316,'-,[1.03-1.06],DCAF1,Allergic rhinitis,allergic rhinitis,GCST006409,3:51488660
rs11677002-<b>T</b>,7 x 10-13,,0.5486,1.0309278,'-,[1.03-1.04],FLJ31356,Allergic rhinitis,allergic rhinitis,GCST006409,2:28391534
rs35597970-<b>?</b>,5 x 10-18,,NR,1.04,'-,[1.03-1.05],"MFSD13A, ACTR1A",Allergic rhinitis,allergic rhinitis,GCST006409,10:102469301
rs2815765-<b>C</b>,9 x 10-15,,0.6344,1.0416667,'-,[1.03-1.05],"RPL31P12, NEGR1",Allergic rhinitis,allergic rhinitis,GCST006409,1:72286547
rs11671925-<b>G</b>,6 x 10-13,,0.8255,1.0526316,'-,[1.04-1.06],"CEBPA, SLC7A10",Allergic rhinitis,allergic rhinitis,GCST006409,19:33227147
rs2461475-<b>C</b>,4 x 10-11,,0.4727,1.03,'-,[1.02-1.04],SPPL3,Allergic rhinitis,allergic rhinitis,GCST006409,12:120852371
rs6738964-<b>T</b>,2 x 10-10,,0.7618,1.0416667,'-,[1.03-1.05],DAW1,Allergic rhinitis,allergic rhinitis,GCST006409,2:227874419
rs10519067-<b>?</b>,6 x 10-13,,NR,1.0752687,'-,[1.05-1.09],RORA,Allergic rhinitis,allergic rhinitis,GCST006409,15:60776148
rs138050288-<b>?</b>,7 x 10-12,,NR,1.04,'-,[1.03-1.05],RERE,Allergic rhinitis,allergic rhinitis,GCST006409,1:8400188
rs7328203-<b>G</b>,1 x 10-10,,0.4606,1.03,'-,[1.02-1.04],LINC02341,Allergic rhinitis,allergic rhinitis,GCST006409,13:42414410
rs11169225-<b>A</b>,5 x 10-10,,0.1924,1.04,'-,[1.03-1.05],AQP2,Allergic rhinitis,allergic rhinitis,GCST006409,12:49951888
rs141023293-<b>A</b>,7 x 10-7,,0.0265,1.09,'-,[1.06-1.13],SIK3,Allergic rhinitis,allergic rhinitis,GCST006409,11:116902201
rs201428899-<b>?</b>,5 x 10-6,,NR,1.0309278,'-,[1.02-1.04],MIER1,Allergic rhinitis,allergic rhinitis,GCST006409,1:66975990
rs2367563-<b>A</b>,4 x 10-6,,NR,5.92,'-,[NR],"PGAM1P5, NTN4",Allergic dermatitis (nickel),contact dermatitis due to nickel,GCST002108,12:95663408
rs6733160-<b>C</b>,7 x 10-6,(2-fold positive reaction cases),NR,9.276,'-,[NR],PELI1,Allergic dermatitis (nickel),contact dermatitis due to nickel,GCST002108,2:64137498
rs13403179-<b>C</b>,8 x 10-8,,0.054,2.947,'-,[1.989-4.386],NBAS,Recalcitrant atopic dermatitis,recalcitrant atopic dermatitis,GCST002880,2:15342628
rs675531-<b>C</b>,7 x 10-7,,0.113,2.193,'-,[1.610-2.994],THEMIS,Recalcitrant atopic dermatitis,recalcitrant atopic dermatitis,GCST002880,6:127719694
rs35766269-<b>A</b>,1 x 10-7,,0.58,1.946,'-,[1.529-2.494],LINC02676,Recalcitrant atopic dermatitis,recalcitrant atopic dermatitis,GCST002880,10:8981852
rs9540294-<b>G</b>,1 x 10-8,,0.083,2.655,'-,[1.904-3.717],LGMNP1,Recalcitrant atopic dermatitis,recalcitrant atopic dermatitis,GCST002880,13:64989899
rs3099143-<b>C</b>,3 x 10-7,,0.137,2.126,'-,[1.594-2.841],SCAPER,Recalcitrant atopic dermatitis,recalcitrant atopic dermatitis,GCST002880,15:76812515
HLA-B*55:01-<b>?</b>,1 x 10-77,,NR,1.33,'-,[1.29-1.37],'-,Penicillin allergy,drug allergy,GCST011458,Mapping not available
"rs1015362-<b>G</b>, rs4911414-<b>T</b>",2 x 10-24,,0.08,1.76,'-,[1.49-2.08],RPS2P1 - ASIP; No mapped genes,Skin sensitivity to sun,skin sensitivity to sun,GCST000195,20:34150806
rs1393350-<b>A</b>,2 x 10-6,,0.27,1.26,'-,[1.11-1.43],TYR,Skin sensitivity to sun,skin sensitivity to sun,GCST000116,11:89277878
rs1805007-<b>T</b>,2 x 10-55,,0.06,2.94,'-,[2.42-3.58],MC1R,Skin sensitivity to sun,skin sensitivity to sun,GCST000116,16:89919709
rs34210653-<b>G</b>,2 x 10-9,,0.97838,1.2914891,'-,[1.19-1.4],ALOX15,Allergic rhinitis,allergic rhinitis,GCST009719,17:4632019
rs72823641-<b>T</b>,2 x 10-25,,0.8651,1.1930327,'-,[1.16-1.23],"IL1RL1, IL18R1",Allergic rhinitis,allergic rhinitis,GCST009719,2:102319699
rs66819621-<b>A</b>,2 x 10-25,,0.8428,1.1799409,'-,[1.15-1.22],TLR1,Allergic rhinitis,allergic rhinitis,GCST009719,4:38817782
rs34290285-<b>G</b>,3 x 10-24,,0.7465,1.1422044,'-,[1.11-1.17],D2HGDH,Allergic rhinitis,allergic rhinitis,GCST009719,2:241759225
rs34463936-<b>C</b>,8 x 10-19,,0.7201,1.1184431,'-,[1.09-1.15],"SPEF2, IL7R",Allergic rhinitis,allergic rhinitis,GCST009719,5:35850047
rs12935657-<b>G</b>,8 x 10-15,,0.7569,1.1082788,'-,[1.08-1.14],CLEC16A,Allergic rhinitis,allergic rhinitis,GCST009719,16:11125184
rs891058-<b>G</b>,3 x 10-16,,0.7057,1.1071745,'-,[1.08-1.13],LINC00299,Allergic rhinitis,allergic rhinitis,GCST009719,2:8302417
rs4921290-<b>A</b>,6 x 10-11,,0.7691,1.0915838,'-,[1.06-1.12],MIR3142HG,Allergic rhinitis,allergic rhinitis,GCST009719,5:160487233
rs6094570-<b>A</b>,5 x 10-11,,0.7412,1.0893246,'-,[1.06-1.12],EYA2,Allergic rhinitis,allergic rhinitis,GCST009719,20:47053702
rs12920150-<b>T</b>,4 x 10-9,,0.7609,1.0813149,'-,[1.05-1.11],CBLN1,Allergic rhinitis,allergic rhinitis,GCST009719,16:49203127
rs962993-<b>C</b>,6 x 10-11,,0.5797,1.0770059,'-,[1.05-1.1],LINC02676,Allergic rhinitis,allergic rhinitis,GCST009719,10:9011169
rs2988277-<b>C</b>,3 x 10-10,,0.6016,1.0750376,'-,[1.05-1.1],CD247,Allergic rhinitis,allergic rhinitis,GCST009719,1:167462115
rs6738825-<b>A</b>,2 x 10-10,,0.502,1.0734221,'-,[1.05-1.1],PLCL1,Allergic rhinitis,allergic rhinitis,GCST009719,2:198032171
rs597808-<b>G</b>,2 x 10-8,,0.5183,1.0649627,'-,[1.04-1.09],ATXN2,Allergic rhinitis,allergic rhinitis,GCST009719,12:111535554
rs491087-<b>A</b>,2 x 10-8,,0.3366,1.068,'-,[1.045-1.092],LINC01991,Allergic rhinitis,allergic rhinitis,GCST009719,3:187918378
rs2640564-<b>T</b>,1 x 10-9,,0.3439,1.074,'-,[1.051-1.098],"ERBB3, RPS26",Allergic rhinitis,allergic rhinitis,GCST009719,12:56061510
rs1555926-<b>C</b>,2 x 10-8,,0.2054,1.079,'-,[1.052-1.107],ZNF217,Allergic rhinitis,allergic rhinitis,GCST009719,20:53568405
rs2070901-<b>T</b>,4 x 10-10,,0.2697,1.081,'-,[1.056-1.107],FCER1G,Allergic rhinitis,allergic rhinitis,GCST009719,1:161215268
rs2601191-<b>T</b>,6 x 10-12,,0.4651,1.08,'-,[1.057-1.103],IQGAP1,Allergic rhinitis,allergic rhinitis,GCST009719,15:90392993
rs1904522-<b>A</b>,5 x 10-15,,0.3326,1.096,'-,[1.072-1.121],ADAD1,Allergic rhinitis,allergic rhinitis,GCST009719,4:122415763
rs17293632-<b>T</b>,9 x 10-16,,0.237,1.109,'-,[1.082-1.136],SMAD3,Allergic rhinitis,allergic rhinitis,GCST009719,15:67150258
rs7848215-<b>T</b>,5 x 10-18,,0.255,1.116,'-,[1.09-1.143],"GTF3AP1, IL33",Allergic rhinitis,allergic rhinitis,GCST009719,9:6213468
rs7744020-<b>A</b>,4 x 10-25,,0.3071,1.131,'-,[1.106-1.157],"HLA-DQB1, HLA-DQA1",Allergic rhinitis,allergic rhinitis,GCST009719,6:32658353
rs11236797-<b>A</b>,5 x 10-32,,0.4505,1.141,'-,[1.117-1.165],"EMSY, LINC02757",Allergic rhinitis,allergic rhinitis,GCST009719,11:76588605
rs79180837-<b>A</b>,7 x 10-9,,0.0268,1.209,'-,[1.137-1.286],ITGB8,Allergic rhinitis,allergic rhinitis,GCST009719,7:20390052
rs4648883-<b>C</b>,2 x 10-13,,0.5803,1.0454783,'-,[1.03-1.06],RUNX3,Hay fever and/or eczema,"Eczema, allergic rhinitis",GCST009717,1:24934712
rs9816071-<b>T</b>,1 x 10-13,,0.5205,1.0450413,'-,[1.03-1.06],SLC15A2,Hay fever and/or eczema,"Eczema, allergic rhinitis",GCST009717,3:121921471
rs7989041-<b>T</b>,2 x 10-12,,0.6506,1.0449321,'-,[1.03-1.06],"KLF5, PSMD10P3",Hay fever and/or eczema,"Eczema, allergic rhinitis",GCST009717,13:73053538
rs10909912-<b>T</b>,2 x 10-8,,0.8102,1.0440594,'-,[1.03-1.06],PRDM16,Hay fever and/or eczema,"Eczema, allergic rhinitis",GCST009717,1:3258807
rs301806-<b>T</b>,1 x 10-12,,0.5842,1.0439503,'-,[1.03-1.06],RERE,Hay fever and/or eczema,"Eczema, allergic rhinitis",GCST009717,1:8422018
rs1260294-<b>T</b>,2 x 10-8,,0.8004,1.0430791,'-,[1.03-1.06],PITPNM2,Hay fever and/or eczema,"Eczema, allergic rhinitis",GCST009717,12:123075742
rs2396497-<b>C</b>,1 x 10-9,,0.7581,1.0430791,'-,[1.03-1.06],"CCL20, TDGF1P2",Hay fever and/or eczema,"Eczema, allergic rhinitis",GCST009717,2:227859423
rs9442514-<b>G</b>,1 x 10-9,,0.739,1.0429703,'-,[1.03-1.06],SPSB1,Hay fever and/or eczema,"Eczema, allergic rhinitis",GCST009717,1:9295877
rs12623041-<b>C</b>,1 x 10-10,,0.6802,1.0421009,'-,[1.03-1.05],"SOCAR, MIR4435-2HG",Hay fever and/or eczema,"Eczema, allergic rhinitis",GCST009717,2:111505565
rs11717778-<b>G</b>,6 x 10-11,,0.6585,1.0418837,'-,[1.03-1.05],"CD200R1L, CD200R1",Hay fever and/or eczema,"Eczema, allergic rhinitis",GCST009717,3:112853801
rs249677-<b>A</b>,6 x 10-11,,0.6331,1.0413413,'-,[1.03-1.05],NDFIP1,Hay fever and/or eczema,"Eczema, allergic rhinitis",GCST009717,5:142159774
rs28749131-<b>G</b>,2 x 10-10,,0.6706,1.041016,'-,[1.03-1.05],"HLA-A, HLA-U",Hay fever and/or eczema,"Eczema, allergic rhinitis",GCST009717,6:29940118
rs1330303-<b>C</b>,5 x 10-10,,0.6461,1.0396092,'-,[1.03-1.05],BNC2,Hay fever and/or eczema,"Eczema, allergic rhinitis",GCST009717,9:16715828
rs61192126-<b>T</b>,8 x 10-9,,0.709,1.0390689,'-,[1.03-1.05],"RYBP, LINC00877",Hay fever and/or eczema,"Eczema, allergic rhinitis",GCST009717,3:72345701
rs343478-<b>G</b>,3 x 10-10,,0.5549,1.038961,'-,[1.03-1.05],RANBP6,Hay fever and/or eczema,"Eczema, allergic rhinitis",GCST009717,9:6051399
rs4771332-<b>C</b>,6 x 10-9,,0.6868,1.0384216,'-,[1.03-1.05],"CCR12P, TM9SF2",Hay fever and/or eczema,"Eczema, allergic rhinitis",GCST009717,13:99418203
rs3828794-<b>G</b>,1 x 10-9,,0.5206,1.0380982,'-,[1.03-1.05],HLA-DQB1,Hay fever and/or eczema,"Eczema, allergic rhinitis",GCST009717,6:32668126
rs4381563-<b>T</b>,3 x 10-9,,0.6665,1.0380982,'-,[1.03-1.05],PPCDC,Hay fever and/or eczema,"Eczema, allergic rhinitis",GCST009717,15:75108438
rs1143633-<b>C</b>,8 x 10-9,,0.6486,1.0373445,'-,[1.03-1.05],IL1B,Hay fever and/or eczema,"Eczema, allergic rhinitis",GCST009717,2:112832890
