Variant and risk allele,P-value,P-value annotation,RAF,OR,Beta,CI,Mapped gene,Reported trait,Trait(s),Study accession,Location
rs7137521-<b>A</b>,1 x 10-6,,0.001,34.08,'-,[3.52-329.69],LINC02359,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,12:126249723
rs7161179-<b>A</b>,1 x 10-6,,0.001,34.08,'-,[3.52-329.69],"TCL6, LINC02318",Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,14:95621923
rs7224314-<b>C</b>,6 x 10-7,,0.223,2.37,'-,[1.68-3.36],PITPNC1,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,17:67390098
rs72974161-<b>A</b>,2 x 10-7,,0.102,2.83,'-,[1.88-4.26],"DARS1-AS1, CXCR4",Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,2:136044886
rs73030953-<b>G</b>,5 x 10-6,,0.02,4.32,'-,[2.18-8.55],RYR1,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,19:38484809
rs73132886-<b>C</b>,1 x 10-6,,0.001,34.08,'-,[3.52-329.69],AP3B1,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,5:78052816
rs73302615-<b>A</b>,2 x 10-6,,0.002,15.23,'-,[3.38-68.72],JAZF1-AS1,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,7:28232071
rs7344105-<b>G</b>,2 x 10-6,,0.002,15.21,'-,[3.37-68.63],"PYGB, ENTPD6",Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,20:25245309
rs7358151-<b>G</b>,2 x 10-6,,0.002,15.23,'-,[3.38-68.72],MKX,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,10:27728643
rs73737676-<b>A</b>,1 x 10-6,,0.001,34.08,'-,[3.52-329.69],'-,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,7:156017807
rs73912949-<b>G</b>,3 x 10-6,,0.007,6.97,'-,[2.7-17.99],"RPL30P3, ASAP2",Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,2:9151105
rs73976923-<b>A</b>,1 x 10-6,,0.001,34.03,'-,[3.52-329.29],"AIPL1, BTF3P14",Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,17:6379151
rs7921536-<b>G</b>,1 x 10-6,,0.001,34.03,'-,[3.52-329.29],SH3PXD2A,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,10:103597080
rs7576072-<b>G</b>,1 x 10-6,,0.001,34.08,'-,[3.52-329.69],FIGN,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,2:163774442
rs7588010-<b>A</b>,4 x 10-9,,0.357,2.72,'-,[1.93-3.84],TACR1,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,2:75246790
rs76096589-<b>A</b>,7 x 10-6,,0.01,5.83,'-,[2.45-13.86],NIN,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,14:50797408
rs76247873-<b>A</b>,5 x 10-6,,0.039,3.37,'-,[1.94-5.85],LRP1B,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,2:140833839
rs76314368-<b>A</b>,3 x 10-7,,0.022,4.67,'-,[2.46-8.88],'-,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,5:117157137
rs76506302-<b>G</b>,1 x 10-6,,0.001,34.08,'-,[3.52-329.69],FTCDNL1,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,2:199807180
rs76582905-<b>G</b>,1 x 10-6,,0.001,34.08,'-,[3.52-329.69],"TMEM132D, LINC02418",Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,12:129982086
rs76650652-<b>A</b>,2 x 10-6,,0.011,5.86,'-,[2.59-13.3],"CCDC178, ASXL3-DT",Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,18:33508114
rs936332-<b>G</b>,1 x 10-6,,0.379,2.27,'-,[1.62-3.2],"KRT7-AS, KRT7",Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,12:52246493
rs9367895-<b>G</b>,1 x 10-6,,0.001,34.08,'-,[3.52-329.69],"MYLIP, MDH1P2",Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,6:16110152
rs76917448-<b>A</b>,4 x 10-6,,0.032,3.65,'-,[2.03-6.56],BMPER,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,7:34075100
rs7693389-<b>G</b>,7 x 10-6,,0.084,2.66,'-,[1.71-4.14],BEND4,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,4:57598187
rs77156671-<b>A</b>,2 x 10-6,,0.002,15.23,'-,[3.38-68.72],MARCHF1,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,4:164479668
rs7720886-<b>G</b>,2 x 10-6,,0.075,2.87,'-,[1.83-4.5],"NREP, STARD4-AS1",Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,5:111735928
rs77302254-<b>A</b>,2 x 10-6,,0.03,3.86,'-,[2.14-6.96],GALNT18,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,11:11572026
rs7733624-<b>A</b>,1 x 10-6,,0.001,34.08,'-,[3.52-329.69],RAB9BP1,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,5:105131414
rs60244812-<b>A</b>,7 x 10-7,,0.029,4.04,'-,[2.23-7.3],KDM4C,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,9:7267614
rs74380195-<b>G</b>,1 x 10-9,,0.05,4.02,'-,[2.49-6.48],"MMP13, DCUN1D5",Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,11:103016500
rs74609360-<b>A</b>,2 x 10-7,,0.03,4.14,'-,[2.32-7.39],"KLF13, LINC02352",Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,15:31248192
rs74874915-<b>A</b>,1 x 10-6,,0.127,2.55,'-,[1.72-3.76],"RN7SL363P, BLM",Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,15:90844149
rs74935252-<b>A</b>,1 x 10-6,,0.001,34.03,'-,[3.52-329.29],CMYA5,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,5:79733488
rs79014439-<b>G</b>,1 x 10-6,,0.001,34.08,'-,[3.52-329.69],RIPOR2,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,6:24901633
rs79143957-<b>A</b>,4 x 10-6,,0.012,5.54,'-,[2.46-12.47],"SALL4P5, RPL24P7",Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,3:23084498
rs7686660-<b>T</b>,2 x 10-12,,0.27,1.16,'-,[1.11-1.21],'-,Asthma,asthma,GCST001183,4:143082006
rs3805236-<b>G</b>,7 x 10-8,,0.25,1.12,'-,[1.08-1.17],GAB1,Asthma,asthma,GCST001183,4:143436584
rs1837253-<b>C</b>,1 x 10-16,,0.35,1.17,'-,[1.13-1.22],TSLP,Asthma,asthma,GCST001183,5:111066174
rs204993-<b>A</b>,2 x 10-15,,0.58,1.17,'-,[1.12-1.21],PBX2,Asthma,asthma,GCST001183,6:32187804
rs404860-<b>A</b>,4 x 10-23,,0.5,1.21,'-,[1.16-1.25],NOTCH4,Asthma,asthma,GCST001183,6:32216568
rs3129943-<b>T</b>,3 x 10-15,,0.62,1.17,'-,[1.12-1.21],"TSBP1, TSBP1-AS1",Asthma,asthma,GCST001183,6:32370918
rs3117098-<b>G</b>,5 x 10-12,,0.25,1.16,'-,[1.11-1.21],TSBP1-AS1,Asthma,asthma,GCST001183,6:32390736
rs3129890-<b>T</b>,5 x 10-13,,0.61,1.15,'-,[1.11-1.20],"HLA-DRA, HLA-DRB9",Asthma,asthma,GCST001183,6:32446496
rs10508372-<b>C</b>,2 x 10-15,,0.433,1.16,'-,[1.12-1.21],"LINC02676, PPRC1",Asthma,asthma,GCST001183,10:8930055
rs1701704-<b>G</b>,2 x 10-13,,0.18,1.19,'-,[1.14-1.25],IKZF4,Asthma,asthma,GCST001183,12:56018703
rs2069408-<b>C</b>,1 x 10-10,,0.23,1.15,'-,[1.10-1.20],"CDK2, PMEL",Asthma,asthma,GCST001183,12:55970537
rs7775228-<b>A</b>,5 x 10-15,,0.63,1.17,'-,[1.12-1.21],"MTCO3P1, HLA-DQB1",Asthma,asthma,GCST001183,6:32690302
rs9275698-<b>T</b>,5 x 10-12,,0.79,1.18,'-,[1.12-1.24],"HLA-DQB3, MTCO3P1",Asthma,asthma,GCST001183,6:32720196
rs9500927-<b>T</b>,4 x 10-9,,0.26,1.13,'-,[1.09-1.18],"HLA-DOA, BRD2",Asthma,asthma,GCST001183,6:32993584
rs3019885-<b>G</b>,5 x 10-13,,0.31,1.34,'-,[1.24-1.45],SLC30A8,Asthma,asthma,GCST001172,8:117013406
rs74013184-<b>C</b>,7 x 10-6,,0.006,7.73,'-,[2.71-22.03],CACNG3,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,16:24352448
rs74346392-<b>G</b>,7 x 10-6,,0.005,7.7,'-,[2.7-21.93],"U3, LINC01779",Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,1:116219072
rs12568266-<b>A</b>,6 x 10-10,,0.029,5.02,'-,[2.86-8.8],EEF1DP6,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,1:4133491
rs1257344-<b>?</b>,3 x 10-6,,0.511,2.3255813,'-,[1.61-3.33],"ARHGAP15, Y_RNA",Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,2:143840863
rs12622534-<b>A</b>,2 x 10-6,,0.407,2.26,'-,[1.6-3.19],PRKCE,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,2:45772849
rs12622686-<b>?</b>,5 x 10-6,,0.5867,2.4390244,'-,[1.64-3.57],EPHA4,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,2:221342893
rs12722556-<b>A</b>,2 x 10-6,,0.019,4.6,'-,[2.31-9.16],IL2RA,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,10:6028576
rs12913832-<b>A</b>,7 x 10-14,,0.233,3.48,'-,[2.47-4.89],HERC2,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,15:28120472
rs13391419-<b>A</b>,5 x 10-6,,0.026,3.9,'-,[2.08-7.31],RPL23AP28,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,2:222057197
rs13405366-<b>A</b>,1 x 10-6,,0.024,4.3,'-,[2.28-8.12],'-,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,2:13542679
rs1346220-<b>G</b>,2 x 10-6,,0.002,15.45,'-,[3.42-69.69],PARVA,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,11:12458540
rs141337143-<b>A</b>,2 x 10-6,,0.002,15.23,'-,[3.38-68.72],"LINC02347, NDUFA5P6",Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,12:126523324
rs14271-<b>A</b>,1 x 10-6,,0.001,34.08,'-,[3.52-329.69],"CLSTN1, PIK3CD",Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,1:9729092
rs1435547-<b>A</b>,1 x 10-6,,0.001,34.08,'-,[3.52-329.69],GREB1,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,2:11597965
rs1442808-<b>A</b>,1 x 10-6,,0.001,34.08,'-,[3.52-329.69],'-,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,15:98221618
rs1479279-<b>G</b>,2 x 10-6,,0.016,5,'-,[2.42-10.33],'-,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,4:12097711
rs1491921-<b>C</b>,7 x 10-7,,0.013,5.69,'-,[2.63-12.33],GUSBP1,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,5:21259029
rs1555804-<b>G</b>,2 x 10-6,,0.002,15.23,'-,[3.38-68.72],MSRB2,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,10:23104137
rs1672691-<b>A</b>,2 x 10-7,,0.2,2.5,'-,[1.76-3.55],ZBTB16,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,11:114071429
rs16841200-<b>G</b>,1 x 10-6,,0.001,34.08,'-,[3.52-329.69],'-,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,2:157012356
rs16867528-<b>A</b>,2 x 10-8,,0.01,7.39,'-,[3.29-16.6],"FBXL7, CTD-2350J17.1",Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,5:15607339
rs16867713-<b>G</b>,7 x 10-6,,0.01,5.83,'-,[2.45-13.86],FBXL7,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,5:15783391
rs16876083-<b>A</b>,2 x 10-6,,0.005,8.65,'-,[2.96-25.28],"LINC02209, LINC02099",Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,8:29858745
rs16894878-<b>A</b>,1 x 10-6,,0.001,34.08,'-,[3.52-329.69],OR5V1,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,6:29419226
rs16928705-<b>A</b>,7 x 10-6,,0.084,2.67,'-,[1.71-4.15],SLC29A3,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,10:71336036
rs16964886-<b>A</b>,5 x 10-6,,0.007,6.77,'-,[2.62-17.46],ASXL3,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,18:33742030
rs16995986-<b>G</b>,1 x 10-6,,0.001,34.08,'-,[3.52-329.69],ARHGAP24,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,4:85772164
rs171165-<b>A</b>,1 x 10-6,,0.003,11.49,'-,[3.29-40.16],ATRN,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,20:3476969
rs17167307-<b>G</b>,1 x 10-6,,0.001,34.43,'-,[3.56-333.11],'-,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,7:13644138
rs17461620-<b>A</b>,5 x 10-6,,0.157,2.34,'-,[1.61-3.41],TUT7,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,9:86348093
rs1877101-<b>G</b>,7 x 10-6,,0.004,9.55,'-,[2.88-31.66],'-,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,2:13586488
rs188610-<b>A</b>,1 x 10-6,,0.003,11.49,'-,[3.29-40.16],"SLC6A12-AS1, SLC6A12",Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,12:204673
rs190141647-<b>G</b>,2 x 10-6,,0.003,11.39,'-,[3.26-39.81],RARRES1,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,3:158729995
rs2014791-<b>A</b>,7 x 10-6,,0.379,2.15,'-,[1.53-3.03],LINC01425,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,21:21773630
rs2279695-<b>A</b>,2 x 10-6,,0.002,15.23,'-,[3.38-68.72],SPRING1,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,12:116716457
rs2376682-<b>?</b>,3 x 10-6,,0.779,4.166667,'-,[2.22-8.33],"LINC02215, RNU7-34P",Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,5:118673777
rs2479808-<b>A</b>,1 x 10-6,,0.001,34.08,'-,[3.52-329.69],CASC15,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,6:21824163
rs2586731-<b>C</b>,1 x 10-6,,0.008,6.67,'-,[2.75-16.17],"MAPK4, MRO",Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,18:50790789
rs10048897-<b>G</b>,1 x 10-6,,0.001,34.08,'-,[3.52-329.69],LINC00528,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,22:17777938
rs10174165-<b>A</b>,2 x 10-6,,0.075,2.89,'-,[1.84-4.53],'-,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,2:239519464
rs10237103-<b>A</b>,1 x 10-6,,0.001,34.08,'-,[3.52-329.69],GNAI1,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,7:80032911
rs10268774-<b>G</b>,1 x 10-6,,0.001,34.08,'-,[3.52-329.69],CACNA2D1,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,7:82453122
rs10435178-<b>A</b>,4 x 10-6,,0.036,3.55,'-,[2.01-6.27],HMGN1P19,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,7:46681113
rs10769691-<b>A</b>,2 x 10-7,,0.072,3.13,'-,[2-4.9],"CAVIN3, SMPD1",Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,11:6354579
rs111361850-<b>A</b>,1 x 10-6,,0.001,34.08,'-,[3.52 - 329.69],LINC01091,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,4:123742201
rs11225569-<b>A</b>,2 x 10-6,,0.06,3.06,'-,[1.89-4.95],DYNC2H1,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,11:103145464
rs11240285-<b>G</b>,1 x 10-6,,0.001,34.08,'-,[3.52-329.69],"RNA5SP75, NFASC",Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,1:204798177
rs113740863-<b>G</b>,3 x 10-6,,0.016,4.82,'-,[2.34-9.92],LINC01896,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,18:78938027
rs114154155-<b>G</b>,1 x 10-6,,0.001,34.08,'-,[3.52-329.69],TMEM26,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,10:61425904
rs114190122-<b>G</b>,1 x 10-6,,0.001,34.03,'-,[3.52-329.29],CLSTN1,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,1:9819291
rs114252942-<b>A</b>,1 x 10-6,,0.001,34.08,'-,[3.52-329.69],MCPH1,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,8:6345443
rs114280567-<b>A</b>,1 x 10-6,,0.001,34.08,'-,[3.52-329.69],"LINC00330, NUFIP1",Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,13:44901447
rs114326390-<b>A</b>,1 x 10-6,,0.001,33.95,'-,[3.51-328.49],PCDH7,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,4:30702905
rs114332009-<b>G</b>,1 x 10-6,,0.001,34.03,'-,[3.52-329.29],"MICAL2, LINC02547",Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,11:12069460
rs114356520-<b>A</b>,1 x 10-6,,0.001,33.99,'-,[3.51-328.89],"PTPN3, Y_RNA",Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,9:109366718
rs114646018-<b>A</b>,1 x 10-6,,0.001,34.08,'-,[3.52-329.69],"ADAMTSL1, SAXO1",Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,9:18890063
rs115683773-<b>A</b>,7 x 10-6,,0.018,4.48,'-,[2.19-9.17],LINC02268,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,4:174204278
rs115882204-<b>A</b>,1 x 10-6,,0.001,34.08,'-,[3.52-329.69],MPP7,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,10:28301454
rs115958457-<b>A</b>,1 x 10-6,,0.001,34.43,'-,[3.56-333.11],LINC02188,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,16:86793401
rs116146467-<b>A</b>,9 x 10-7,,0.013,5.61,'-,[2.59-12.16],LINC01615,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,6:169157918
rs116212486-<b>A</b>,2 x 10-6,,0.028,3.92,'-,[2.13-7.21],"EFHD1, GIGYF2",Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,2:232689486
rs116278466-<b>A</b>,1 x 10-6,,0.001,34.08,'-,[3.52-329.69],"COL12A1, COX7A2",Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,6:75236034
rs11633886-<b>C</b>,5 x 10-6,,0.467,2.24,'-,[1.57-3.19],SQOR,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,15:45786109
rs11635191-<b>A</b>,1 x 10-6,,0.217,2.32,'-,[1.64-3.3],CCDC33,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,15:74257709
rs116493700-<b>G</b>,7 x 10-6,,0.005,7.7,'-,[2.7-21.93],"SLC30A1, RD3",Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,1:211565125
rs116520962-<b>A</b>,2 x 10-6,,0.002,15.23,'-,[3.38-68.72],KLKP1,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,19:50895171
rs116940963-<b>G</b>,2 x 10-6,,0.007,7.39,'-,[2.82-19.36],"SNAP25-AS1, SNAP25",Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,20:10290719
rs117260909-<b>C</b>,7 x 10-6,,0.005,7.69,'-,[2.7-21.9],LINC01231,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,9:3195775
rs117405208-<b>C</b>,2 x 10-6,,0.002,15.23,'-,[3.38-68.72],'-,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,8:133955165
rs117628011-<b>A</b>,5 x 10-6,,0.054,3.06,'-,[1.85-5.04],"HNF4G, PKMP4",Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,8:75406931
rs118079879-<b>A</b>,1 x 10-7,,0.013,5.93,'-,[2.82-12.48],PDZRN4,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,12:41319504
rs118106262-<b>G</b>,8 x 10-6,,0.018,4.47,'-,[2.19-9.15],PTPRD,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,9:8658954
rs11877305-<b>A</b>,1 x 10-6,,0.001,34.08,'-,[3.52-329.69],'-,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,18:77739121
rs11971779-<b>A</b>,1 x 10-6,,0.169,2.43,'-,[1.69-3.5],"FMC1-LUC7L2, LUC7L2",Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,7:139355512
rs12074934-<b>C</b>,2 x 10-6,,0.002,15.23,'-,[3.38-68.72],"OR10J3, OR10J7P",Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,1:159338281
rs12451788-<b>?</b>,1 x 10-6,,0.61,2.7,'-,[1.79-4],DPH1,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,17:2037754
rs12691052-<b>A</b>,1 x 10-6,,0.001,34.03,'-,[3.52-329.29],CETP,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,16:56973600
rs2309284-<b>A</b>,7 x 10-7,,0.023,4.43,'-,[2.34-8.38],'-,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,4:180182576
rs2514805-<b>G</b>,1 x 10-8,,0.118,2.95,'-,[2-4.35],CDH17,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,8:94155019
rs74377925-<b>G</b>,2 x 10-6,,0.013,5.34,'-,[2.48-11.51],MGST1,Diisocyanate-induced asthma,"response to diisocyanate, asthma",GCST002875,12:16546316
rs350729-<b>?</b>,2 x 10-10,,NR,'-,2.26 unit decrease,[NR],MIR4431,Bronchodilator response in asthma,"response to bronchodilator, asthma",GCST002796,2:52756635
rs1588265-<b>C</b>,3 x 10-8,,0.29,1.18,'-,[1.08-1.30],PDE4D,Asthma,asthma,GCST000389,5:60073967
rs1295686-<b>T</b>,1 x 10-7,,0.2,1.15,'-,[1.09-1.20],"TH2LCRR, IL13",Asthma,asthma,GCST000804,5:132660151
rs3771166-<b>G</b>,3 x 10-9,,0.62,1.15,'-,[1.10-1.20],IL18R1,Asthma,asthma,GCST000804,2:102369762
rs1342326-<b>C</b>,9 x 10-10,,0.16,1.2,'-,[1.13-1.28],GTF3AP1,Asthma,asthma,GCST000804,9:6190076
rs3894194-<b>A</b>,5 x 10-9,,0.45,1.17,'-,[1.11-1.23],GSDMA,Asthma,asthma,GCST000804,17:39965740
rs2284033-<b>G</b>,1 x 10-8,,0.56,1.12,'-,[1.08-1.16],IL2RB,Asthma,asthma,GCST000804,22:37137994
rs744910-<b>G</b>,4 x 10-9,,0.49,1.12,'-,[1.09-1.16],SMAD3,Asthma,asthma,GCST000804,15:67154447
rs9273349-<b>C</b>,7 x 10-14,,0.58,1.18,'-,[1.13-1.24],"HLA-DQB1, HLA-DQA1",Asthma,asthma,GCST000804,6:32658092
rs2305480-<b>G</b>,1 x 10-7,,0.55,1.18,'-,[1.11-1.23],GSDMB,Asthma,asthma,GCST000804,17:39905943
rs2073643-<b>T</b>,2 x 10-7,,0.45,1.11,'-,[1.06-1.15],SLC22A5,Asthma,asthma,GCST000804,5:132387596
rs11071559-<b>C</b>,1 x 10-7,,0.86,1.18,'-,[1.11-1.25],RORA,Asthma,asthma,GCST000804,15:60777789
rs6503525-<b>C</b>,5 x 10-7,,0.43,1.33,'-,[NR],LRRC3C,Asthma,asthma,GCST000910,17:39938921
rs115067260-<b>A</b>,5 x 10-9,"(BDRABS, AA)",0.97,'-,0.17 unit increase,[0.11-0.23],CDH13,Response to bronchodilator in chronic obstructive pulmonary disease (change in FEV1),"FEV change measurement, response to bronchodilator, chronic obstructive pulmonary disease",GCST003830,16:83788697
rs140948272-<b>C</b>,5 x 10-9,"(BDRABS, AA)",0.99,'-,0.33 unit increase,[0.21-0.45],PITPNA,Response to bronchodilator in chronic obstructive pulmonary disease (change in FEV1),"FEV change measurement, response to bronchodilator, chronic obstructive pulmonary disease",GCST003830,17:1557602
rs78060357-<b>A</b>,5 x 10-7,"(BDRPRED, AA)",0.9,'-,2.88 unit increase,[1.76-4],PLXNA4,Response to bronchodilator in chronic obstructive pulmonary disease (change in FEV1),"FEV change measurement, response to bronchodilator, chronic obstructive pulmonary disease",GCST003830,7:132371489
rs78060357-<b>A</b>,8 x 10-8,"(BDRABS, AA)",0.9,'-,0.08 unit increase,[0.041-0.119],PLXNA4,Response to bronchodilator in chronic obstructive pulmonary disease (change in FEV1),"FEV change measurement, response to bronchodilator, chronic obstructive pulmonary disease",GCST003830,7:132371489
rs145442019-<b>A</b>,9 x 10-8,"(BDRABS, AA)",0.99,'-,0.203 unit increase,[0.13-0.28],HSBP1,Response to bronchodilator in chronic obstructive pulmonary disease (change in FEV1),"FEV change measurement, response to bronchodilator, chronic obstructive pulmonary disease",GCST003830,16:83811073
rs13345720-<b>C</b>,1 x 10-7,"(BDRABS, AA)",0.34,'-,0.05 unit decrease,[0.03-0.07],"RNASEH2A, HOOK2, THSD8",Response to bronchodilator in chronic obstructive pulmonary disease (change in FEV1),"FEV change measurement, response to bronchodilator, chronic obstructive pulmonary disease",GCST003830,19:12806872
rs114871691-<b>A</b>,1 x 10-7,"(BDRABS, AA)",0.95,'-,0.114 unit increase,[0.075-0.153],BTBD11,Response to bronchodilator in chronic obstructive pulmonary disease (change in FEV1),"FEV change measurement, response to bronchodilator, chronic obstructive pulmonary disease",GCST003830,12:107412042
rs139218005-<b>A</b>,1 x 10-6,"(BDRPRED, AA)",0.97,'-,4.935 unit increase,[3.19-6.68],MAPK6P1,Response to bronchodilator in chronic obstructive pulmonary disease (change in FEV1),"FEV change measurement, response to bronchodilator, chronic obstructive pulmonary disease",GCST003830,8:53535172
