"Variant and risk allele",P-value,"P-value annotation",RAF,OR,Beta,CI,"Mapped gene","Reported trait",Trait(s),"Study accession",Location
rs507666-<b>A</b>,"2 x 10-18",,0.18,'-,"0.067 s.d. increase",[0.051-0.083],ABO,"Cholesterol, total","total cholesterol measurement",GCST002896,9:133273983
rs55649657-<b>G</b>,"4 x 10-13",,0.21,'-,"0.052 s.d. increase",[0.038-0.066],DNAH11,"Cholesterol, total","total cholesterol measurement",GCST002896,7:21567665
rs55714927-<b>C</b>,"7 x 10-12",,0.78,'-,"0.057 s.d. increase",[0.041-0.073],ASGR1,"Cholesterol, total","total cholesterol measurement",GCST002896,17:7176997
rs557933-<b>C</b>,"2 x 10-16",,0.54,'-,"0.049 s.d. increase",[0.037-0.061],"LINC01132, LINC00184","Cholesterol, total","total cholesterol measurement",GCST002896,1:234717521
rs58542926-<b>C</b>,"8 x 10-29",,0.92,'-,"0.122 s.d. increase",[0.1-0.14],TM6SF2,"Cholesterol, total","total cholesterol measurement",GCST002896,19:19268740
rs586178-<b>C</b>,"3 x 10-9",,0.5,'-,"0.037 s.d. increase",[0.025-0.049],RHCE,"Cholesterol, total","total cholesterol measurement",GCST002896,1:25420739
rs59950280-<b>A</b>,"1 x 10-10",,0.31,'-,"0.044 s.d. increase",[0.03-0.058],"HGFAC, DOK7","Cholesterol, total","total cholesterol measurement",GCST002896,4:3450618
rs646776-<b>T</b>,"2 x 10-64",,0.22,'-,"0.12 s.d. increase",[0.11-0.13],"CELSR2, PSRC1","Cholesterol, total","total cholesterol measurement",GCST002896,1:109275908
rs6579245-<b>C</b>,"1 x 10-8",,0.89,'-,"0.054 s.d. increase",[0.036-0.072],"C20orf173, ERGIC3","Cholesterol, total","total cholesterol measurement",GCST002896,20:35537447
rs7128198-<b>T</b>,"4 x 10-9",,0.38,'-,"0.036 s.d. increase",[0.024-0.048],UBASH3B,"Cholesterol, total","total cholesterol measurement",GCST002896,11:122655893
rs7206971-<b>A</b>,"4 x 10-13",,0.51,'-,"0.043 s.d. increase",[0.031-0.055],EFCAB13,"Cholesterol, total","total cholesterol measurement",GCST002896,17:47347749
rs7412-<b>C</b>,"8 x 10-239",,0.93,'-,"0.413 s.d. increase",[0.39-0.44],APOE,"Cholesterol, total","total cholesterol measurement",GCST002896,19:44908822
rs76866386-<b>T</b>,"6 x 10-33",,0.93,'-,"0.139 s.d. increase",[0.12-0.16],ABCG8,"Cholesterol, total","total cholesterol measurement",GCST002896,2:43848344
rs77542162-<b>G</b>,"2 x 10-13",,0.02,'-,"0.179 s.d. increase",[0.13-0.23],'-,"Cholesterol, total","total cholesterol measurement",GCST002896,"Mapping not available"
rs964184-<b>G</b>,"4 x 10-39",,0.13,'-,"0.118 s.d. increase",[0.1-0.14],ZPR1,"Cholesterol, total","total cholesterol measurement",GCST002896,11:116778201
rs9987289-<b>G</b>,"1 x 10-21",,0.9,'-,"0.097 s.d. increase",[0.077-0.117],"RNU6-526P, RNU6-1151P","Cholesterol, total","total cholesterol measurement",GCST002896,8:9325848
rs117087731-<b>T</b>,"2 x 10-9",,0.01,'-,"0.308 s.d. increase",[0.21-0.41],HNRNPA1P67,"Cholesterol, total","total cholesterol measurement",GCST002896,4:72830992
rs182616603-<b>T</b>,"2 x 10-17",,0.01,'-,"0.374 s.d. increase",[0.29-0.46],MTHFD2L,"Cholesterol, total","total cholesterol measurement",GCST002896,4:74219015
rs12983728-<b>A</b>,"5 x 10-8",,0.16,'-,"0.046 s.d. decrease",[0.03-0.062],"ZNF329, ZNF274","Cholesterol, total","total cholesterol measurement",GCST002896,19:58159900
rs765547-<b>?</b>,"2 x 10-44",,NR,'-,'-,'-,'-,"Age-related diseases, mortality and associated endophenotypes","total cholesterol measurement, hematocrit, stroke, ventricular rate measurement, body mass index, atrial fibrillation, high density lipoprotein cholesterol measurement, coronary artery disease, cancer, diastolic blood pressure, triglyceride measurement, systolic blood pressure, heart failure, diabetes mellitus, glucose measurement, mortality",GCST004045,"Mapping not available"
rs2980853-<b>?</b>,"3 x 10-18",,NR,'-,'-,'-,TRIB1,"Age-related diseases, mortality and associated endophenotypes","total cholesterol measurement, hematocrit, stroke, ventricular rate measurement, body mass index, atrial fibrillation, high density lipoprotein cholesterol measurement, coronary artery disease, cancer, diastolic blood pressure, triglyceride measurement, systolic blood pressure, heart failure, diabetes mellitus, glucose measurement, mortality",GCST004045,8:125466108
rs1333049-<b>?</b>,"9 x 10-8",,NR,'-,'-,'-,CDKN2B-AS1,"Age-related diseases, mortality and associated endophenotypes","total cholesterol measurement, hematocrit, stroke, ventricular rate measurement, body mass index, atrial fibrillation, high density lipoprotein cholesterol measurement, coronary artery disease, cancer, diastolic blood pressure, triglyceride measurement, systolic blood pressure, heart failure, diabetes mellitus, glucose measurement, mortality",GCST004045,9:22125504
rs760762-<b>?</b>,"7 x 10-7",,NR,'-,'-,'-,PLCG1,"Age-related diseases, mortality and associated endophenotypes","total cholesterol measurement, hematocrit, stroke, ventricular rate measurement, body mass index, atrial fibrillation, high density lipoprotein cholesterol measurement, coronary artery disease, cancer, diastolic blood pressure, triglyceride measurement, systolic blood pressure, heart failure, diabetes mellitus, glucose measurement, mortality",GCST004045,20:41147406
rs2866611-<b>?</b>,"6 x 10-7",,NR,'-,'-,'-,"ADI1P1, ZHX3","Age-related diseases, mortality and associated endophenotypes","total cholesterol measurement, hematocrit, stroke, ventricular rate measurement, body mass index, atrial fibrillation, high density lipoprotein cholesterol measurement, coronary artery disease, cancer, diastolic blood pressure, triglyceride measurement, systolic blood pressure, heart failure, diabetes mellitus, glucose measurement, mortality",GCST004045,20:41322165
rs460976-<b>?</b>,"4 x 10-6",,NR,'-,'-,'-,MX1,"Age-related diseases, mortality and associated endophenotypes","total cholesterol measurement, hematocrit, stroke, ventricular rate measurement, body mass index, atrial fibrillation, high density lipoprotein cholesterol measurement, coronary artery disease, cancer, diastolic blood pressure, triglyceride measurement, systolic blood pressure, heart failure, diabetes mellitus, glucose measurement, mortality",GCST004045,21:41463567
rs7081476-<b>?</b>,"5 x 10-6",,NR,'-,'-,'-,"FAM238C, ANKRD26","Age-related diseases, mortality and associated endophenotypes","total cholesterol measurement, hematocrit, stroke, ventricular rate measurement, body mass index, atrial fibrillation, high density lipoprotein cholesterol measurement, coronary artery disease, cancer, diastolic blood pressure, triglyceride measurement, systolic blood pressure, heart failure, diabetes mellitus, glucose measurement, mortality",GCST004045,10:26969741
rs4506565-<b>?</b>,"8 x 10-17",,NR,'-,'-,'-,TCF7L2,"Age-related diseases, mortality and associated endophenotypes","total cholesterol measurement, hematocrit, stroke, ventricular rate measurement, body mass index, atrial fibrillation, high density lipoprotein cholesterol measurement, coronary artery disease, cancer, diastolic blood pressure, triglyceride measurement, systolic blood pressure, heart failure, diabetes mellitus, glucose measurement, mortality",GCST004045,10:112996282
rs2235367-<b>A</b>,"1 x 10-6","(Asian initial, BMI unadjusted)",0.197,'-,"0.0494 unit decrease",[0.03-0.069],ZHX3,"Total cholesterol levels","total cholesterol measurement",GCST004235,20:41201482
rs11208004-<b>A</b>,"2 x 10-6","(Asian initial, BMI unadjusted)",0.187,'-,"0.0494 unit decrease",[0.029-0.07],DOCK7,"Total cholesterol levels","total cholesterol measurement",GCST004235,1:62679768
rs2000999-<b>A</b>,"2 x 10-6","(Asian initial, BMI unadjusted)",0.266,'-,"0.051 unit increase",[0.03-0.072],"HPR, TXNL4B","Total cholesterol levels","total cholesterol measurement",GCST004235,16:72074194
rs964184-<b>C</b>,"4 x 10-6","(Asian initial, BMI unadjusted)",0.778,'-,"0.0449 unit decrease",[0.026-0.064],ZPR1,"Total cholesterol levels","total cholesterol measurement",GCST004235,11:116778201
rs2642438-<b>A</b>,"5 x 10-6","(Asian initial, BMI unadjusted)",0.178,'-,"0.0526 unit decrease",[0.03-0.075],MTARC1,"Total cholesterol levels","total cholesterol measurement",GCST004235,1:220796686
rs7412-<b>T</b>,"8 x 10-315","(Trans-ethnic initial)",0.066,'-,"0.374 unit decrease",[0.36-0.39],APOE,"Total cholesterol levels","total cholesterol measurement",GCST004235,19:44908822
rs3177928-<b>A</b>,"5 x 10-22","(Trans-ethnic initial)",0.181,'-,"0.0482 unit increase",[0.038-0.058],HLA-DRA,"Total cholesterol levels","total cholesterol measurement",GCST004235,6:32444658
rs12916-<b>T</b>,"6 x 10-22","(Asian initial, BMI unadjusted)",0.475,'-,"0.0775 unit decrease",[0.062-0.093],"HMGCR, CERT1","Total cholesterol levels","total cholesterol measurement",GCST004235,5:75360714
rs2244608-<b>A</b>,"4 x 10-19","(Trans-ethnic initial)",0.661,'-,"0.0313 unit decrease",[0.024-0.039],"HNF1A, HNF1A-AS1","Total cholesterol levels","total cholesterol measurement",GCST004235,12:120979185
rs7616006-<b>A</b>,"1 x 10-18","(Trans-ethnic initial)",0.555,'-,"0.0315 unit increase",[0.024-0.039],"SYN2, GSTM5P1","Total cholesterol levels","total cholesterol measurement",GCST004235,3:12226148
rs1129555-<b>A</b>,"2 x 10-18","(Trans-ethnic initial)",0.323,'-,"0.0317 unit increase",[0.024-0.039],GPAM,"Total cholesterol levels","total cholesterol measurement",GCST004235,10:112150963
rs2980869-<b>T</b>,"6 x 10-17","(Asian initial, BMI unadjusted)",0.56,'-,"0.07 unit decrease",[0.054-0.086],TRIB1,"Total cholesterol levels","total cholesterol measurement",GCST004235,8:125476008
rs1961456-<b>A</b>,"7 x 10-17","(Trans-ethnic initial)",0.708,'-,"0.0305 unit decrease",[0.023-0.038],NAT2,"Total cholesterol levels","total cholesterol measurement",GCST004235,8:18398199
rs10903129-<b>A</b>,"3 x 10-16","(Trans-ethnic initial)",0.463,'-,"0.029 unit decrease",[0.022-0.036],MACO1,"Total cholesterol levels","total cholesterol measurement",GCST004235,1:25442446
rs11220462-<b>A</b>,"2 x 10-15","(Trans-ethnic initial)",0.142,'-,"0.0474 unit increase",[0.036-0.059],ST3GAL4,"Total cholesterol levels","total cholesterol measurement",GCST004235,11:126374057
rs9958734-<b>T</b>,"2 x 10-15","(Asian initial, BMI unadjusted)",0.61,'-,"0.09 unit decrease",[0.068-0.112],LIPG,"Total cholesterol levels","total cholesterol measurement",GCST004235,18:49592028
rs10172650-<b>A</b>,"5 x 10-15","(Asian initial, BMI unadjusted)",0.13,'-,"0.094 unit decrease",[0.07-0.118],APOB,"Total cholesterol levels","total cholesterol measurement",GCST004235,2:20982585
rs12670798-<b>T</b>,"5 x 10-15","(Trans-ethnic initial)",0.776,'-,"0.0364 unit decrease",[0.028-0.044],DNAH11,"Total cholesterol levels","total cholesterol measurement",GCST004235,7:21567734
rs4804155-<b>C</b>,"5 x 10-15","(Asian initial, BMI unadjusted)",0.74,'-,"0.076 unit increase",[0.058-0.094],DOCK6,"Total cholesterol levels","total cholesterol measurement",GCST004235,19:11223619
rs7117842-<b>T</b>,"5 x 10-15","(Trans-ethnic initial)",0.611,'-,"0.0294 unit decrease",[0.022-0.036],UBASH3B,"Total cholesterol levels","total cholesterol measurement",GCST004235,11:122663796
rs1883025-<b>T</b>,"2 x 10-14","(Asian initial, BMI unadjusted)",0.248,'-,"0.0735 unit decrease",[0.055-0.092],ABCA1,"Total cholesterol levels","total cholesterol measurement",GCST004235,9:104902020
rs9376090-<b>T</b>,"2 x 10-14","(Trans-ethnic initial)",0.728,'-,"0.0254 unit increase",[0.018-0.033],HBS1L,"Total cholesterol levels","total cholesterol measurement",GCST004235,6:135090090
rs6603981-<b>T</b>,"3 x 10-14","(Trans-ethnic initial)",0.806,'-,"0.0351 unit increase",[0.027-0.044],EVI5,"Total cholesterol levels","total cholesterol measurement",GCST004235,1:92528250
rs7832643-<b>T</b>,"3 x 10-14","(Trans-ethnic initial)",0.405,'-,"0.0289 unit increase",[0.022-0.036],PLEC,"Total cholesterol levels","total cholesterol measurement",GCST004235,8:143948489
rs2072183-<b>C</b>,"2 x 10-13","(Trans-ethnic initial)",0.237,'-,"0.0358 unit increase",[0.027-0.045],NPC1L1,"Total cholesterol levels","total cholesterol measurement",GCST004235,7:44539581
rs868943-<b>A</b>,"2 x 10-13","(Trans-ethnic initial)",0.394,'-,"0.0292 unit decrease",[0.022-0.036],FRK,"Total cholesterol levels","total cholesterol measurement",GCST004235,6:116016340
rs2814982-<b>T</b>,"2 x 10-13","(Trans-ethnic initial)",0.107,'-,"0.0441 unit decrease",[0.033-0.055],"IFITM3P3, ILRUN","Total cholesterol levels","total cholesterol measurement",GCST004235,6:34578783
rs10832962-<b>T</b>,"3 x 10-13","(Trans-ethnic initial)",0.719,'-,"0.0315 unit increase",[0.024-0.039],SPTY2D1,"Total cholesterol levels","total cholesterol measurement",GCST004235,11:18634724
rs2070895-<b>A</b>,"5 x 10-13","(Asian initial, BMI unadjusted)",0.41,'-,"0.077 unit increase",[0.055-0.099],"LIPC, ALDH1A2","Total cholesterol levels","total cholesterol measurement",GCST004235,15:58431740
rs7192750-<b>T</b>,"6 x 10-13","(Asian initial, BMI unadjusted)",0.28,'-,"0.068 unit decrease",[0.05-0.086],PKD1L3,"Total cholesterol levels","total cholesterol measurement",GCST004235,16:71980883
rs2287622-<b>A</b>,"7 x 10-13","(Trans-ethnic initial)",0.405,'-,"0.0266 unit increase",[0.02-0.034],ABCB11,"Total cholesterol levels","total cholesterol measurement",GCST004235,2:168973818
rs941408-<b>T</b>,"8 x 10-8","(Trans-ethnic initial)",0.29,'-,"0.02 unit increase",[0.012-0.028],THOP1,"Total cholesterol levels","total cholesterol measurement",GCST004235,19:2814183
rs599839-<b>A</b>,"2 x 10-204","(Trans-ethnic initial)",0.782,'-,"0.128 unit increase",[0.12-0.14],"CELSR2, PSRC1","Total cholesterol levels","total cholesterol measurement",GCST004235,1:109279544
rs1367117-<b>A</b>,"3 x 10-136","(Trans-ethnic initial)",0.288,'-,"0.0995 unit increase",[0.092-0.107],APOB,"Total cholesterol levels","total cholesterol measurement",GCST004235,2:21041028
rs12916-<b>T</b>,"5 x 10-91","(Trans-ethnic initial)",0.569,'-,"0.0684 unit decrease",[0.061-0.075],"HMGCR, CERT1","Total cholesterol levels","total cholesterol measurement",GCST004235,5:75360714
rs11208004-<b>A</b>,"3 x 10-82","(Trans-ethnic initial)",0.295,'-,"0.0758 unit decrease",[0.069-0.083],DOCK7,"Total cholesterol levels","total cholesterol measurement",GCST004235,1:62679768
rs2954029-<b>A</b>,"1 x 10-77","(Trans-ethnic initial)",0.532,'-,"0.0622 unit increase",[0.055-0.069],TRIB1,"Total cholesterol levels","total cholesterol measurement",GCST004235,8:125478730
rs10401969-<b>T</b>,"5 x 10-75","(Trans-ethnic initial)",0.929,'-,"0.137 unit increase",[0.12-0.15],SUGP1,"Total cholesterol levels","total cholesterol measurement",GCST004235,19:19296909
rs1883025-<b>T</b>,"4 x 10-64","(Trans-ethnic initial)",0.243,'-,"0.0671 unit decrease",[0.059-0.075],ABCA1,"Total cholesterol levels","total cholesterol measurement",GCST004235,9:104902020
rs1077834-<b>T</b>,"3 x 10-56","(Trans-ethnic initial)",0.789,'-,"0.0652 unit decrease",[0.057-0.074],"ALDH1A2, LIPC","Total cholesterol levels","total cholesterol measurement",GCST004235,15:58431280
rs964184-<b>C</b>,"2 x 10-55","(Trans-ethnic initial)",0.0,'-,"0.121 unit decrease",[0.11-0.14],ZPR1,"Total cholesterol levels","total cholesterol measurement",GCST004235,11:116778201
rs7254892-<b>A</b>,"1 x 10-51","(Asian initial, BMI unadjusted)",0.07,'-,"0.4 unit decrease",[0.35-0.45],NECTIN2,"Total cholesterol levels","total cholesterol measurement",GCST004235,19:44886339
rs579459-<b>T</b>,"4 x 10-49","(Trans-ethnic initial)",0.785,'-,"0.062 unit decrease",[0.053-0.071],"ABO, Y_RNA","Total cholesterol levels","total cholesterol measurement",GCST004235,9:133278724
rs780093-<b>T</b>,"3 x 10-47","(Trans-ethnic initial)",0.413,'-,"0.0515 unit increase",[0.044-0.059],GCKR,"Total cholesterol levels","total cholesterol measurement",GCST004235,2:27519736
rs2000999-<b>A</b>,"2 x 10-44","(Trans-ethnic initial)",0.185,'-,"0.0617 unit increase",[0.053-0.07],"HPR, TXNL4B","Total cholesterol levels","total cholesterol measurement",GCST004235,16:72074194
rs1535-<b>A</b>,"1 x 10-43","(Trans-ethnic initial)",0.637,'-,"0.0497 unit increase",[0.042-0.057],FADS2,"Total cholesterol levels","total cholesterol measurement",GCST004235,11:61830500
rs6882076-<b>T</b>,"2 x 10-43","(Trans-ethnic initial)",0.334,'-,"0.0508 unit decrease",[0.044-0.058],"HAVCR1, TIMD4","Total cholesterol levels","total cholesterol measurement",GCST004235,5:156963286
rs3764261-<b>A</b>,"4 x 10-36","(Trans-ethnic initial)",0.294,'-,"0.0503 unit increase",[0.042-0.058],"HERPUD1, CETP","Total cholesterol levels","total cholesterol measurement",GCST004235,16:56959412
rs9987289-<b>A</b>,"1 x 10-34","(Trans-ethnic initial)",0.0752,'-,"0.0842 unit decrease",[0.072-0.097],"RNU6-526P, RNU6-1151P","Total cholesterol levels","total cholesterol measurement",GCST004235,8:9325848
rs2479409-<b>A</b>,"1 x 10-32","(Trans-ethnic initial)",0.667,'-,"0.054 unit decrease",[0.046-0.062],"PCSK9, BSND","Total cholesterol levels","total cholesterol measurement",GCST004235,1:55038977
rs4939883-<b>T</b>,"2 x 10-32","(Trans-ethnic initial)",0.181,'-,"0.0555 unit decrease",[0.046-0.065],"LIPG, SMUG1P1","Total cholesterol levels","total cholesterol measurement",GCST004235,18:49640844
rs2235367-<b>A</b>,"5 x 10-29","(Trans-ethnic initial)",0.543,'-,"0.0357 unit decrease",[0.029-0.043],ZHX3,"Total cholesterol levels","total cholesterol measurement",GCST004235,20:41201482
rs558971-<b>A</b>,"5 x 10-27","(Trans-ethnic initial)",0.47,'-,"0.0398 unit decrease",[0.033-0.047],"LINC01132, LINC00184","Total cholesterol levels","total cholesterol measurement",GCST004235,1:234717659
rs599839-<b>A</b>,"7 x 10-26","(Asian initial, BMI unadjusted)",0.931,'-,"0.168 unit increase",[0.14-0.2],"CELSR2, PSRC1","Total cholesterol levels","total cholesterol measurement",GCST004235,1:109279544
rs13277801-<b>T</b>,"8 x 10-26","(Trans-ethnic initial)",0.653,'-,"0.0383 unit decrease",[0.031-0.045],UBXN2B,"Total cholesterol levels","total cholesterol measurement",GCST004235,8:58440975
rs2642438-<b>A</b>,"1 x 10-22","(Trans-ethnic initial)",0.255,'-,"0.037 unit decrease",[0.029-0.045],MTARC1,"Total cholesterol levels","total cholesterol measurement",GCST004235,1:220796686
rs7254892-<b>A</b>,"4 x 10-22","(BMI unadjusted)",0.07,'-,"0.408 unit decrease",[0.33-0.49],NECTIN2,"Total cholesterol levels","total cholesterol measurement",GCST004231,19:44886339
rs599839-<b>A</b>,"2 x 10-17","(BMI unadjusted)",0.93,'-,"0.162 unit increase",[0.13-0.2],"CELSR2, PSRC1","Total cholesterol levels","total cholesterol measurement",GCST004231,1:109279544
rs4604177-<b>T</b>,"4 x 10-16","(BMI unadjusted)",0.53,'-,"0.081 unit increase",[0.061-0.101],POLK,"Total cholesterol levels","total cholesterol measurement",GCST004231,5:75513055
rs1122531-<b>T</b>,"1 x 10-13","(BMI unadjusted)",0.71,'-,"0.081 unit increase",[0.059-0.103],PKD1L3,"Total cholesterol levels","total cholesterol measurement",GCST004231,16:71978873
rs9958734-<b>T</b>,"3 x 10-13","(BMI unadjusted)",0.62,'-,"0.11 unit decrease",[0.081-0.139],LIPG,"Total cholesterol levels","total cholesterol measurement",GCST004231,18:49592028
rs10172650-<b>A</b>,"3 x 10-13","(BMI unadjusted)",0.13,'-,"0.102 unit decrease",[0.075-0.129],APOB,"Total cholesterol levels","total cholesterol measurement",GCST004231,2:20982585
rs579459-<b>T</b>,"7 x 10-13","(BMI unadjusted)",0.78,'-,"0.082 unit decrease",[0.06-0.104],"ABO, Y_RNA","Total cholesterol levels","total cholesterol measurement",GCST004231,9:133278724
rs2980869-<b>T</b>,"8 x 10-13","(BMI unadjusted)",0.56,'-,"0.07 unit decrease",[0.05-0.09],TRIB1,"Total cholesterol levels","total cholesterol measurement",GCST004231,8:125476008
rs7775698-<b>T</b>,"1 x 10-11","(BMI unadjusted)",0.29,'-,"0.077 unit decrease",[0.055-0.099],HBS1L,"Total cholesterol levels","total cholesterol measurement",GCST004231,6:135097497
rs4804155-<b>C</b>,"7 x 10-11","(BMI unadjusted)",0.75,'-,"0.074 unit increase",[0.052-0.096],DOCK6,"Total cholesterol levels","total cholesterol measurement",GCST004231,19:11223619
rs1883025-<b>T</b>,"1 x 10-9","(BMI unadjusted)",0.26,'-,"0.067 unit decrease",[0.045-0.089],ABCA1,"Total cholesterol levels","total cholesterol measurement",GCST004231,9:104902020
rs6494005-<b>A</b>,"3 x 10-9","(BMI unadjusted)",0.75,'-,"0.024 unit increase",[0.016-0.032],'-,"Total cholesterol levels","total cholesterol measurement",GCST004231,"Mapping not available"
rs780092-<b>A</b>,"6 x 10-9","(BMI unadjusted)",0.67,'-,"0.058 unit increase",[0.038-0.078],GCKR,"Total cholesterol levels","total cholesterol measurement",GCST004231,2:27520287
rs2297363-<b>A</b>,"2 x 10-8","(BMI unadjusted)",0.26,'-,"0.022 unit decrease",[0.014-0.03],IGF2R,"Total cholesterol levels","total cholesterol measurement",GCST004231,6:160085430
rs1800774-<b>T</b>,"2 x 10-6","(BMI adjusted)",0.12,'-,"0.069 unit decrease",[0.042-0.096],CETP,"Total cholesterol levels","total cholesterol measurement",GCST004231,16:56981633
rs505151-<b>A</b>,"4 x 10-6","(BMI unadjusted)",0.94,'-,"0.102 unit decrease",[0.059-0.145],PCSK9,"Total cholesterol levels","total cholesterol measurement",GCST004231,1:55063514
rs7190256-<b>?</b>,"3 x 10-11",,NR,'-,'-,'-,ZFHX3,"Age-related diseases, mortality and associated endophenotypes","total cholesterol measurement, hematocrit, stroke, ventricular rate measurement, body mass index, atrial fibrillation, high density lipoprotein cholesterol measurement, coronary artery disease, cancer, diastolic blood pressure, triglyceride measurement, systolic blood pressure, heart failure, diabetes mellitus, glucose measurement, mortality",GCST004045,16:72963084
rs8082812-<b>?</b>,"5 x 10-67",,NR,'-,'-,'-,"AKR1B1P6, THEMIS3P","Age-related diseases, mortality and associated endophenotypes","total cholesterol measurement, hematocrit, stroke, ventricular rate measurement, body mass index, atrial fibrillation, high density lipoprotein cholesterol measurement, coronary artery disease, cancer, diastolic blood pressure, triglyceride measurement, systolic blood pressure, heart failure, diabetes mellitus, glucose measurement, mortality",GCST004045,18:8522684
rs10401969-<b>?</b>,"4 x 10-11",,NR,'-,'-,'-,SUGP1,"Age-related diseases, mortality and associated endophenotypes","total cholesterol measurement, hematocrit, stroke, ventricular rate measurement, body mass index, atrial fibrillation, high density lipoprotein cholesterol measurement, coronary artery disease, cancer, diastolic blood pressure, triglyceride measurement, systolic blood pressure, heart failure, diabetes mellitus, glucose measurement, mortality",GCST004045,19:19296909
rs4420638-<b>?</b>,"1 x 10-22",,NR,'-,'-,'-,"APOC1, APOC1P1","Age-related diseases, mortality and associated endophenotypes","total cholesterol measurement, hematocrit, stroke, ventricular rate measurement, body mass index, atrial fibrillation, high density lipoprotein cholesterol measurement, coronary artery disease, cancer, diastolic blood pressure, triglyceride measurement, systolic blood pressure, heart failure, diabetes mellitus, glucose measurement, mortality",GCST004045,19:44919689
rs4803750-<b>?</b>,"1 x 10-13",,NR,'-,'-,'-,"BCL3, CEACAM16-AS1","Age-related diseases, mortality and associated endophenotypes","total cholesterol measurement, hematocrit, stroke, ventricular rate measurement, body mass index, atrial fibrillation, high density lipoprotein cholesterol measurement, coronary artery disease, cancer, diastolic blood pressure, triglyceride measurement, systolic blood pressure, heart failure, diabetes mellitus, glucose measurement, mortality",GCST004045,19:44744370
rs629301-<b>?</b>,"1 x 10-49",,NR,'-,'-,'-,'-,"Age-related diseases, mortality and associated endophenotypes","total cholesterol measurement, hematocrit, stroke, ventricular rate measurement, body mass index, atrial fibrillation, high density lipoprotein cholesterol measurement, coronary artery disease, cancer, diastolic blood pressure, triglyceride measurement, systolic blood pressure, heart failure, diabetes mellitus, glucose measurement, mortality",GCST004045,"Mapping not available"
rs16867253-<b>?</b>,"3 x 10-6",,NR,'-,'-,'-,GRHL1,"Age-related diseases, mortality and associated endophenotypes","total cholesterol measurement, hematocrit, stroke, ventricular rate measurement, body mass index, atrial fibrillation, high density lipoprotein cholesterol measurement, coronary artery disease, cancer, diastolic blood pressure, triglyceride measurement, systolic blood pressure, heart failure, diabetes mellitus, glucose measurement, mortality",GCST004045,2:9956965
rs562338-<b>?</b>,"5 x 10-21",,NR,'-,'-,'-,"APOB, TDRD15","Age-related diseases, mortality and associated endophenotypes","total cholesterol measurement, hematocrit, stroke, ventricular rate measurement, body mass index, atrial fibrillation, high density lipoprotein cholesterol measurement, coronary artery disease, cancer, diastolic blood pressure, triglyceride measurement, systolic blood pressure, heart failure, diabetes mellitus, glucose measurement, mortality",GCST004045,2:21065449
rs478442-<b>?</b>,"4 x 10-16",,NR,'-,'-,'-,TDRD15,"Age-related diseases, mortality and associated endophenotypes","total cholesterol measurement, hematocrit, stroke, ventricular rate measurement, body mass index, atrial fibrillation, high density lipoprotein cholesterol measurement, coronary artery disease, cancer, diastolic blood pressure, triglyceride measurement, systolic blood pressure, heart failure, diabetes mellitus, glucose measurement, mortality",GCST004045,2:21176344
rs6759518-<b>?</b>,"8 x 10-10",,NR,'-,'-,'-,SLC30A3,"Age-related diseases, mortality and associated endophenotypes","total cholesterol measurement, hematocrit, stroke, ventricular rate measurement, body mass index, atrial fibrillation, high density lipoprotein cholesterol measurement, coronary artery disease, cancer, diastolic blood pressure, triglyceride measurement, systolic blood pressure, heart failure, diabetes mellitus, glucose measurement, mortality",GCST004045,2:27263727
rs1728918-<b>?</b>,"1 x 10-31",,NR,'-,'-,'-,"PPM1G, NRBP1","Age-related diseases, mortality and associated endophenotypes","total cholesterol measurement, hematocrit, stroke, ventricular rate measurement, body mass index, atrial fibrillation, high density lipoprotein cholesterol measurement, coronary artery disease, cancer, diastolic blood pressure, triglyceride measurement, systolic blood pressure, heart failure, diabetes mellitus, glucose measurement, mortality",GCST004045,2:27412596
rs780094-<b>?</b>,"4 x 10-91",,NR,'-,'-,'-,'-,"Age-related diseases, mortality and associated endophenotypes","total cholesterol measurement, hematocrit, stroke, ventricular rate measurement, body mass index, atrial fibrillation, high density lipoprotein cholesterol measurement, coronary artery disease, cancer, diastolic blood pressure, triglyceride measurement, systolic blood pressure, heart failure, diabetes mellitus, glucose measurement, mortality",GCST004045,"Mapping not available"
rs222826-<b>?</b>,"8 x 10-7",,NR,'-,'-,'-,RNU7-2P,"Age-related diseases, mortality and associated endophenotypes","total cholesterol measurement, hematocrit, stroke, ventricular rate measurement, body mass index, atrial fibrillation, high density lipoprotein cholesterol measurement, coronary artery disease, cancer, diastolic blood pressure, triglyceride measurement, systolic blood pressure, heart failure, diabetes mellitus, glucose measurement, mortality",GCST004045,2:146120964
rs940274-<b>?</b>,"4 x 10-6",,NR,'-,'-,'-,ABCA12,"Age-related diseases, mortality and associated endophenotypes","total cholesterol measurement, hematocrit, stroke, ventricular rate measurement, body mass index, atrial fibrillation, high density lipoprotein cholesterol measurement, coronary artery disease, cancer, diastolic blood pressure, triglyceride measurement, systolic blood pressure, heart failure, diabetes mellitus, glucose measurement, mortality",GCST004045,2:215086907
rs7632505-<b>?</b>,"7 x 10-19",,NR,'-,'-,'-,SEMA5B,"Age-related diseases, mortality and associated endophenotypes","total cholesterol measurement, hematocrit, stroke, ventricular rate measurement, body mass index, atrial fibrillation, high density lipoprotein cholesterol measurement, coronary artery disease, cancer, diastolic blood pressure, triglyceride measurement, systolic blood pressure, heart failure, diabetes mellitus, glucose measurement, mortality",GCST004045,3:123019460
