Variant and risk allele,P-value,P-value annotation,RAF,OR,Beta,CI,Mapped gene,Reported trait,Trait(s),Study accession,Location
rs7646501-<b>A</b>,2 x 10-8,(Adults),0.7411,'-,5.634 z score increase,'-,"NR1D2, LINC00691",Intelligence,intelligence,GCST004364,3:24037800
rs4728302-<b>T</b>,4 x 10-7,(Adults),0.5973,'-,5.08 z score decrease,'-,EXOC4,Intelligence,intelligence,GCST004364,7:133945710
rs10191758-<b>A</b>,3 x 10-9,(Adults),0.6065,'-,5.929 z score decrease,'-,ARHGAP15,Intelligence,intelligence,GCST004364,2:143505711
rs12744310-<b>T</b>,1 x 10-8,(Adults),0.2227,'-,5.724 z score decrease,'-,"FOXO6, SCMH1",Intelligence,intelligence,GCST004364,1:41307830
rs66495454-<b>G</b>,9 x 10-9,(Adults),0.6231,'-,5.747 z score decrease,'-,"NEGR1, RPL31P12",Intelligence,intelligence,GCST004364,1:72282885
rs12928404-<b>T</b>,4 x 10-8,(Adults),0.5885,'-,5.478 z score increase,'-,ATXN2L,Intelligence,intelligence,GCST004364,16:28835925
rs113315451-<b>A</b>,1 x 10-8,(Adults),0.4254,'-,5.707 z score increase,'-,CSE1L,Intelligence,intelligence,GCST004364,20:49061487
rs41352752-<b>T</b>,1 x 10-8,(Adults),0.96586,'-,5.68 z score decrease,'-,"MEF2C-AS2, MEF2C",Intelligence,intelligence,GCST004364,5:88733391
rs13010010-<b>T</b>,8 x 10-7,(Adults),0.3782,'-,4.948 z score increase,'-,LINC01104,Intelligence,intelligence,GCST004364,2:100236272
rs16954078-<b>A</b>,1 x 10-6,(Adults),0.2109,'-,4.828 z score decrease,'-,SKAP1,Intelligence,intelligence,GCST004364,17:48228765
rs11138902-<b>A</b>,6 x 10-8,(Adults),0.5374,'-,5.408 z score increase,'-,APBA1,Intelligence,intelligence,GCST004364,9:69488398
rs6746731-<b>T</b>,4 x 10-6,(Adults),0.4287,'-,4.591 z score decrease,'-,ZNF638,Intelligence,intelligence,GCST004364,2:71345787
rs6779302-<b>T</b>,5 x 10-8,(Adults),0.368,'-,5.452 z score decrease,'-,PLCL2,Intelligence,intelligence,GCST004364,3:16818207
rs2490272-<b>T</b>,1 x 10-13,,0.6308,'-,7.441 z score increase,'-,FOXO3,Intelligence,intelligence,GCST004364,6:108574183
rs9320913-<b>A</b>,4 x 10-11,,0.4836,'-,6.612 z score increase,'-,EIF4EBP2P3,Intelligence,intelligence,GCST004364,6:98136857
rs10236197-<b>T</b>,1 x 10-10,,0.63,'-,6.463 z score increase,'-,PDE1C,Intelligence,intelligence,GCST004364,7:32252149
rs2251499-<b>T</b>,3 x 10-10,,0.2567,'-,6.313 z score increase,'-,'-,Intelligence,intelligence,GCST004364,13:105987507
rs36093924-<b>T</b>,3 x 10-10,,0.4595,'-,6.306 z score decrease,'-,CYP2D7,Intelligence,intelligence,GCST004364,22:42142389
rs7646501-<b>A</b>,2 x 10-9,,0.7411,'-,6.016 z score increase,'-,"NR1D2, LINC00691",Intelligence,intelligence,GCST004364,3:24037800
rs4728302-<b>T</b>,2 x 10-9,,0.5973,'-,5.967 z score decrease,'-,EXOC4,Intelligence,intelligence,GCST004364,7:133945710
rs10191758-<b>A</b>,3 x 10-9,,0.6065,'-,5.929 z score decrease,'-,ARHGAP15,Intelligence,intelligence,GCST004364,2:143505711
rs12744310-<b>T</b>,4 x 10-9,,0.2227,'-,5.876 z score decrease,'-,"FOXO6, SCMH1",Intelligence,intelligence,GCST004364,1:41307830
rs66495454-<b>G</b>,9 x 10-9,,0.6231,'-,5.747 z score decrease,'-,"NEGR1, RPL31P12",Intelligence,intelligence,GCST004364,1:72282885
rs12928404-<b>T</b>,1 x 10-8,,0.5885,'-,5.706 z score increase,'-,ATXN2L,Intelligence,intelligence,GCST004364,16:28835925
rs113315451-<b>A</b>,1 x 10-8,,0.4254,'-,5.707 z score increase,'-,CSE1L,Intelligence,intelligence,GCST004364,20:49061487
rs41352752-<b>T</b>,1 x 10-8,,0.96586,'-,5.68 z score decrease,'-,"MEF2C-AS2, MEF2C",Intelligence,intelligence,GCST004364,5:88733391
rs13010010-<b>T</b>,2 x 10-8,,0.3782,'-,5.654 z score increase,'-,LINC01104,Intelligence,intelligence,GCST004364,2:100236272
rs16954078-<b>A</b>,3 x 10-8,,0.2109,'-,5.551 z score decrease,'-,SKAP1,Intelligence,intelligence,GCST004364,17:48228765
rs11138902-<b>A</b>,4 x 10-8,,0.5374,'-,5.485 z score increase,'-,APBA1,Intelligence,intelligence,GCST004364,9:69488398
rs6746731-<b>T</b>,5 x 10-8,,0.4287,'-,5.456 z score decrease,'-,ZNF638,Intelligence,intelligence,GCST004364,2:71345787
rs6779302-<b>T</b>,5 x 10-8,,0.368,'-,5.452 z score decrease,'-,PLCL2,Intelligence,intelligence,GCST004364,3:16818207
rs10774547-<b>T</b>,1 x 10-6,,0.6702,'-,4.852 z score increase,'-,"RPS27P25, COX6A1",Reading disability or specific language impairment adjusted for intelligence quotient (pleiotropy),"intelligence, specific language impairment, dyslexia",GCST004402,12:120424913
rs6737417-<b>A</b>,9 x 10-6,,0.5384,'-,4.452 z score increase,'-,EPHA4,Reading disability or specific language impairment adjusted for intelligence quotient (pleiotropy),"intelligence, specific language impairment, dyslexia",GCST004402,2:221348323
rs59197085-<b>A</b>,3 x 10-7,,0.07971,'-,5.123 z score decrease,'-,CCDC136,Reading disability or specific language impairment adjusted for intelligence quotient (pleiotropy),"intelligence, specific language impairment, dyslexia",GCST004402,7:128820702
rs1711745-<b>A</b>,1 x 10-6,,0.09122,'-,4.888 z score increase,'-,INIP,Reading disability or specific language impairment adjusted for intelligence quotient (pleiotropy),"intelligence, specific language impairment, dyslexia",GCST004402,9:112690629
rs28655387-<b>T</b>,8 x 10-6,,0.9457,'-,4.478 z score decrease,'-,"LINC01572, PMFBP1",Reading disability or specific language impairment adjusted for intelligence quotient (pleiotropy),"intelligence, specific language impairment, dyslexia",GCST004402,16:72225293
rs17526367-<b>?</b>,5 x 10-10,,NR,'-,6.227 z score decrease,'-,"NEGR1, RPL31P12",Cognitive ability,intelligence,GCST005142,1:72290366
rs10191758-<b>?</b>,4 x 10-8,,NR,'-,5.506 z score decrease,'-,ARHGAP15,Cognitive ability,intelligence,GCST005142,2:143505711
rs13425585-<b>?</b>,4 x 10-9,,NR,'-,5.87 z score decrease,'-,"GPD2, LINC01958",Cognitive ability,intelligence,GCST005142,2:156630761
rs9809213-<b>?</b>,9 x 10-9,,NR,'-,5.753 z score decrease,'-,"LINC00877, RYBP",Cognitive ability,intelligence,GCST005142,3:72304781
rs11726786-<b>?</b>,1 x 10-8,,NR,'-,5.684 z score increase,'-,TET2,Cognitive ability,intelligence,GCST005142,4:105199599
rs1054442-<b>?</b>,3 x 10-8,,NR,'-,5.516 z score decrease,'-,DDN,Cognitive ability,intelligence,GCST005142,12:48995537
rs10149470-<b>?</b>,3 x 10-9,,NR,'-,5.951 z score decrease,'-,"RNU7-160P, BAG5",Cognitive ability,intelligence,GCST005142,14:103551616
rs3809912-<b>?</b>,3 x 10-8,,NR,'-,5.521 z score increase,'-,SEH1L,Cognitive ability,intelligence,GCST005142,18:12947463
rs12967828-<b>?</b>,1 x 10-9,,NR,'-,6.087 z score decrease,'-,'-,Cognitive ability,intelligence,GCST005142,18:38549487
rs10798880-<b>?</b>,5 x 10-8,,NR,'-,5.457 z score increase,'-,"HCRTR1, PEF1",Cognitive ability,intelligence,GCST005142,1:31631487
rs10798882-<b>?</b>,3 x 10-8,,NR,'-,5.535 z score decrease,'-,PEF1,Cognitive ability,intelligence,GCST005142,1:31642946
rs12744310-<b>?</b>,8 x 10-8,,NR,'-,5.36 z score decrease,'-,"FOXO6, SCMH1",Cognitive ability,intelligence,GCST005142,1:41307830
rs6674176-<b>?</b>,8 x 10-6,,NR,'-,4.457 z score increase,'-,ST3GAL3,Cognitive ability,intelligence,GCST005142,1:43914285
rs34305371-<b>?</b>,2 x 10-6,,NR,'-,4.715 z score increase,'-,NEGR1,Cognitive ability,intelligence,GCST005142,1:72267927
rs72737821-<b>?</b>,4 x 10-6,,NR,'-,4.595 z score increase,'-,"NFU1P2, LINC01776",Cognitive ability,intelligence,GCST005142,1:98115781
rs11102974-<b>?</b>,1 x 10-9,,NR,'-,6.065 z score decrease,'-,SORT1,Cognitive ability,intelligence,GCST005142,1:109343749
rs2152924-<b>?</b>,2 x 10-9,,NR,'-,6.012 z score decrease,'-,SYPL2,Cognitive ability,intelligence,GCST005142,1:109469079
rs2163048-<b>?</b>,3 x 10-6,,NR,'-,4.643 z score increase,'-,EIF2S2P7,Cognitive ability,intelligence,GCST005142,2:56998496
rs7581162-<b>?</b>,2 x 10-7,,NR,'-,5.239 z score decrease,'-,BCL11A,Cognitive ability,intelligence,GCST005142,2:60477349
rs1990774-<b>?</b>,2 x 10-8,,NR,'-,5.629 z score decrease,'-,ZNF638,Cognitive ability,intelligence,GCST005142,2:71341076
rs34795510-<b>?</b>,6 x 10-7,,NR,'-,4.978 z score increase,'-,AFF3,Cognitive ability,intelligence,GCST005142,2:99992378
rs13018640-<b>?</b>,7 x 10-6,,NR,'-,4.499 z score decrease,'-,"AFF3, LINC01104",Cognitive ability,intelligence,GCST005142,2:100205083
rs13010010-<b>?</b>,4 x 10-9,,NR,'-,5.891 z score increase,'-,LINC01104,Cognitive ability,intelligence,GCST005142,2:100236272
rs2268894-<b>?</b>,6 x 10-6,,NR,'-,4.528 z score increase,'-,DPP4,Cognitive ability,intelligence,GCST005142,2:161999638
rs748832-<b>?</b>,1 x 10-7,,NR,'-,5.288 z score increase,'-,PLCL2,Cognitive ability,intelligence,GCST005142,3:16809700
rs7646501-<b>?</b>,2 x 10-8,,NR,'-,5.579 z score increase,'-,"NR1D2, LINC00691",Cognitive ability,intelligence,GCST005142,3:24037800
rs6801153-<b>?</b>,5 x 10-8,,NR,'-,5.441 z score decrease,'-,"LINC00691, NR1D2",Cognitive ability,intelligence,GCST005142,3:24072206
rs7610266-<b>?</b>,1 x 10-6,,NR,'-,4.875 z score increase,'-,"LINC01471, LINC02016",Cognitive ability,intelligence,GCST005142,3:127390779
rs2295499-<b>?</b>,2 x 10-6,,NR,'-,4.78 z score decrease,'-,FAM193A,Cognitive ability,intelligence,GCST005142,4:2715963
rs141729694-<b>?</b>,2 x 10-6,,NR,'-,4.789 z score increase,'-,MEF2C-AS2,Cognitive ability,intelligence,GCST005142,5:88703554
rs254779-<b>?</b>,2 x 10-6,,NR,'-,4.809 z score increase,'-,"MEF2C-AS2, MEF2C",Cognitive ability,intelligence,GCST005142,5:88723812
rs41352752-<b>?</b>,2 x 10-8,,NR,'-,5.649 z score decrease,'-,"MEF2C-AS2, MEF2C",Cognitive ability,intelligence,GCST005142,5:88733391
rs9503598-<b>?</b>,3 x 10-6,,NR,'-,4.7 z score increase,'-,SLC22A23,Cognitive ability,intelligence,GCST005142,6:3446029
rs11794152-<b>?</b>,3 x 10-8,,NR,'-,5.518 z score decrease,'-,'-,Cognitive ability,intelligence,GCST005142,9:23345349
rs77418166-<b>?</b>,5 x 10-8,,NR,'-,5.462 z score increase,'-,'-,Cognitive ability,intelligence,GCST005142,6:97756622
rs1933721-<b>?</b>,1 x 10-6,,NR,'-,4.893 z score decrease,'-,'-,Cognitive ability,intelligence,GCST005142,6:97865347
rs12206087-<b>?</b>,2 x 10-11,,NR,'-,6.695 z score increase,'-,EIF4EBP2P3,Cognitive ability,intelligence,GCST005142,6:98135024
rs17814604-<b>?</b>,7 x 10-8,,NR,'-,5.399 z score decrease,'-,EIF4EBP2P3,Cognitive ability,intelligence,GCST005142,6:98137626
rs9384679-<b>?</b>,7 x 10-16,,NR,'-,8.068 z score decrease,'-,"AFG1L, FOXO3",Cognitive ability,intelligence,GCST005142,6:108543216
rs768023-<b>?</b>,5 x 10-16,,NR,'-,8.102 z score increase,'-,"FOXO3, AFG1L",Cognitive ability,intelligence,GCST005142,6:108554799
rs9771228-<b>?</b>,2 x 10-10,,NR,'-,6.332 z score increase,'-,PDE1C,Cognitive ability,intelligence,GCST005142,7:32282884
rs215600-<b>?</b>,3 x 10-10,,NR,'-,6.289 z score increase,'-,PDE1C,Cognitive ability,intelligence,GCST005142,7:32294030
rs1580019-<b>?</b>,4 x 10-9,,NR,'-,5.875 z score increase,'-,"SLC25A5P5, PDE1C",Cognitive ability,intelligence,GCST005142,7:32453557
rs12707116-<b>?</b>,5 x 10-10,,NR,'-,6.227 z score decrease,'-,EXOC4,Cognitive ability,intelligence,GCST005142,7:133740156
rs1362739-<b>?</b>,4 x 10-10,,NR,'-,6.239 z score increase,'-,EXOC4,Cognitive ability,intelligence,GCST005142,7:133746181
rs1330158-<b>?</b>,7 x 10-7,,NR,'-,4.95 z score increase,'-,'-,Cognitive ability,intelligence,GCST005142,9:23388157
rs1105307-<b>?</b>,4 x 10-7,,NR,'-,5.078 z score decrease,'-,APBA1,Cognitive ability,intelligence,GCST005142,9:69431124
rs11138902-<b>?</b>,5 x 10-9,,NR,'-,5.834 z score increase,'-,APBA1,Cognitive ability,intelligence,GCST005142,9:69488398
rs6477493-<b>?</b>,2 x 10-6,,NR,'-,4.712 z score increase,'-,"CDC14B, HABP4",Cognitive ability,intelligence,GCST005142,9:96490800
rs7044246-<b>?</b>,8 x 10-6,,NR,'-,4.473 z score increase,'-,MED27,Cognitive ability,intelligence,GCST005142,9:131990884
rs7896518-<b>?</b>,8 x 10-7,,NR,'-,4.926 z score decrease,'-,JMJD1C,Cognitive ability,intelligence,GCST005142,10:63344740
rs10786662-<b>?</b>,3 x 10-6,,NR,'-,4.678 z score decrease,'-,"PITX3, ELOVL3",Cognitive ability,intelligence,GCST005142,10:102230055
rs1947988-<b>?</b>,8 x 10-7,,NR,'-,4.936 z score decrease,'-,SORCS3,Cognitive ability,intelligence,GCST005142,10:105187248
rs6492539-<b>?</b>,1 x 10-7,,NR,'-,5.334 z score increase,'-,"GPC5, MIR17HG",Cognitive ability,intelligence,GCST005142,13:91373525
rs9634624-<b>?</b>,2 x 10-8,,NR,'-,5.637 z score decrease,'-,"GPC5, MIR17HG",Cognitive ability,intelligence,GCST005142,13:91376987
rs2252003-<b>?</b>,2 x 10-10,,NR,'-,6.367 z score decrease,'-,'-,Cognitive ability,intelligence,GCST005142,13:105983002
rs2251499-<b>?</b>,1 x 10-10,,NR,'-,6.457 z score increase,'-,'-,Cognitive ability,intelligence,GCST005142,13:105987507
rs9788566-<b>?</b>,7 x 10-6,,NR,'-,4.484 z score increase,'-,'-,Cognitive ability,intelligence,GCST005142,14:29181159
rs2289328-<b>?</b>,5 x 10-7,,NR,'-,5.024 z score decrease,'-,IVD,Cognitive ability,intelligence,GCST005142,15:40413218
rs867371-<b>?</b>,3 x 10-6,,NR,'-,4.705 z score increase,'-,EFL1,Cognitive ability,intelligence,GCST005142,15:82146005
rs2134046-<b>?</b>,2 x 10-8,,NR,'-,5.579 z score decrease,'-,EFL1,Cognitive ability,intelligence,GCST005142,15:82232203
rs8062405-<b>?</b>,2 x 10-9,,NR,'-,6.035 z score increase,'-,ATXN2L,Cognitive ability,intelligence,GCST005142,16:28826585
rs8055982-<b>?</b>,1 x 10-9,,NR,'-,6.063 z score increase,'-,SH2B1,Cognitive ability,intelligence,GCST005142,16:28869881
rs17563986-<b>?</b>,8 x 10-8,,NR,'-,5.368 z score increase,'-,MAPT,Cognitive ability,intelligence,GCST005142,17:45913906
rs8080583-<b>?</b>,1 x 10-8,,NR,'-,5.717 z score decrease,'-,KANSL1,Cognitive ability,intelligence,GCST005142,17:46085231
rs1431196-<b>?</b>,4 x 10-7,,NR,'-,5.073 z score increase,'-,DCC,Cognitive ability,intelligence,GCST005142,18:53305732
rs2426132-<b>?</b>,2 x 10-7,,NR,'-,5.224 z score increase,'-,"CSE1L, STAU1",Cognitive ability,intelligence,GCST005142,20:49106590
rs348276-<b>?</b>,1 x 10-8,,NR,'-,5.699 z score increase,'-,STAU1,Cognitive ability,intelligence,GCST005142,20:49169653
rs133383-<b>?</b>,4 x 10-9,,NR,'-,5.882 z score decrease,'-,PHETA2,Cognitive ability,intelligence,GCST005142,22:42077599
rs735092-<b>?</b>,1 x 10-6,,NR,'-,0.0945 unit increase,'-,"TMEM11, DHRS7B",General cognitive ability,intelligence,GCST006523,17:21196432
rs6893164-<b>?</b>,4 x 10-6,,NR,'-,0.1854 unit decrease,'-,ADGRV1,General cognitive ability,intelligence,GCST006523,5:90883907
rs2225659-<b>?</b>,5 x 10-6,,NR,'-,0.1046 unit decrease,'-,LINC01613,General cognitive ability,intelligence,GCST006523,9:119846414
rs11165182-<b>?</b>,5 x 10-6,,NR,'-,0.2559 unit decrease,'-,"F3, SLC44A3-AS1",General cognitive ability,intelligence,GCST006523,1:94607600
rs10892858-<b>?</b>,6 x 10-6,,NR,'-,0.1874 unit decrease,'-,"MIR100HG, RNU6-592P",General cognitive ability,intelligence,GCST006523,11:122560044
rs2272047-<b>?</b>,7 x 10-6,,NR,'-,0.222 unit increase,'-,HMGA2,General cognitive ability,intelligence,GCST006523,12:65842955
rs10995278-<b>?</b>,8 x 10-6,,NR,'-,0.0898 unit decrease,'-,ALDH7A1P4,General cognitive ability,intelligence,GCST006523,10:62694737
rs6536413-<b>A</b>,6 x 10-6,,0.13,'-,0.075 unit decrease,[0.042-0.108],RAPGEF2,Intelligence (childhood),intelligence,GCST001837,4:159361566
rs6042314-<b>C</b>,7 x 10-6,,0.748,'-,0.058 unit increase,[0.033-0.083],ESF1,Intelligence (childhood),intelligence,GCST001837,20:13715482
rs16932667-<b>T</b>,8 x 10-6,,0.66,'-,0.052 unit increase,[0.028-0.076],KCNA5,Intelligence (childhood),intelligence,GCST001837,12:5022387
rs6540731-<b>A</b>,9 x 10-6,,0.415,'-,0.05 unit decrease,[0.028-0.072],LINC02608,Intelligence (childhood),intelligence,GCST001837,1:212218821
rs13387221-<b>A</b>,9 x 10-6,,0.187,'-,0.064 unit increase,[0.035-0.093],LRPPRC,Intelligence (childhood),intelligence,GCST001837,2:43908175
rs2981205-<b>T</b>,5 x 10-6,,0.226,'-,0.06 unit decrease,[0.035-0.085],ABRA,Intelligence (childhood),intelligence,GCST001837,8:106832219
rs17563986-<b>?</b>,5 x 10-12,,NR,'-,6.905 z score increase,'-,MAPT,Cognitive ability (MTAG),"intelligence, self reported educational attainment",GCST005141,17:45913906
rs3809912-<b>?</b>,7 x 10-9,,NR,'-,5.79 z score increase,'-,SEH1L,Cognitive ability (MTAG),"intelligence, self reported educational attainment",GCST005141,18:12947463
rs12967828-<b>?</b>,9 x 10-12,,NR,'-,6.817 z score decrease,'-,'-,Cognitive ability (MTAG),"intelligence, self reported educational attainment",GCST005141,18:38549487
rs1431196-<b>?</b>,6 x 10-11,,NR,'-,6.546 z score increase,'-,DCC,Cognitive ability (MTAG),"intelligence, self reported educational attainment",GCST005141,18:53305732
rs12151248-<b>?</b>,3 x 10-9,,NR,'-,5.919 z score decrease,'-,LYL1,Cognitive ability (MTAG),"intelligence, self reported educational attainment",GCST005141,19:13101211
rs2426132-<b>?</b>,8 x 10-11,,NR,'-,6.493 z score increase,'-,"CSE1L, STAU1",Cognitive ability (MTAG),"intelligence, self reported educational attainment",GCST005141,20:49106590
rs141979783-<b>?</b>,1 x 10-8,,NR,'-,5.708 z score increase,'-,STAU1,Cognitive ability (MTAG),"intelligence, self reported educational attainment",GCST005141,20:49172238
rs132575-<b>?</b>,2 x 10-8,,NR,'-,5.625 z score decrease,'-,CACNA1I,Cognitive ability (MTAG),"intelligence, self reported educational attainment",GCST005141,22:39586716
rs8138460-<b>?</b>,1 x 10-8,,NR,'-,5.712 z score decrease,'-,"Y_RNA, ARSA",Cognitive ability (MTAG),"intelligence, self reported educational attainment",GCST005141,22:50665264
rs55736314-<b>?</b>,4 x 10-9,,NR,'-,5.906 z score decrease,'-,FOXP1,Cognitive ability (MTAG),"intelligence, self reported educational attainment",GCST005141,3:71537142
rs9809213-<b>?</b>,1 x 10-9,,NR,'-,6.114 z score decrease,'-,"LINC00877, RYBP",Cognitive ability (MTAG),"intelligence, self reported educational attainment",GCST005141,3:72304781
rs10798880-<b>?</b>,8 x 10-10,,NR,'-,6.143 z score increase,'-,"HCRTR1, PEF1",Cognitive ability (MTAG),"intelligence, self reported educational attainment",GCST005141,1:31631487
rs12744310-<b>?</b>,2 x 10-10,,NR,'-,6.398 z score decrease,'-,"FOXO6, SCMH1",Cognitive ability (MTAG),"intelligence, self reported educational attainment",GCST005141,1:41307830
rs2842188-<b>?</b>,5 x 10-11,,NR,'-,6.566 z score increase,'-,PTPRF,Cognitive ability (MTAG),"intelligence, self reported educational attainment",GCST005141,1:43548609
rs6674176-<b>?</b>,2 x 10-9,,NR,'-,6.039 z score increase,'-,ST3GAL3,Cognitive ability (MTAG),"intelligence, self reported educational attainment",GCST005141,1:43914285
rs34305371-<b>?</b>,4 x 10-16,,NR,'-,8.103 z score increase,'-,NEGR1,Cognitive ability (MTAG),"intelligence, self reported educational attainment",GCST005141,1:72267927
rs17526367-<b>?</b>,4 x 10-13,,NR,'-,7.27 z score decrease,'-,"NEGR1, RPL31P12",Cognitive ability (MTAG),"intelligence, self reported educational attainment",GCST005141,1:72290366
rs10874938-<b>?</b>,3 x 10-9,,NR,'-,5.924 z score increase,'-,LINC02607,Cognitive ability (MTAG),"intelligence, self reported educational attainment",GCST005141,1:95710380
rs72737821-<b>?</b>,3 x 10-10,,NR,'-,6.292 z score increase,'-,"NFU1P2, LINC01776",Cognitive ability (MTAG),"intelligence, self reported educational attainment",GCST005141,1:98115781
rs2152924-<b>?</b>,2 x 10-10,,NR,'-,6.349 z score decrease,'-,SYPL2,Cognitive ability (MTAG),"intelligence, self reported educational attainment",GCST005141,1:109469079
rs11588857-<b>?</b>,2 x 10-9,,NR,'-,5.967 z score increase,'-,LRRN2,Cognitive ability (MTAG),"intelligence, self reported educational attainment",GCST005141,1:204617919
rs12569232-<b>?</b>,2 x 10-8,,NR,'-,5.621 z score decrease,'-,"TRAF5, LINC00467",Cognitive ability (MTAG),"intelligence, self reported educational attainment",GCST005141,1:211379722
rs7610266-<b>?</b>,3 x 10-9,,NR,'-,5.938 z score increase,'-,"LINC01471, LINC02016",Cognitive ability (MTAG),"intelligence, self reported educational attainment",GCST005141,3:127390779
rs2295499-<b>?</b>,4 x 10-8,,NR,'-,5.5 z score decrease,'-,FAM193A,Cognitive ability (MTAG),"intelligence, self reported educational attainment",GCST005141,4:2715963
rs11726786-<b>?</b>,5 x 10-12,,NR,'-,6.898 z score increase,'-,TET2,Cognitive ability (MTAG),"intelligence, self reported educational attainment",GCST005141,4:105199599
rs7309-<b>?</b>,9 x 10-11,,NR,'-,6.491 z score decrease,'-,TANK,Cognitive ability (MTAG),"intelligence, self reported educational attainment",GCST005141,2:161236129
rs2268894-<b>?</b>,9 x 10-11,,NR,'-,6.481 z score increase,'-,DPP4,Cognitive ability (MTAG),"intelligence, self reported educational attainment",GCST005141,2:161999638
rs992005-<b>?</b>,1 x 10-8,,NR,'-,5.727 z score increase,'-,PLCL1,Cognitive ability (MTAG),"intelligence, self reported educational attainment",GCST005141,2:198640041
rs748832-<b>?</b>,6 x 10-11,,NR,'-,6.551 z score increase,'-,PLCL2,Cognitive ability (MTAG),"intelligence, self reported educational attainment",GCST005141,3:16809700
rs6801153-<b>?</b>,1 x 10-8,,NR,'-,5.71 z score decrease,'-,"LINC00691, NR1D2",Cognitive ability (MTAG),"intelligence, self reported educational attainment",GCST005141,3:24072206
rs13096357-<b>?</b>,3 x 10-9,,NR,'-,5.913 z score increase,'-,CELSR3,Cognitive ability (MTAG),"intelligence, self reported educational attainment",GCST005141,3:48638423
rs2172252-<b>?</b>,2 x 10-16,,NR,'-,8.22 z score decrease,'-,"BSN, BSN-AS1",Cognitive ability (MTAG),"intelligence, self reported educational attainment",GCST005141,3:49640874
rs2014004-<b>?</b>,4 x 10-13,,NR,'-,7.241 z score decrease,'-,SEMA3F-AS1,Cognitive ability (MTAG),"intelligence, self reported educational attainment",GCST005141,3:50138507
rs644799-<b>?</b>,2 x 10-9,,NR,'-,6.011 z score decrease,'-,"MTMR2, CEP57",Cognitive ability (MTAG),"intelligence, self reported educational attainment",GCST005141,11:95831095
rs7313259-<b>?</b>,4 x 10-9,,NR,'-,5.878 z score increase,'-,ATF7IP,Cognitive ability (MTAG),"intelligence, self reported educational attainment",GCST005141,12:14475839
rs1054442-<b>?</b>,9 x 10-10,,NR,'-,6.125 z score decrease,'-,DDN,Cognitive ability (MTAG),"intelligence, self reported educational attainment",GCST005141,12:48995537
rs2456973-<b>?</b>,1 x 10-8,,NR,'-,5.734 z score decrease,'-,IKZF4,Cognitive ability (MTAG),"intelligence, self reported educational attainment",GCST005141,12:56023144
rs10732573-<b>?</b>,1 x 10-11,,NR,'-,6.748 z score decrease,'-,CDK2AP1,Cognitive ability (MTAG),"intelligence, self reported educational attainment",GCST005141,12:123259336
rs8002014-<b>?</b>,2 x 10-11,,NR,'-,6.68 z score decrease,'-,PCDH17,Cognitive ability (MTAG),"intelligence, self reported educational attainment",GCST005141,13:57784025
rs6492539-<b>?</b>,1 x 10-8,,NR,'-,5.699 z score increase,'-,"GPC5, MIR17HG",Cognitive ability (MTAG),"intelligence, self reported educational attainment",GCST005141,13:91373525
rs2252003-<b>?</b>,3 x 10-11,,NR,'-,6.673 z score decrease,'-,'-,Cognitive ability (MTAG),"intelligence, self reported educational attainment",GCST005141,13:105983002
rs8005677-<b>?</b>,9 x 10-9,,NR,'-,5.747 z score decrease,'-,RBM23,Cognitive ability (MTAG),"intelligence, self reported educational attainment",GCST005141,14:22907469
rs9788566-<b>?</b>,1 x 10-8,,NR,'-,5.676 z score increase,'-,'-,Cognitive ability (MTAG),"intelligence, self reported educational attainment",GCST005141,14:29181159
rs974471-<b>?</b>,2 x 10-8,,NR,'-,5.658 z score decrease,'-,'-,Cognitive ability (MTAG),"intelligence, self reported educational attainment",GCST005141,14:29216122
rs10149470-<b>?</b>,2 x 10-9,,NR,'-,5.982 z score decrease,'-,"RNU7-160P, BAG5",Cognitive ability (MTAG),"intelligence, self reported educational attainment",GCST005141,14:103551616
rs2289328-<b>?</b>,3 x 10-8,,NR,'-,5.522 z score decrease,'-,IVD,Cognitive ability (MTAG),"intelligence, self reported educational attainment",GCST005141,15:40413218
rs281302-<b>?</b>,2 x 10-8,,NR,'-,5.609 z score decrease,'-,SEMA6D,Cognitive ability (MTAG),"intelligence, self reported educational attainment",GCST005141,15:47394465
rs12914495-<b>?</b>,2 x 10-10,,NR,'-,6.372 z score decrease,'-,DENND4A,Cognitive ability (MTAG),"intelligence, self reported educational attainment",GCST005141,15:65687454
rs867371-<b>?</b>,1 x 10-10,,NR,'-,6.43 z score increase,'-,EFL1,Cognitive ability (MTAG),"intelligence, self reported educational attainment",GCST005141,15:82146005
rs8062405-<b>?</b>,4 x 10-14,,NR,'-,7.557 z score increase,'-,ATXN2L,Cognitive ability (MTAG),"intelligence, self reported educational attainment",GCST005141,16:28826585
rs34795510-<b>?</b>,2 x 10-11,,NR,'-,6.685 z score increase,'-,AFF3,Cognitive ability (MTAG),"intelligence, self reported educational attainment",GCST005141,2:99992378
rs13018640-<b>?</b>,2 x 10-16,,NR,'-,8.234 z score decrease,'-,"AFF3, LINC01104",Cognitive ability (MTAG),"intelligence, self reported educational attainment",GCST005141,2:100205083
rs10175405-<b>?</b>,3 x 10-8,,NR,'-,5.547 z score increase,'-,LINC01868,Cognitive ability (MTAG),"intelligence, self reported educational attainment",GCST005141,2:100703250
rs10191758-<b>?</b>,2 x 10-14,,NR,'-,7.685 z score decrease,'-,ARHGAP15,Cognitive ability (MTAG),"intelligence, self reported educational attainment",GCST005141,2:143505711
