Variant and risk allele,P-value,P-value annotation,RAF,OR,Beta,CI,Mapped gene,Reported trait,Trait(s),Study accession,Location
rs174561-<b>C</b>,1 x 10-18,(Phosphatidylcholine with diacyl residue sum C42:1/Phosphatidylcholine with acyl-alkyl residue sum C36:3),NR,'-,0.400157 unit decrease,[0.31-0.49],"FADS1, MIR1908, FADS2",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61815236
rs174561-<b>C</b>,3 x 10-16,(Phosphatidylcholine with acyl-alkyl residue sum C32:1/Phosphatidylcholine with acyl-alkyl residue sum C36:3),NR,'-,0.371213 unit decrease,[0.28-0.46],"FADS1, MIR1908, FADS2",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61815236
rs174561-<b>C</b>,5 x 10-34,(Phosphatidylcholine with diacyl residue sum C32:0/Phosphatidylcholine with diacyl residue sum C36:3),NR,'-,0.545071 unit decrease,[0.46-0.63],"FADS1, MIR1908, FADS2",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61815236
rs11320420-<b>G</b>,8 x 10-36,(Lysophosphatidylcholine with acyl residue C16:1/Lysophosphatidylcholine with acyl residue C20:4),NR,'-,0.526048 unit increase,[0.45-0.61],"TMEM258, MYRF",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61774535
rs174528-<b>C</b>,9 x 10-14,(Phosphatidylcholine with diacyl residue sum C34:1/Phosphatidylcholine with diacyl residue sum C40:5),NR,'-,0.323791 unit increase,[0.24-0.41],"TMEM258, MYRF",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61776027
rs174528-<b>C</b>,8 x 10-15,(Phosphatidylcholine with diacyl residue sum C34:3/Phosphatidylcholine with diacyl residue sum C40:5),NR,'-,0.329919 unit increase,[0.25-0.41],"TMEM258, MYRF",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61776027
rs11320420-<b>G</b>,5 x 10-13,(Phosphatidylcholine with diacyl residue sum C34:3/Phosphatidylcholine with acyl-alkyl residue sum C36:4),NR,'-,0.310827 unit increase,[0.23-0.39],"TMEM258, MYRF",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61774535
rs11320420-<b>G</b>,9 x 10-22,(Phosphatidylcholine with diacyl residue sum C34:3/Phosphatidylcholine with acyl-alkyl residue sum C36:5),NR,'-,0.414984 unit increase,[0.33-0.5],"TMEM258, MYRF",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61774535
rs11320420-<b>G</b>,7 x 10-15,(Phosphatidylcholine with diacyl residue sum C34:3/Phosphatidylcholine with acyl-alkyl residue sum C38:4),NR,'-,0.342667 unit increase,[0.26-0.43],"TMEM258, MYRF",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61774535
rs11320420-<b>G</b>,2 x 10-17,(Phosphatidylcholine with diacyl residue sum C34:3/Phosphatidylcholine with acyl-alkyl residue sum C40:1),NR,'-,0.372488 unit increase,[0.29-0.46],"TMEM258, MYRF",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61774535
rs11320420-<b>G</b>,5 x 10-12,(Phosphatidylcholine with diacyl residue sum C34:3/Phosphatidylcholine with acyl-alkyl residue sum C40:5),NR,'-,0.304972 unit increase,[0.22-0.39],"TMEM258, MYRF",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61774535
rs11320420-<b>G</b>,7 x 10-24,(Phosphatidylcholine with diacyl residue sum C38:5/Phosphatidylcholine with acyl-alkyl residue sum C34:1),NR,'-,0.440607 unit decrease,[0.36-0.52],"TMEM258, MYRF",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61774535
rs174528-<b>C</b>,4 x 10-13,(Phosphatidylcholine with diacyl residue sum C40:5/Phosphatidylcholine with acyl-alkyl residue sum C36:2),NR,'-,0.314088 unit decrease,[0.23-0.4],"TMEM258, MYRF",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61776027
rs11320420-<b>G</b>,1 x 10-20,(Phosphatidylcholine with acyl-alkyl residue sum C34:1/Phosphatidylcholine with acyl-alkyl residue sum C36:5),NR,'-,0.402542 unit increase,[0.32-0.49],"TMEM258, MYRF",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61774535
rs11320420-<b>G</b>,2 x 10-19,(Phosphatidylcholine with acyl-alkyl residue sum C34:1/Phosphatidylcholine with acyl-alkyl residue sum C38:4),NR,'-,0.392775 unit increase,[0.31-0.48],"TMEM258, MYRF",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61774535
rs174564-<b>G</b>,1 x 10-35,(Phosphatidylcholine with diacyl residue sum C36:2/Phosphatidylcholine with diacyl residue sum C38:5),NR,'-,0.537812 unit increase,[0.46-0.62],"FADS1, FADS2",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61820833
rs174564-<b>G</b>,3 x 10-19,(Phosphatidylcholine with diacyl residue sum C36:2/Phosphatidylcholine with diacyl residue sum C40:5),NR,'-,0.391509 unit increase,[0.31-0.48],"FADS1, FADS2",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61820833
rs174564-<b>G</b>,5 x 10-27,(Phosphatidylcholine with diacyl residue sum C36:2/Phosphatidylcholine with acyl-alkyl residue sum C38:4),NR,'-,0.465781 unit increase,[0.38-0.55],"FADS1, FADS2",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61820833
rs174564-<b>G</b>,1 x 10-29,(Phosphatidylcholine with diacyl residue sum C36:4/Phosphatidylcholine with acyl-alkyl residue sum C36:2),NR,'-,0.477627 unit decrease,[0.4-0.56],"FADS1, FADS2",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61820833
rs174564-<b>G</b>,6 x 10-25,(Phosphatidylcholine with diacyl residue sum C38:4/Phosphatidylcholine with acyl-alkyl residue sum C36:2),NR,'-,0.441026 unit decrease,[0.36-0.52],"FADS1, FADS2",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61820833
rs174564-<b>G</b>,2 x 10-28,(Phosphatidylcholine with diacyl residue sum C38:5/Phosphatidylcholine with acyl-alkyl residue sum C36:2),NR,'-,0.474674 unit decrease,[0.39-0.56],"FADS1, FADS2",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61820833
rs174564-<b>G</b>,3 x 10-16,(Phosphatidylcholine with diacyl residue sum C30:0/Phosphatidylcholine with diacyl residue sum C32:2),NR,'-,0.351995 unit decrease,[0.27-0.44],"FADS1, FADS2",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61820833
rs174564-<b>G</b>,2 x 10-13,(Phosphatidylcholine with acyl-alkyl residue sum C36:2/Phosphatidylcholine with acyl-alkyl residue sum C44:5),NR,'-,0.312607 unit increase,[0.23-0.39],"FADS1, FADS2",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61820833
rs174564-<b>G</b>,4 x 10-25,(Phosphatidylcholine with diacyl residue sum C32:0/Phosphatidylcholine with diacyl residue sum C34:2),NR,'-,0.450238 unit decrease,[0.37-0.53],"FADS1, FADS2",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61820833
rs174564-<b>G</b>,2 x 10-38,(Phosphatidylcholine with diacyl residue sum C32:2/Phosphatidylcholine with diacyl residue sum C34:4),NR,'-,0.553333 unit increase,[0.47-0.63],"FADS1, FADS2",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61820833
rs28456-<b>G</b>,3 x 10-15,(Phosphatidylcholine with diacyl residue sum C42:1/Phosphatidylcholine with acyl-alkyl residue sum C36:2),NR,'-,0.350198 unit decrease,[0.26-0.44],"FADS2, FADS1",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61822009
rs28456-<b>G</b>,1 x 10-18,(Phosphatidylcholine with acyl-alkyl residue sum C36:3/Phosphatidylcholine with acyl-alkyl residue sum C44:5),NR,'-,0.385672 unit increase,[0.3-0.47],"FADS2, FADS1",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61822009
rs28456-<b>G</b>,6 x 10-19,(Phosphatidylcholine with diacyl residue sum C32:0/Phosphatidylcholine with acyl-alkyl residue sum C36:3),NR,'-,0.39209 unit decrease,[0.31-0.48],"FADS2, FADS1",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61822009
rs57668028-<b>G</b>,6 x 10-15,(Phosphatidylcholine with diacyl residue sum C34:2/Sphingomyelin with acyl residue sum C16:1),NR,'-,0.35035 unit increase,[0.26-0.44],"FADS2, FADS1",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61824524
rs57668028-<b>G</b>,6 x 10-15,(Phosphatidylcholine with diacyl residue sum C36:2/Sphingomyelin with acyl residue sum C16:1),NR,'-,0.355135 unit increase,[0.27-0.44],"FADS2, FADS1",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61824524
rs57668028-<b>G</b>,1 x 10-19,(Phosphatidylcholine with diacyl residue sum C36:3/Sphingomyelin with acyl residue sum C16:1),NR,'-,0.414122 unit increase,[0.33-0.5],"FADS2, FADS1",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61824524
rs57668028-<b>G</b>,8 x 10-14,(Phosphatidylcholine with diacyl residue sum C38:3/Phosphatidylcholine with acyl-alkyl residue sum C44:6),NR,'-,0.339838 unit increase,[0.25-0.43],"FADS2, FADS1",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61824524
rs174566-<b>G</b>,3 x 10-44,(Lysophosphatidylcholine with acyl residue C18:1/Lysophosphatidylcholine with acyl residue C20:4),NR,'-,0.587293 unit increase,[0.51-0.67],"FADS1, FADS2",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61824890
rs174566-<b>G</b>,1 x 10-22,(Phosphatidylcholine with diacyl residue sum C34:1/Phosphatidylcholine with diacyl residue sum C36:5),NR,'-,0.418673 unit increase,[0.34-0.5],"FADS1, FADS2",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61824890
rs174566-<b>G</b>,6 x 10-18,(Phosphatidylcholine with diacyl residue sum C34:2/Phosphatidylcholine with diacyl residue sum C34:4),NR,'-,0.366984 unit increase,[0.29-0.45],"FADS1, FADS2",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61824890
rs174566-<b>G</b>,3 x 10-23,(Phosphatidylcholine with diacyl residue sum C34:2/Phosphatidylcholine with diacyl residue sum C36:5),NR,'-,0.42408 unit increase,[0.34-0.51],"FADS1, FADS2",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61824890
rs174566-<b>G</b>,2 x 10-17,(Phosphatidylcholine with diacyl residue sum C34:2/Phosphatidylcholine with acyl-alkyl residue sum C38:6),NR,'-,0.37028 unit increase,[0.29-0.45],"FADS1, FADS2",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61824890
rs174566-<b>G</b>,6 x 10-32,(Phosphatidylcholine with diacyl residue sum C34:3/Phosphatidylcholine with diacyl residue sum C34:4),NR,'-,0.504805 unit increase,[0.42-0.59],"FADS1, FADS2",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61824890
rs174566-<b>G</b>,2 x 10-33,(Phosphatidylcholine with diacyl residue sum C34:3/Phosphatidylcholine with diacyl residue sum C36:5),NR,'-,0.511064 unit increase,[0.43-0.59],"FADS1, FADS2",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61824890
rs174566-<b>G</b>,1 x 10-19,(Phosphatidylcholine with diacyl residue sum C34:4/Phosphatidylcholine with acyl-alkyl residue sum C36:3),NR,'-,0.390098 unit decrease,[0.31-0.47],"FADS1, FADS2",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61824890
rs174560-<b>C</b>,2 x 10-14,(Phosphatidylcholine with acyl-alkyl residue sum C44:3/Phosphatidylcholine with acyl-alkyl residue sum C44:6),NR,'-,0.336433 unit increase,[0.25-0.42],"FADS2, FADS1",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61814292
rs174560-<b>C</b>,2 x 10-32,(Phosphatidylcholine with acyl-alkyl residue sum C44:4/Phosphatidylcholine with acyl-alkyl residue sum C44:5),NR,'-,0.518862 unit increase,[0.44-0.6],"FADS2, FADS1",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61814292
rs174560-<b>C</b>,1 x 10-30,(Phosphatidylcholine with acyl-alkyl residue sum C44:4/Phosphatidylcholine with acyl-alkyl residue sum C44:6),NR,'-,0.510583 unit increase,[0.43-0.59],"FADS2, FADS1",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61814292
rs35473591-<b>CT</b>,8 x 10-15,(Phosphatidylcholine with diacyl residue sum C36:1/Phosphatidylcholine with acyl-alkyl residue sum C40:1),NR,'-,0.343554 unit increase,[0.26-0.43],"FADS2, FADS1",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61818857
rs35473591-<b>CT</b>,3 x 10-22,(Phosphatidylcholine with diacyl residue sum C36:2/Phosphatidylcholine with acyl-alkyl residue sum C40:1),NR,'-,0.42944 unit increase,[0.34-0.51],"FADS2, FADS1",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61818857
rs35473591-<b>CT</b>,8 x 10-17,(Phosphatidylcholine with diacyl residue sum C36:2/Phosphatidylcholine with acyl-alkyl residue sum C40:5),NR,'-,0.365477 unit increase,[0.28-0.45],"FADS2, FADS1",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61818857
rs35473591-<b>CT</b>,3 x 10-13,(Phosphatidylcholine with diacyl residue sum C36:2/Phosphatidylcholine with acyl-alkyl residue sum C42:5),NR,'-,0.320303 unit increase,[0.24-0.41],"FADS2, FADS1",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61818857
rs35473591-<b>CT</b>,1 x 10-17,(Phosphatidylcholine with diacyl residue sum C36:3/Phosphatidylcholine with acyl-alkyl residue sum C42:5),NR,'-,0.375213 unit increase,[0.29-0.46],"FADS2, FADS1",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61818857
rs35473591-<b>CT</b>,2 x 10-48,(Phosphatidylcholine with diacyl residue sum C36:4/Phosphatidylcholine with diacyl residue sum C38:3),NR,'-,0.624654 unit decrease,[0.54-0.7],"FADS2, FADS1",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61818857
rs35473591-<b>CT</b>,7 x 10-41,(Phosphatidylcholine with diacyl residue sum C38:3/Lysophosphatidylcholine with acyl residue C20:4),NR,'-,0.551355 unit increase,[0.47-0.63],"FADS2, FADS1",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61818857
rs35473591-<b>CT</b>,3 x 10-44,(Phosphatidylcholine with diacyl residue sum C38:3/Phosphatidylcholine with diacyl residue sum C38:5),NR,'-,0.601789 unit increase,[0.52-0.68],"FADS2, FADS1",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61818857
rs35473591-<b>CT</b>,2 x 10-18,(Phosphatidylcholine with diacyl residue sum C38:3/Phosphatidylcholine with acyl-alkyl residue sum C36:4),NR,'-,0.381911 unit increase,[0.3-0.47],"FADS2, FADS1",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61818857
rs35473591-<b>CT</b>,1 x 10-23,(Phosphatidylcholine with diacyl residue sum C38:3/Phosphatidylcholine with acyl-alkyl residue sum C38:4),NR,'-,0.438861 unit increase,[0.35-0.52],"FADS2, FADS1",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61818857
rs35473591-<b>CT</b>,2 x 10-23,(Phosphatidylcholine with diacyl residue sum C38:3/Phosphatidylcholine with acyl-alkyl residue sum C38:5),NR,'-,0.430615 unit increase,[0.35-0.51],"FADS2, FADS1",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61818857
rs35473591-<b>CT</b>,6 x 10-14,(Phosphatidylcholine with diacyl residue sum C38:3/Phosphatidylcholine with acyl-alkyl residue sum C40:5),NR,'-,0.328617 unit increase,[0.24-0.41],"FADS2, FADS1",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61818857
rs174564-<b>G</b>,2 x 10-42,(Lysophosphatidylcholine with acyl residue C16:0/Lysophosphatidylcholine with acyl residue C20:4),NR,'-,0.575391 unit increase,[0.5-0.65],"FADS1, FADS2",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61820833
rs174564-<b>G</b>,3 x 10-36,(Phosphatidylcholine with diacyl residue sum C34:2/Lysophosphatidylcholine with acyl residue C20:4),NR,'-,0.524786 unit increase,[0.45-0.6],"FADS1, FADS2",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61820833
rs174564-<b>G</b>,1 x 10-52,(Phosphatidylcholine with diacyl residue sum C34:2/Phosphatidylcholine with diacyl residue sum C36:4),NR,'-,0.645129 unit increase,[0.57-0.72],"FADS1, FADS2",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61820833
rs174564-<b>G</b>,2 x 10-35,(Phosphatidylcholine with diacyl residue sum C34:2/Phosphatidylcholine with diacyl residue sum C38:4),NR,'-,0.533243 unit increase,[0.45-0.61],"FADS1, FADS2",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61820833
rs174564-<b>G</b>,3 x 10-34,(Phosphatidylcholine with diacyl residue sum C34:2/Phosphatidylcholine with diacyl residue sum C38:5),NR,'-,0.524021 unit increase,[0.44-0.61],"FADS1, FADS2",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61820833
rs174564-<b>G</b>,4 x 10-32,(Phosphatidylcholine with diacyl residue sum C34:2/Phosphatidylcholine with acyl-alkyl residue sum C36:5),NR,'-,0.507788 unit increase,[0.43-0.59],"FADS1, FADS2",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61820833
rs174564-<b>G</b>,2 x 10-26,(Phosphatidylcholine with diacyl residue sum C34:2/Phosphatidylcholine with acyl-alkyl residue sum C38:4),NR,'-,0.458945 unit increase,[0.38-0.54],"FADS1, FADS2",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61820833
rs174564-<b>G</b>,3 x 10-36,(Phosphatidylcholine with diacyl residue sum C36:2/Lysophosphatidylcholine with acyl residue C20:4),NR,'-,0.521575 unit increase,[0.44-0.6],"FADS1, FADS2",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61820833
rs174564-<b>G</b>,3 x 10-43,(Phosphatidylcholine with diacyl residue sum C36:2/Phosphatidylcholine with diacyl residue sum C36:4),NR,'-,0.588171 unit increase,[0.51-0.67],"FADS1, FADS2",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61820833
rs174564-<b>G</b>,2 x 10-42,(Phosphatidylcholine with diacyl residue sum C36:2/Phosphatidylcholine with diacyl residue sum C38:4),NR,'-,0.582478 unit increase,[0.5-0.66],"FADS1, FADS2",Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61820833
rs102275-<b>C</b>,2 x 10-30,(Phosphatidylcholine with acyl-alkyl residue sum C36:2/Phosphatidylcholine with acyl-alkyl residue sum C38:4),NR,'-,0.48109 unit increase,[0.4-0.56],TMEM258,Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61790331
rs102275-<b>C</b>,2 x 10-47,(Phosphatidylcholine with acyl-alkyl residue sum C36:3/Phosphatidylcholine with acyl-alkyl residue sum C36:4),NR,'-,0.586854 unit increase,[0.51-0.66],TMEM258,Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61790331
rs102275-<b>C</b>,1 x 10-56,(Phosphatidylcholine with acyl-alkyl residue sum C36:3/Phosphatidylcholine with acyl-alkyl residue sum C36:5),NR,'-,0.649031 unit increase,[0.57-0.72],TMEM258,Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61790331
rs102275-<b>C</b>,2 x 10-39,(Phosphatidylcholine with acyl-alkyl residue sum C36:3/Phosphatidylcholine with acyl-alkyl residue sum C38:4),NR,'-,0.557815 unit increase,[0.48-0.64],TMEM258,Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61790331
rs102275-<b>C</b>,2 x 10-56,(Phosphatidylcholine with acyl-alkyl residue sum C36:3/Phosphatidylcholine with acyl-alkyl residue sum C38:5),NR,'-,0.639075 unit increase,[0.56-0.71],TMEM258,Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61790331
rs102275-<b>C</b>,2 x 10-23,(Phosphatidylcholine with acyl-alkyl residue sum C36:5/Sphingomyelin with acyl residue sum C24:0),NR,'-,0.434116 unit decrease,[0.35-0.52],TMEM258,Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61790331
rs102275-<b>C</b>,5 x 10-20,(Phosphatidylcholine with acyl-alkyl residue sum C36:5/Sphingomyelin with acyl residue sum C24:1),NR,'-,0.394712 unit decrease,[0.31-0.48],TMEM258,Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61790331
rs102275-<b>C</b>,1 x 10-21,(Phosphatidylcholine with acyl-alkyl residue sum C38:3/Phosphatidylcholine with acyl-alkyl residue sum C38:4),NR,'-,0.406293 unit increase,[0.32-0.49],TMEM258,Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61790331
rs102275-<b>C</b>,2 x 10-23,(Phosphatidylcholine with acyl-alkyl residue sum C38:3/Phosphatidylcholine with acyl-alkyl residue sum C40:4),NR,'-,0.417262 unit increase,[0.34-0.5],TMEM258,Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61790331
rs102275-<b>C</b>,3 x 10-17,(Phosphatidylcholine with acyl-alkyl residue sum C38:4/Phosphatidylcholine with acyl-alkyl residue sum C44:4),NR,'-,0.365504 unit decrease,[0.28-0.45],TMEM258,Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61790331
rs102275-<b>C</b>,2 x 10-14,(Phosphatidylcholine with acyl-alkyl residue sum C38:4/Sphingomyelin with acyl residue sum C24:0),NR,'-,0.339909 unit decrease,[0.25-0.43],TMEM258,Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61790331
rs102275-<b>C</b>,8 x 10-17,(Phosphatidylcholine with acyl-alkyl residue sum C38:5/Phosphatidylcholine with acyl-alkyl residue sum C44:4),NR,'-,0.357382 unit decrease,[0.27-0.44],TMEM258,Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61790331
rs102275-<b>C</b>,1 x 10-15,(Phosphatidylcholine with diacyl residue sum C32:0/Phosphatidylcholine with diacyl residue sum C34:3),NR,'-,0.337497 unit decrease,[0.26-0.42],TMEM258,Serum metabolite ratios in chronic kidney disease,"chronic kidney disease, serum metabolite measurement",GCST005650,11:61790331
rs1544935-<b>T</b>,3 x 10-12,,NR,'-,0.0167 unit decrease,[0.012-0.021],"KCNK5, SAYSD1",Urinary albumin-to-creatinine ratio,urinary albumin to creatinine ratio,GCST008790,6:39156672
rs3734692-<b>A</b>,1 x 10-15,,NR,'-,0.0173 unit decrease,[0.013-0.022],LINC02537,Urinary albumin-to-creatinine ratio,urinary albumin to creatinine ratio,GCST008790,6:43850054
rs4410790-<b>T</b>,7 x 10-25,,NR,'-,0.0209 unit decrease,[0.017-0.025],AHR,Urinary albumin-to-creatinine ratio,urinary albumin to creatinine ratio,GCST008790,7:17244953
rs2023843-<b>T</b>,5 x 10-14,,NR,'-,0.0275 unit increase,[0.02-0.035],HOTTIP,Urinary albumin-to-creatinine ratio,urinary albumin to creatinine ratio,GCST008790,7:27203602
rs17158386-<b>A</b>,5 x 10-18,,NR,'-,0.02 unit increase,[0.015-0.025],"WIPF3, DPY19L2P3",Urinary albumin-to-creatinine ratio,urinary albumin to creatinine ratio,GCST008790,7:29765745
rs13230845-<b>C</b>,5 x 10-10,,NR,'-,0.0156 unit decrease,[0.011-0.02],AUTS2,Urinary albumin-to-creatinine ratio,urinary albumin to creatinine ratio,GCST008790,7:70404527
rs10110261-<b>A</b>,3 x 10-9,,NR,'-,0.0116 unit decrease,[0.0077-0.0155],STC1,Urinary albumin-to-creatinine ratio,urinary albumin to creatinine ratio,GCST008790,8:23881862
rs28412751-<b>T</b>,6 x 10-9,,NR,'-,0.0116 unit decrease,[0.0077-0.0155],CHD7,Urinary albumin-to-creatinine ratio,urinary albumin to creatinine ratio,GCST008790,8:60727316
rs6998967-<b>A</b>,2 x 10-8,,NR,'-,0.0148 unit decrease,[0.0095-0.0201],"Y_RNA, RNU6-1213P",Urinary albumin-to-creatinine ratio,urinary albumin to creatinine ratio,GCST008790,8:80451970
rs28601761-<b>C</b>,2 x 10-14,,NR,'-,0.0156 unit increase,[0.012-0.02],'-,Urinary albumin-to-creatinine ratio,urinary albumin to creatinine ratio,GCST008790,Mapping not available
rs45551835-<b>A</b>,3 x 10-126,,NR,'-,0.2008 unit increase,[0.18-0.22],CUBN,Urinary albumin-to-creatinine ratio,urinary albumin to creatinine ratio,GCST008790,10:16890385
rs147215801-<b>T</b>,3 x 10-11,,NR,'-,0.0576 unit increase,[0.041-0.074],"ST8SIA6-AS1, ST8SIA6",Urinary albumin-to-creatinine ratio,urinary albumin to creatinine ratio,GCST008790,10:17394779
rs2793351-<b>A</b>,4 x 10-8,,NR,'-,0.0117 unit increase,[0.0076-0.0158],DNAJC1,Urinary albumin-to-creatinine ratio,urinary albumin to creatinine ratio,GCST008790,10:21862649
