"Variant and risk allele",P-value,"P-value annotation",RAF,OR,Beta,CI,"Mapped gene","Reported trait",Trait(s),"Study accession",Location
im:160985526-<b>G</b>,"1 x 10-8",,NR,'-,'-,'-,'-,"Parental longevity (mother's age at death or mother's attained age)","parental longevity",GCST009449,"Mapping not available"
rs16891080-<b>A</b>,"2 x 10-6",,NR,'-,"0.07721 unit decrease",[0.045-0.109],ISCA1P1,"Parental longevity (mother's age at death)","parental longevity",GCST009446,5:62780710
rs16840288-<b>A</b>,"7 x 10-6",,NR,'-,"0.06134 unit decrease",[0.035-0.088],'-,"Parental longevity (mother's age at death)","parental longevity",GCST009446,2:195407397
rs1513895-<b>A</b>,"8 x 10-6",,NR,'-,"0.05688 unit decrease",[0.032-0.082],"NPFFR2, ADAMTS3","Parental longevity (mother's age at death)","parental longevity",GCST009446,4:72195310
rs10163989-<b>A</b>,"2 x 10-6",,NR,'-,"0.03888 unit decrease",[0.023-0.055],'-,"Parental longevity (mother's age at death)","parental longevity",GCST009446,18:71143321
rs6688903-<b>A</b>,"5 x 10-6",,NR,'-,"0.02375 unit decrease",[0.014-0.034],"TUBA5P, MGAT4EP","Parental longevity (mother's age at death)","parental longevity",GCST009446,1:202837278
rs4420638-<b>G</b>,"6 x 10-8",,NR,'-,"0.01933 unit decrease",[0.012-0.026],"APOC1, APOC1P1","Parental longevity (mother's age at death)","parental longevity",GCST009446,19:44919689
rs9513142-<b>G</b>,"4 x 10-7",,NR,'-,"0.01452 unit decrease",[0.0089-0.0201],HS6ST3,"Parental longevity (mother's age at death)","parental longevity",GCST009446,13:96423823
rs13094224-<b>G</b>,"4 x 10-6",,NR,'-,"0.01364 unit decrease",[0.0079-0.0194],ARPP21,"Parental longevity (mother's age at death)","parental longevity",GCST009446,3:35743089
rs12770228-<b>A</b>,"5 x 10-6",,NR,'-,"0.01319 unit decrease",[0.0075-0.0189],MIR1915HG,"Parental longevity (mother's age at death)","parental longevity",GCST009446,10:21494705
rs11083232-<b>G</b>,"4 x 10-6",,NR,'-,"0.01294 unit decrease",[0.0074-0.0184],CDH2,"Parental longevity (mother's age at death)","parental longevity",GCST009446,18:27881781
rs8062260-<b>A</b>,"4 x 10-6",,NR,'-,"0.01254 unit increase",[0.0072-0.0179],"MAPK3, CDH13","Parental longevity (mother's age at death)","parental longevity",GCST009446,16:82624485
rs6702421-<b>G</b>,"2 x 10-6",,'-,'-,'-,'-,DENND1B,"Parental longevity (mother's age at death or mother's attained age)","parental longevity",GCST009449,1:197590194
rs17642632-<b>A</b>,"3 x 10-7",,'-,'-,'-,'-,"DENND1B, C1orf53","Parental longevity (mother's age at death or mother's attained age)","parental longevity",GCST009449,1:197839648
rs2724387-<b>C</b>,"2 x 10-6",,'-,'-,'-,'-,CD46,"Parental longevity (mother's age at death or mother's attained age)","parental longevity",GCST009449,1:207759272
rs11123169-<b>A</b>,"2 x 10-6",,'-,'-,'-,'-,"PSD4, PAX8-AS1","Parental longevity (mother's age at death or mother's attained age)","parental longevity",GCST009449,2:113209498
rs7599272-<b>G</b>,"1 x 10-6",,'-,'-,'-,'-,'-,"Parental longevity (mother's age at death or mother's attained age)","parental longevity",GCST009449,2:116110062
rs9872864-<b>G</b>,"7 x 10-10",,'-,'-,'-,'-,IP6K1,"Parental longevity (mother's age at death or mother's attained age)","parental longevity",GCST009449,3:49754590
rs11713193-<b>A</b>,"2 x 10-7",,'-,'-,'-,'-,"ACTL11P, MST1R","Parental longevity (mother's age at death or mother's attained age)","parental longevity",GCST009449,3:49886991
rs1005678-<b>C</b>,"4 x 10-6",,'-,'-,'-,'-,SEMA3F,"Parental longevity (mother's age at death or mother's attained age)","parental longevity",GCST009449,3:50172856
rs7668784-<b>C</b>,"7 x 10-7",,'-,'-,'-,'-,RGS12,"Parental longevity (mother's age at death or mother's attained age)","parental longevity",GCST009449,4:3337311
rs2183947-<b>G</b>,"7 x 10-7",,'-,'-,'-,'-,H2BC5,"Parental longevity (mother's age at death or mother's attained age)","parental longevity",GCST009449,6:26159128
rs4412193-<b>A</b>,"1 x 10-7",,'-,'-,'-,'-,"BTN3A2, H3C9P","Parental longevity (mother's age at death or mother's attained age)","parental longevity",GCST009449,6:26337828
rs7965658-<b>G</b>,"7 x 10-6",,'-,'-,'-,'-,"POLR2KP1, FAM186B, PRPF40B","Parental longevity (mother's age at death or mother's attained age)","parental longevity",GCST009449,12:49594146
rs12828640-<b>G</b>,"9 x 10-6",,'-,'-,'-,'-,"MYL2, LINC01405","Parental longevity (mother's age at death or mother's attained age)","parental longevity",GCST009449,12:110923494
rs10870464-<b>C</b>,"6 x 10-6",,'-,'-,'-,'-,FBRSL1,"Parental longevity (mother's age at death or mother's attained age)","parental longevity",GCST009449,12:132540903
rs287532-<b>A</b>,"6 x 10-6",,'-,'-,'-,'-,"LINC00379, PPIAP23","Parental longevity (mother's age at death or mother's attained age)","parental longevity",GCST009449,13:91184490
rs17269439-<b>C</b>,"2 x 10-6",,'-,'-,'-,'-,"MINDY2, SNORD3P1","Parental longevity (mother's age at death or mother's attained age)","parental longevity",GCST009449,15:58770945
rs4887072-<b>A</b>,"2 x 10-9",,'-,'-,'-,'-,CHRNB4,"Parental longevity (mother's age at death or mother's attained age)","parental longevity",GCST009449,15:78633093
rs350281-<b>A</b>,"8 x 10-6",,'-,'-,'-,'-,SNX29,"Parental longevity (mother's age at death or mother's attained age)","parental longevity",GCST009449,16:12137882
rs4783689-<b>G</b>,"7 x 10-6",,'-,'-,'-,'-,CDH1,"Parental longevity (mother's age at death or mother's attained age)","parental longevity",GCST009449,16:68819768
rs193968-<b>G</b>,"3 x 10-6",,'-,'-,'-,'-,TANGO6,"Parental longevity (mother's age at death or mother's attained age)","parental longevity",GCST009449,16:68966685
im:82666648-<b>A</b>,"6 x 10-6",,'-,'-,'-,'-,'-,"Parental longevity (mother's age at death or mother's attained age)","parental longevity",GCST009449,"Mapping not available"
rs9899580-<b>A</b>,"6 x 10-6",,'-,'-,'-,'-,IGF2BP1,"Parental longevity (mother's age at death or mother's attained age)","parental longevity",GCST009449,17:49029516
rs8079585-<b>G</b>,"8 x 10-6",,'-,'-,'-,'-,KIF2B,"Parental longevity (mother's age at death or mother's attained age)","parental longevity",GCST009449,17:53868086
rs599839-<b>A</b>,"4 x 10-9",,'-,'-,'-,'-,"CELSR2, PSRC1","Parental longevity (father's age at death or father's attained age)","parental longevity",GCST009450,1:109279544
rs11206803-<b>G</b>,"7 x 10-6",,'-,'-,'-,'-,LINC01767,"Parental longevity (father's age at death or father's attained age)","parental longevity",GCST009450,1:56411837
rs6739633-<b>G</b>,"8 x 10-6",,'-,'-,'-,'-,GALNT14,"Parental longevity (father's age at death or father's attained age)","parental longevity",GCST009450,2:12888421
rs11688838-<b>A</b>,"2 x 10-6",,'-,'-,'-,'-,LRP1B,"Parental longevity (father's age at death or father's attained age)","parental longevity",GCST009450,2:142062038
rs2249407-<b>A</b>,"7 x 10-6",,'-,'-,'-,'-,"PPARG, TSEN2","Parental longevity (father's age at death or father's attained age)","parental longevity",GCST009450,3:12453295
rs34759087-<b>G</b>,"7 x 10-6",,'-,'-,'-,'-,LAMB2,"Parental longevity (father's age at death or father's attained age)","parental longevity",GCST009450,3:49124851
rs4283605-<b>A</b>,"6 x 10-7",,'-,'-,'-,'-,"BSN-AS1, BSN","Parental longevity (father's age at death or father's attained age)","parental longevity",GCST009450,3:49641218
rs6445782-<b>G</b>,"9 x 10-6",,'-,'-,'-,'-,ERC2,"Parental longevity (father's age at death or father's attained age)","parental longevity",GCST009450,3:56349376
rs6809394-<b>G</b>,"7 x 10-6",,'-,'-,'-,'-,"CCNL1, LINC00881","Parental longevity (father's age at death or father's attained age)","parental longevity",GCST009450,3:157144356
rs11947612-<b>A</b>,"2 x 10-6",,'-,'-,'-,'-,RNU6-699P,"Parental longevity (father's age at death or father's attained age)","parental longevity",GCST009450,4:66942136
rs806977-<b>A</b>,"5 x 10-6",,'-,'-,'-,'-,"H1-12P, H4C4","Parental longevity (father's age at death or father's attained age)","parental longevity",GCST009450,6:26189387
rs9357004-<b>G</b>,"4 x 10-6",,'-,'-,'-,'-,"H4C8, H3C9P","Parental longevity (father's age at death or father's attained age)","parental longevity",GCST009450,6:26303091
rs1757188-<b>G</b>,"7 x 10-8",,'-,'-,'-,'-,LINC02520,"Parental longevity (father's age at death or father's attained age)","parental longevity",GCST009450,6:37516032
rs9343798-<b>A</b>,"1 x 10-6",,'-,'-,'-,'-,'-,"Parental longevity (father's age at death or father's attained age)","parental longevity",GCST009450,6:78745565
rs10943608-<b>A</b>,"9 x 10-6",,'-,'-,'-,'-,PHIP,"Parental longevity (father's age at death or father's attained age)","parental longevity",GCST009450,6:78965212
rs6904674-<b>A</b>,"9 x 10-6",,'-,'-,'-,'-,"HMGN3, PHIP","Parental longevity (father's age at death or father's attained age)","parental longevity",GCST009450,6:79145714
rs9457827-<b>G</b>,"7 x 10-12",,'-,'-,'-,'-,IGF2R,"Parental longevity (father's age at death or father's attained age)","parental longevity",GCST009450,6:160082624
im:160816409-<b>T</b>,"5 x 10-19",,'-,'-,'-,'-,'-,"Parental longevity (father's age at death or father's attained age)","parental longevity",GCST009450,"Mapping not available"
im:161013013-<b>T</b>,"1 x 10-24",,'-,'-,'-,'-,'-,"Parental longevity (father's age at death or father's attained age)","parental longevity",GCST009450,"Mapping not available"
rs6935921-<b>A</b>,"2 x 10-7",,NR,'-,'-,'-,"PLG, LPA","Parental longevity (father's age at death or father's attained age)","parental longevity",GCST009450,6:160687504
rs11764590-<b>G</b>,"6 x 10-6",,'-,'-,'-,'-,MAD1L1,"Parental longevity (father's age at death or father's attained age)","parental longevity",GCST009450,7:1993168
rs11250076-<b>G</b>,"1 x 10-6",,'-,'-,'-,'-,PINX1,"Parental longevity (father's age at death or father's attained age)","parental longevity",GCST009450,8:10790313
rs15285-<b>G</b>,"8 x 10-10",,'-,'-,'-,'-,LPL,"Parental longevity (father's age at death or father's attained age)","parental longevity",GCST009450,8:19967156
rs1870145-<b>A</b>,"4 x 10-7",,NR,'-,"0.01376 unit increase",[0.0084-0.0191],"TSPAN14, PRXL2A","Parental longevity (mother's age at death)","parental longevity",GCST009446,10:80446592
rs412458-<b>G</b>,"8 x 10-6",,NR,'-,"0.01484 unit increase",[0.0083-0.0214],"MEF2C, MEF2C-AS2","Parental longevity (mother's age at death)","parental longevity",GCST009446,5:88733810
rs4964460-<b>G</b>,"4 x 10-6",,NR,'-,"0.01487 unit increase",[0.0085-0.0212],TCP11L2,"Parental longevity (mother's age at death)","parental longevity",GCST009446,12:106311196
rs2973139-<b>G</b>,"6 x 10-6",,NR,'-,"0.01573 unit increase",[0.0089-0.0225],LINC01470,"Parental longevity (mother's age at death)","parental longevity",GCST009446,5:153169261
rs17513684-<b>G</b>,"5 x 10-6",,NR,'-,"0.01597 unit increase",[0.0091-0.0228],LINC02755,"Parental longevity (mother's age at death)","parental longevity",GCST009446,11:29282700
rs7540856-<b>C</b>,"2 x 10-6",,NR,'-,"0.03694 unit increase",[0.022-0.052],CEP350,"Parental longevity (mother's age at death)","parental longevity",GCST009446,1:180086850
rs1333042-<b>A</b>,"7 x 10-15",,0.49,'-,"0.01979 unit increase",[0.015-0.025],CDKN2B-AS1,"Parental longevity (father's age at death)","parental longevity",GCST009447,9:22103814
rs931794-<b>G</b>,"3 x 10-9",,0.35,'-,"0.01581 unit decrease",[0.011-0.021],HYKK,"Parental longevity (father's age at death)","parental longevity",GCST009447,15:78533838
rs9457925-<b>A</b>,"4 x 10-12",,0.02,'-,"0.06608 unit decrease",[0.047-0.085],SLC22A3,"Parental longevity (father's age at death)","parental longevity",GCST009447,6:160427711
rs17685-<b>A</b>,"5 x 10-8",,0.28,'-,"0.01545 unit increase",[0.0099-0.021],POR,"Parental longevity (father's age at death)","parental longevity",GCST009447,7:75986787
rs10887623-<b>G</b>,"3 x 10-6",,0.1,'-,"0.01977 unit decrease",[0.011-0.028],"RPL7AP8, WAPL","Parental longevity (father's age at death)","parental longevity",GCST009447,10:86555424
rs7919051-<b>A</b>,"5 x 10-6",,NR,'-,"0.07687 unit decrease",[0.044-0.11],SORCS1,"Parental longevity (father's age at death)","parental longevity",GCST009447,10:106994285
rs9457827-<b>A</b>,"2 x 10-8",,NR,'-,"0.02982 unit decrease",[0.019-0.04],IGF2R,"Parental longevity (father's age at death)","parental longevity",GCST009447,6:160082624
rs3097415-<b>A</b>,"9 x 10-6",,NR,'-,"0.02733 unit decrease",[0.015-0.039],'-,"Parental longevity (father's age at death)","parental longevity",GCST009447,2:210999021
rs1403050-<b>G</b>,"7 x 10-7",,NR,'-,"0.01556 unit decrease",[0.0094-0.0217],LPP,"Parental longevity (father's age at death)","parental longevity",GCST009447,3:188351542
rs1158746-<b>C</b>,"3 x 10-6",,NR,'-,"0.01458 unit decrease",[0.0085-0.0207],HDX,"Parental longevity (father's age at death)","parental longevity",GCST009447,X:84568413
rs2219507-<b>A</b>,"7 x 10-6",,NR,'-,"0.0141 unit decrease",[0.008-0.0202],OTUD7A,"Parental longevity (father's age at death)","parental longevity",GCST009447,15:31567432
rs9832642-<b>G</b>,"2 x 10-6",,NR,'-,"0.01367 unit decrease",[0.0081-0.0193],TRIM71,"Parental longevity (father's age at death)","parental longevity",GCST009447,3:32838171
rs1464890-<b>A</b>,"7 x 10-7",,NR,'-,"0.01271 unit decrease",[0.0077-0.0177],ZC3HC1,"Parental longevity (father's age at death)","parental longevity",GCST009447,7:130024472
rs10206961-<b>A</b>,"2 x 10-6",,NR,'-,"0.01235 unit decrease",[0.0073-0.0174],VAMP5,"Parental longevity (father's age at death)","parental longevity",GCST009447,2:85587861
rs225439-<b>A</b>,"2 x 10-6",,NR,'-,"0.01218 unit decrease",[0.0072-0.0172],"ABCG1, TFF3","Parental longevity (father's age at death)","parental longevity",GCST009447,21:42311295
rs1428373-<b>A</b>,"3 x 10-6",,NR,'-,"0.01204 unit decrease",[0.007-0.0171],"SAYSD1, KCNK5","Parental longevity (father's age at death)","parental longevity",GCST009447,6:39182322
rs7795011-<b>C</b>,"6 x 10-6",,NR,'-,"0.01189 unit decrease",[0.0068-0.017],IMMP2L,"Parental longevity (father's age at death)","parental longevity",GCST009447,7:110962736
rs9809889-<b>A</b>,"4 x 10-6",,NR,'-,"0.01175 unit decrease",[0.0067-0.0168],TMF1,"Parental longevity (father's age at death)","parental longevity",GCST009447,3:69038261
rs6837085-<b>G</b>,"7 x 10-6",,NR,'-,"0.0114 unit increase",[0.0064-0.0164],MTND1P22,"Parental longevity (father's age at death)","parental longevity",GCST009447,4:155496757
rs969124-<b>A</b>,"9 x 10-6",,NR,'-,"0.01198 unit increase",[0.0067-0.0173],KCNK9,"Parental longevity (father's age at death)","parental longevity",GCST009447,8:139551949
rs3912613-<b>G</b>,"3 x 10-6",,NR,'-,"0.01218 unit increase",[0.0071-0.0173],LMCD1-AS1,"Parental longevity (father's age at death)","parental longevity",GCST009447,3:8196639
rs7285459-<b>G</b>,"7 x 10-6",,NR,'-,"0.01218 unit increase",[0.0069-0.0175],LINC01638,"Parental longevity (father's age at death)","parental longevity",GCST009447,22:27212125
rs17451403-<b>A</b>,"8 x 10-6",,NR,'-,"0.01324 unit increase",[0.0074-0.0191],PDE4B,"Parental longevity (father's age at death)","parental longevity",GCST009447,1:65921804
rs7844965-<b>A</b>,"9 x 10-6",,NR,'-,"0.01335 unit increase",[0.0075-0.0192],GULOP,"Parental longevity (father's age at death)","parental longevity",GCST009447,8:27584547
rs7466280-<b>G</b>,"5 x 10-6",,NR,'-,"0.01372 unit increase",[0.0078-0.0196],PTPRD,"Parental longevity (father's age at death)","parental longevity",GCST009447,9:8854069
rs9691174-<b>G</b>,"3 x 10-7",,NR,'-,"0.01463 unit increase",[0.0091-0.0202],"GTF2IP7, SRRM3","Parental longevity (father's age at death)","parental longevity",GCST009447,7:76161087
rs7844965-<b>G</b>,"6 x 10-10",,'-,'-,'-,'-,GULOP,"Parental longevity (father's age at death or father's attained age)","parental longevity",GCST009450,8:27584547
rs4741545-<b>A</b>,"3 x 10-6",,'-,'-,'-,'-,CCDC171,"Parental longevity (father's age at death or father's attained age)","parental longevity",GCST009450,9:15830508
rs10756730-<b>A</b>,"4 x 10-6",,'-,'-,'-,'-,CCDC171,"Parental longevity (father's age at death or father's attained age)","parental longevity",GCST009450,9:15975071
im:22100176-<b>C</b>,"2 x 10-28",,'-,'-,'-,'-,'-,"Parental longevity (father's age at death or father's attained age)","parental longevity",GCST009450,"Mapping not available"
rs4750377-<b>A</b>,"9 x 10-6",,'-,'-,'-,'-,"PRPF18, BEND7","Parental longevity (father's age at death or father's attained age)","parental longevity",GCST009450,10:13531636
rs2478839-<b>G</b>,"4 x 10-6",,'-,'-,'-,'-,JCAD,"Parental longevity (father's age at death or father's attained age)","parental longevity",GCST009450,10:30017875
rs4121744-<b>G</b>,"7 x 10-6",,'-,'-,'-,'-,"GRM5, TYR","Parental longevity (father's age at death or father's attained age)","parental longevity",GCST009450,11:89141801
rs12369443-<b>A</b>,"1 x 10-6",,'-,'-,'-,'-,'-,"Parental longevity (father's age at death or father's attained age)","parental longevity",GCST009450,"Mapping not available"
rs10774625-<b>A</b>,"1 x 10-8",,'-,'-,'-,'-,ATXN2,"Parental longevity (father's age at death or father's attained age)","parental longevity",GCST009450,12:111472415
rs12184772-<b>A</b>,"8 x 10-8",,'-,'-,'-,'-,COL4A1,"Parental longevity (father's age at death or father's attained age)","parental longevity",GCST009450,13:110195399
rs13099-<b>A</b>,"7 x 10-6",,'-,'-,'-,'-,TMED10,"Parental longevity (father's age at death or father's attained age)","parental longevity",GCST009450,14:75132452
rs4774495-<b>A</b>,"5 x 10-8",,'-,'-,'-,'-,SEMA6D,"Parental longevity (father's age at death or father's attained age)","parental longevity",GCST009450,15:47359165
rs1898110-<b>C</b>,"2 x 10-6",,'-,'-,'-,'-,SEMA6D,"Parental longevity (father's age at death or father's attained age)","parental longevity",GCST009450,15:47598153
im:78802869-<b>T</b>,"1 x 10-31",,'-,'-,'-,'-,'-,"Parental longevity (father's age at death or father's attained age)","parental longevity",GCST009450,"Mapping not available"
rs11633223-<b>A</b>,"4 x 10-8",,'-,'-,'-,'-,CHRNB4,"Parental longevity (father's age at death or father's attained age)","parental longevity",GCST009450,15:78643134
rs2677737-<b>G</b>,"1 x 10-6",,'-,'-,'-,'-,"FES, MAN2A2","Parental longevity (father's age at death or father's attained age)","parental longevity",GCST009450,15:90897977
rs269985-<b>G</b>,"1 x 10-6",,'-,'-,'-,'-,SLC14A2,"Parental longevity (father's age at death or father's attained age)","parental longevity",GCST009450,18:45206032
rs2247326-<b>A</b>,"1 x 10-6",,'-,'-,'-,'-,SLC14A2,"Parental longevity (father's age at death or father's attained age)","parental longevity",GCST009450,18:45369029
rs6511720-<b>C</b>,"3 x 10-9",,'-,'-,'-,'-,LDLR,"Parental longevity (father's age at death or father's attained age)","parental longevity",GCST009450,19:11091630
im:45232161-<b>G</b>,"7 x 10-8",,'-,'-,'-,'-,'-,"Parental longevity (father's age at death or father's attained age)","parental longevity",GCST009450,"Mapping not available"
rs769449-<b>G</b>,"2 x 10-20",,'-,'-,'-,'-,APOE,"Parental longevity (father's age at death or father's attained age)","parental longevity",GCST009450,19:44906745
rs10415720-<b>A</b>,"2 x 10-6",,'-,'-,'-,'-,MARK4,"Parental longevity (father's age at death or father's attained age)","parental longevity",GCST009450,19:45304673
rs1995650-<b>G</b>,"4 x 10-6",,NR,'-,'-,'-,HLA-DRB9,"Parental longevity (father's age at death or father's attained age)","parental longevity",GCST009450,6:78608571
rs1891910-<b>G</b>,"5 x 10-6",,'-,'-,'-,'-,"PERM1, HES4","Parental longevity (mother's age at death or mother's attained age)","parental longevity",GCST009449,1:997077
rs3766823-<b>G</b>,"5 x 10-6",,'-,'-,'-,'-,ADGRB2,"Parental longevity (mother's age at death or mother's attained age)","parental longevity",GCST009449,1:31731656
rs429358-<b>T</b>,"1 x 10-56",,0.87,1.67,'-,[1.56-1.79],'-,"Longevity (age >90th survival percentile)",longevity,GCST008598,"Mapping not available"
rs7412-<b>T</b>,"2 x 10-11",,0.09,1.28,'-,[1.19-1.37],APOE,"Longevity (age >90th survival percentile)",longevity,GCST008598,19:44908822
rs429358-<b>T</b>,"1 x 10-36",,0.87,1.8181818,'-,[1.64-2],'-,"Longevity (age >99th survival percentile)",longevity,GCST008601,"Mapping not available"
rs138762279-<b>A</b>,"2 x 10-7",,0.84,1.2658228,'-,[1.16-1.39],"NSG2, LINC01411","Longevity (age >99th survival percentile)",longevity,GCST008601,5:174283195
rs2069837-<b>A</b>,"1 x 10-8",,0.91,1.1111112,'-,[0.93-1.32],IL6,"Longevity (age >99th survival percentile)",longevity,GCST008601,7:22728408
rs2758603-<b>C</b>,"1 x 10-6",,0.34,1.12,'-,1.02-1.22,"PMF1, PMF1-BGLAP","Longevity (age >99th survival percentile)",longevity,GCST008601,1:156229203
rs7039467-<b>A</b>,"2 x 10-7",,0.48,1.2,'-,1.12-1.28,CDKN2B-AS1,"Longevity (age >99th survival percentile)",longevity,GCST008601,9:22056214
rs3830412-<b>A</b>,"8 x 10-7",,0.22,1.21,'-,1.12-1.30,KALRN,"Longevity (age >99th survival percentile)",longevity,GCST008601,3:124678475
rs7412-<b>T</b>,"2 x 10-12",,0.09,1.39,'-,1.26-1.53,APOE,"Longevity (age >99th survival percentile)",longevity,GCST008601,19:44908822
rs429358-<b>T</b>,"1 x 10-61",,0.87,1.6666665,'-,[1.52-1.82],'-,"Longevity (age >90th survival percentile)",longevity,GCST008600,"Mapping not available"
rs7676745-<b>G</b>,"2 x 10-7",,0.96,1.4925373,'-,[1.28-1.72],GPR78,"Longevity (age >90th survival percentile)",longevity,GCST008600,4:8563820
rs62127362-<b>G</b>,"4 x 10-7",,0.87,1.1494253,'-,[1.08-1.22],CEP89,"Longevity (age >90th survival percentile)",longevity,GCST008600,19:32967573
rs12143832-<b>T</b>,"2 x 10-7",,0.54,1.1111112,'-,[1.06-1.15],"ECE1, PPP1R11P1","Longevity (age >90th survival percentile)",longevity,GCST008600,1:21378943
rs2069837-<b>A</b>,"5 x 10-8",,0.92,1.1111112,'-,[1.01-1.22],IL6,"Longevity (age >90th survival percentile)",longevity,GCST008600,7:22728408
rs35262860-<b>GCT</b>,"6 x 10-7",,0.39,1.11,'-,1.07-1.15,RP1,"Longevity (age >90th survival percentile)",longevity,GCST008600,8:54566350
rs1262476-<b>A</b>,"1 x 10-6",,0.24,1.12,'-,1.07-1.17,"RPS4XP9, PRELID1P1","Longevity (age >90th survival percentile)",longevity,GCST008600,6:126665850
rs7412-<b>T</b>,"2 x 10-12",,0.09,1.26,'-,1.19-1.35,APOE,"Longevity (age >90th survival percentile)",longevity,GCST008600,19:44908822
rs7412-<b>T</b>,"3 x 10-12",,0.09,1.47,'-,[1.32-1.64],APOE,"Longevity (age >99th survival percentile)",longevity,GCST008599,19:44908822
rs429358-<b>T</b>,"4 x 10-34",,0.87,1.92,'-,[1.72-2.13],'-,"Longevity (age >99th survival percentile)",longevity,GCST008599,"Mapping not available"
rs4420638-<b>?</b>,"3 x 10-36",,0.798,1.39,'-,[1.32-1.47],"APOC1, APOC1P1","Longevity (90 years and older)",longevity,GCST002404,19:44919689
rs2149954-<b>T</b>,"2 x 10-8",,0.352,1.1,'-,[1.06-1.74],LINC02227,"Longevity (90 years and older)",longevity,GCST002404,5:158393594
rs2784505-<b>G</b>,"9 x 10-6",,0.066,1.15,'-,[1.08-1.22],SYT16,"Longevity (90 years and older)",longevity,GCST002404,14:61965295
rs6432832-<b>A</b>,"9 x 10-6",,0.339,1.06,'-,[1.03-1.09],CSRNP3,"Longevity (85 years and older)",longevity,GCST002403,2:165514316
rs2149954-<b>T</b>,"4 x 10-6",,0.352,1.07,'-,[1.04-1.09],LINC02227,"Longevity (85 years and older)",longevity,GCST002403,5:158393594
rs10957550-<b>?</b>,"1 x 10-6",,0.756,1.09,'-,[1.05-1.11],EYA1,"Longevity (85 years and older)",longevity,GCST002403,8:71382353
rs4420638-<b>?</b>,"2 x 10-26",,0.798,1.22,'-,[1.18-1.27],"APOC1, APOC1P1","Longevity (85 years and older)",longevity,GCST002403,19:44919689
rs34831921-<b>A</b>,"4 x 10-8",(EA),0.09,'-,"0.6 years increase",'-,"HLA-DRB1, HLA-DQA1","Parental lifespan","parental longevity",GCST004983,6:32622991
rs55730499-<b>T</b>,"9 x 10-11",(EA),0.083,'-,"0.7 years decrease",'-,LPA,"Parental lifespan","parental longevity",GCST004983,6:160584578
rs8042849-<b>C</b>,"4 x 10-14",(EA),0.356,'-,"0.4 years decrease",'-,HYKK,"Parental lifespan","parental longevity",GCST004983,15:78525587
rs429358-<b>C</b>,"1 x 10-27",(EA),0.142,'-,"0.9 years decrease",'-,'-,"Parental lifespan","parental longevity",GCST004983,"Mapping not available"
rs10198124-<b>G</b>,"2 x 10-8",(African),0.39,1.22,'-,[1.15-1.29],SMIM7P1,"Parental lifespan","parental longevity",GCST004983,2:35216373
rs805262-<b>G</b>,"7 x 10-7",,'-,'-,'-,'-,"C6orf47, GPANK1","Parental longevity (mother's age at death or mother's attained age)","parental longevity",GCST009449,6:31660956
rs3763326-<b>A</b>,"5 x 10-6",,'-,'-,'-,'-,"HLA-DRA, HLA-DRB9","Parental longevity (mother's age at death or mother's attained age)","parental longevity",GCST009449,6:32445780
rs9275245-<b>A</b>,"3 x 10-6",,'-,'-,'-,'-,"HLA-DQB1, MTCO3P1","Parental longevity (mother's age at death or mother's attained age)","parental longevity",GCST009449,6:32693166
rs3819715-<b>C</b>,"7 x 10-6",,'-,'-,'-,'-,TAP2,"Parental longevity (mother's age at death or mother's attained age)","parental longevity",GCST009449,6:32836442
rs3130467-<b>G</b>,"3 x 10-7",,'-,'-,'-,'-,"HLA-C, HCG27","Parental longevity (mother's age at death or mother's attained age)","parental longevity",GCST009449,6:31219298
rs2596487-<b>G</b>,"6 x 10-6",,'-,'-,'-,'-,"DHFRP2, HLA-B","Parental longevity (mother's age at death or mother's attained age)","parental longevity",GCST009449,6:31357279
rs3131621-<b>A</b>,"9 x 10-9",,'-,'-,'-,'-,"LINC01149, HCP5","Parental longevity (father's age at death or father's attained age)","parental longevity",GCST009450,6:31457722
rs1061801-<b>G</b>,"2 x 10-6",,'-,'-,'-,'-,ZBTB22,"Parental longevity (father's age at death or father's attained age)","parental longevity",GCST009450,6:33314561
rs1061801-<b>A</b>,"3 x 10-6",,NR,'-,"0.01574 unit decrease",[0.0091-0.0224],ZBTB22,"Parental longevity (father's age at death)","parental longevity",GCST009447,6:33314561
rs1230666-<b>G</b>,"6 x 10-9",,0.85,'-,"0.3224 years increase",[0.21-0.43],MAGI3,"Parental lifespan","parental longevity",GCST009890,1:113630788
rs1275922-<b>G</b>,"6 x 10-9",,0.74,'-,"0.2579 years increase",[0.17-0.34],KCNK3,"Parental lifespan","parental longevity",GCST009890,2:26710019
rs61348208-<b>T</b>,"6 x 10-9",,0.39,'-,"0.2299 years increase",[0.15-0.31],HTT,"Parental lifespan","parental longevity",GCST009890,4:3087837
rs34967069-<b>T</b>,"4 x 10-9",,0.07,'-,"0.5613 years increase",[0.37-0.75],"HLA-DRB1, HLA-DQA1","Parental lifespan","parental longevity",GCST009890,6:32623471
rs10455872-<b>A</b>,"9 x 10-25",,0.92,'-,"0.7639 years increase",[0.62-0.91],LPA,"Parental lifespan","parental longevity",GCST009890,6:160589086
rs1556516-<b>G</b>,"7 x 10-11",,0.5,'-,"0.251 years increase",[0.18-0.33],CDKN2B-AS1,"Parental lifespan","parental longevity",GCST009890,9:22100177
