Variant and risk allele,P-value,P-value annotation,RAF,OR,Beta,CI,Mapped gene,Reported trait,Trait(s),Study accession,Location
rs6808178-<b>T</b>,8 x 10-12,,0.3794,'-,0.0658 unit increase,[0.047-0.085],RBMS3,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,3:28664199
rs12497850-<b>T</b>,1 x 10-10,,0.6476,'-,0.0636 unit increase,[0.044-0.083],IP6K2,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,3:48711556
rs75859381-<b>T</b>,1 x 10-10,,0.9673,'-,0.2207 unit decrease,[0.15-0.29],"LINC00326, HMGB1P13",Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,6:132889222
rs199351-<b>A</b>,5 x 10-26,,0.5939,'-,0.1016 unit increase,[0.083-0.12],GPNMB,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,7:23260430
rs76949143-<b>A</b>,1 x 10-8,,0.0507,'-,0.1432 unit decrease,[0.094-0.193],"SAPCD2P3, GS1-124K5.4",Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,7:66544864
rs1450522-<b>A</b>,5 x 10-10,,0.6742,'-,0.0616 unit decrease,[0.042-0.081],SPTSSB,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,3:161359842
rs620513-<b>T</b>,3 x 10-15,,0.2682,'-,0.0856 unit decrease,[0.064-0.107],RN7SL474P,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,8:16840084
rs873786-<b>T</b>,2 x 10-21,,0.0988,'-,0.1731 unit decrease,[0.14-0.21],GAK,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,4:931588
rs34311866-<b>T</b>,1 x 10-69,,0.8065,'-,0.2126 unit decrease,[0.19-0.24],'-,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,Mapping not available
rs4698412-<b>A</b>,2 x 10-28,,0.5529,'-,0.1035 unit increase,[0.085-0.122],BST1,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,4:15735725
rs34025766-<b>A</b>,3 x 10-10,,0.1589,'-,0.0839 unit decrease,[0.058-0.11],LCORL,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,4:17967188
rs6476434-<b>T</b>,7 x 10-9,,0.7336,'-,0.0615 unit decrease,[0.041-0.082],UBAP2,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,9:34046393
rs114138760-<b>C</b>,4 x 10-9,,0.0112,'-,0.2812 unit increase,[0.19-0.37],PMVK,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,1:154925709
rs35749011-<b>A</b>,2 x 10-70,,0.0169,'-,0.6068 unit increase,[0.54-0.67],'-,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,Mapping not available
rs76763715-<b>T</b>,2 x 10-22,,0.9953,'-,0.7467 unit decrease,[0.6-0.9],GBA,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,1:155235843
rs6658353-<b>C</b>,6 x 10-12,,0.5011,'-,0.065 unit increase,[0.047-0.083],"RNU6-481P, FCGR2A",Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,1:161499264
rs11578699-<b>T</b>,4 x 10-9,,0.1949,'-,0.0704 unit decrease,[0.047-0.094],"VAMP4, EEF1AKNMT",Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,1:171750629
rs823118-<b>T</b>,1 x 10-29,,0.566,'-,0.1066 unit increase,[0.088-0.125],"RAB29, NUCKS1",Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,1:205754444
rs11557080-<b>A</b>,3 x 10-22,,0.1389,'-,0.1315 unit increase,[0.11-0.16],RAB29,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,1:205768611
rs4653767-<b>T</b>,1 x 10-15,,0.7196,'-,0.0833 unit increase,[0.063-0.104],ITPKB,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,1:226728377
rs10797576-<b>T</b>,7 x 10-17,,0.1403,'-,0.1114 unit increase,[0.085-0.137],SIPA1L2,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,1:232528865
rs76116224-<b>A</b>,1 x 10-8,,0.9042,'-,0.1104 unit increase,[0.072-0.148],KCNS3,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,2:17966582
rs11950533-<b>A</b>,7 x 10-9,,0.102,'-,0.0916 unit decrease,[0.061-0.123],"C5orf24, TXNDC15",Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,5:134863415
rs11683001-<b>A</b>,8 x 10-13,,0.337,'-,0.0705 unit increase,[0.051-0.09],MAP4K4,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,2:101780501
rs57891859-<b>A</b>,5 x 10-14,,0.7185,'-,0.0807 unit increase,[0.06-0.102],TMEM163,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,2:134707046
rs1474055-<b>T</b>,3 x 10-39,,0.1312,'-,0.1796 unit increase,[0.15-0.21],STK39,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,2:168253884
rs112485576-<b>A</b>,7 x 10-28,,0.163,'-,0.1676 unit decrease,[0.14-0.2],"HLA-DQA1, HLA-DRB1",Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,6:32610995
rs12528068-<b>T</b>,2 x 10-10,,0.2844,'-,0.0657 unit increase,[0.046-0.086],'-,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,6:71778059
rs997368-<b>A</b>,2 x 10-9,,0.8049,'-,0.0714 unit increase,[0.048-0.095],LINC02527,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,6:111922088
rs55961674-<b>T</b>,1 x 10-11,,0.1722,'-,0.0861 unit increase,[0.061-0.111],KPNA1,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,3:122478045
rs11707416-<b>A</b>,1 x 10-10,,0.3672,'-,0.0627 unit decrease,[0.044-0.082],MED12L,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,3:151391177
rs1293298-<b>A</b>,4 x 10-16,,0.7444,'-,0.093 unit increase,[0.071-0.115],CTSB,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,8:11854934
rs10513789-<b>T</b>,1 x 10-34,,0.8112,'-,0.1485 unit increase,[0.12-0.17],MCCC1,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,3:183042285
rs2280104-<b>T</b>,1 x 10-8,,0.3604,'-,0.0556 unit increase,[0.036-0.075],BIN3,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,8:22668467
rs2086641-<b>T</b>,2 x 10-8,,0.7225,'-,0.0605 unit decrease,[0.04-0.081],CYRIB,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,8:129889663
rs13294100-<b>T</b>,9 x 10-18,,0.3422,'-,0.0859 unit decrease,[0.066-0.106],SH3GL2,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,9:17579692
rs10756907-<b>A</b>,5 x 10-17,,0.7666,'-,0.0926 unit decrease,[0.071-0.114],SH3GL2,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,9:17727067
rs896435-<b>T</b>,3 x 10-13,,0.6892,'-,0.0735 unit increase,[0.054-0.093],ITGA8,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,10:15515407
rs10748818-<b>A</b>,1 x 10-9,,0.8514,'-,0.079 unit decrease,[0.054-0.104],GBF1,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,10:102255522
rs72840788-<b>A</b>,2 x 10-11,,0.2155,'-,0.0763 unit increase,[0.054-0.098],BAG3,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,10:119656173
rs117896735-<b>A</b>,2 x 10-28,,0.0166,'-,0.4354 unit increase,[0.36-0.51],INPP5F,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,10:119776815
rs7938782-<b>A</b>,2 x 10-9,,0.8776,'-,0.087 unit increase,[0.059-0.115],RNF141,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,11:10537230
rs12283611-<b>A</b>,3 x 10-10,,0.4148,'-,0.0645 unit decrease,[0.045-0.084],DLG2,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,11:83776234
rs3802920-<b>T</b>,6 x 10-20,,0.2054,'-,0.1073 unit increase,[0.084-0.13],IGSF9B,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,11:133917106
rs76904798-<b>T</b>,2 x 10-28,,0.1444,'-,0.1439 unit increase,[0.12-0.17],"LRRK2-DT, LRRK2",Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,12:40220632
rs34637584-<b>A</b>,4 x 10-148,,0.0015,'-,2.4289 unit increase,[2.25-2.61],LRRK2,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,12:40340400
rs7134559-<b>T</b>,4 x 10-8,,0.404,'-,0.0539 unit decrease,[0.035-0.073],"NCKAP5L, SCAF11",Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,12:46025303
rs10847864-<b>T</b>,1 x 10-37,,0.364,'-,0.1478 unit increase,[0.13-0.17],HIP1R,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,12:122842051
rs11610045-<b>A</b>,2 x 10-10,,0.4896,'-,0.0601 unit increase,[0.042-0.079],FBRSL1,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,12:132487182
rs9568188-<b>T</b>,1 x 10-8,,0.7397,'-,0.0617 unit increase,[0.041-0.083],CAB39L,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,13:49353596
rs4771268-<b>T</b>,1 x 10-9,,0.2295,'-,0.0675 unit increase,[0.046-0.089],"MBNL2, LINC00456",Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,13:97212767
rs12147950-<b>T</b>,4 x 10-8,,0.4376,'-,0.0529 unit decrease,[0.034-0.072],MIPOL1,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,14:37520065
rs11158026-<b>T</b>,2 x 10-16,,0.3245,'-,0.0842 unit decrease,[0.064-0.104],GCH1,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,14:54882151
rs3742785-<b>A</b>,2 x 10-9,,0.7866,'-,0.0707 unit increase,[0.048-0.094],RPS6KL1,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,14:74906331
rs979812-<b>T</b>,6 x 10-11,,0.4421,'-,0.061 unit increase,[0.043-0.079],"GPR65, RNU6-835P",Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,14:87997920
rs2251086-<b>T</b>,6 x 10-18,,0.1417,'-,0.1186 unit decrease,[0.092-0.145],LINC02349,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,15:61705186
rs6497339-<b>A</b>,3 x 10-11,,0.4536,'-,0.063 unit increase,[0.044-0.082],SYT17,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,16:19266171
rs2904880-<b>C</b>,8 x 10-10,,0.3094,'-,0.065 unit decrease,[0.044-0.086],"CD19, RABEP2",Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,16:28933075
rs11150601-<b>A</b>,5 x 10-20,,0.6442,'-,0.0907 unit increase,[0.071-0.11],SETD1A,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,16:30966478
rs6500328-<b>A</b>,2 x 10-9,,0.5985,'-,0.0586 unit increase,[0.04-0.078],NOD2,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,16:50702745
rs3104783-<b>A</b>,1 x 10-12,,0.4343,'-,0.0668 unit increase,[0.048-0.085],CASC16,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,16:52602330
rs10221156-<b>A</b>,1 x 10-10,,0.0932,'-,0.1156 unit decrease,[0.081-0.151],PHBP21,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,16:52935514
rs12600861-<b>A</b>,1 x 10-8,,0.6484,'-,0.0565 unit decrease,[0.037-0.076],CHRNB1,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,17:7452302
rs12951632-<b>T</b>,1 x 10-9,,0.7349,'-,0.0642 unit increase,[0.043-0.085],RETREG3,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,17:42588995
rs2269906-<b>A</b>,6 x 10-10,,0.6531,'-,0.0631 unit increase,[0.043-0.083],UBTF,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,17:44216969
rs850738-<b>A</b>,1 x 10-11,,0.6056,'-,0.071 unit decrease,[0.05-0.092],FAM171A2,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,17:44357262
rs62053943-<b>T</b>,4 x 10-68,,0.1552,'-,0.27 unit decrease,[0.24-0.3],LINC02210-CRHR1,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,17:45666837
rs117615688-<b>A</b>,7 x 10-16,,0.067,'-,0.2324 unit decrease,[0.18-0.29],LINC02210-CRHR1,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,17:45720942
rs11658976-<b>A</b>,4 x 10-8,,0.5802,'-,0.0624 unit decrease,[0.04-0.085],WNT3,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,17:46789439
rs61169879-<b>T</b>,9 x 10-10,,0.1641,'-,0.082 unit increase,[0.056-0.108],BRIP1,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,17:61840005
rs666463-<b>A</b>,3 x 10-9,,0.8328,'-,0.076 unit increase,[0.051-0.101],DNAH17,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,17:78429399
rs1941685-<b>T</b>,2 x 10-8,,0.4983,'-,0.0531 unit increase,[0.035-0.072],ASXL3,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,18:33724354
rs12456492-<b>A</b>,4 x 10-23,,0.6816,'-,0.0983 unit decrease,[0.079-0.118],RIT2,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,18:43093415
rs8087969-<b>T</b>,1 x 10-8,,0.5496,'-,0.0578 unit decrease,[0.038-0.078],"SRSF10P1, SMAD4",Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,18:51157219
rs55818311-<b>T</b>,4 x 10-10,,0.6937,'-,0.0696 unit decrease,[0.048-0.091],SPPL2B,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,19:2341049
rs77351827-<b>T</b>,9 x 10-9,,0.1275,'-,0.0802 unit increase,[0.053-0.107],CRLS1,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,20:6025395
rs2248244-<b>A</b>,3 x 10-11,,0.2828,'-,0.0714 unit increase,[0.05-0.092],DYRK1A,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,21:37480059
rs35643925-<b>A</b>,8 x 10-22,,0.0195,'-,0.389 unit increase,[0.31-0.47],"SEMA4A, SLC25A44",Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,1:156185069
rs4954162-<b>A</b>,2 x 10-8,,0.1642,'-,0.0746 unit decrease,[0.049-0.1],TMEM163,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,2:134681219
rs356228-<b>C</b>,1 x 10-48,,0.4589,'-,0.1503 unit increase,[0.13-0.17],SNCA,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,4:89685975
rs356203-<b>T</b>,5 x 10-149,,0.6149,'-,0.2504 unit decrease,[0.23-0.27],SNCA,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,4:89744890
rs6875262-<b>T</b>,1 x 10-8,,0.0986,'-,0.1141 unit increase,[0.075-0.153],"LINC02240, ZNF608",Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,5:124774580
rs9267659-<b>A</b>,4 x 10-11,,0.2004,'-,0.079 unit increase,[0.056-0.102],"SLC44A4, EHMT2-AS1",Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,6:31878457
rs181609621-<b>A</b>,8 x 10-11,,0.9882,'-,0.4232 unit decrease,[0.3-0.55],"DNM1L, FGD4",Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,12:32657825
rs117073808-<b>T</b>,2 x 10-20,,0.9809,'-,0.3955 unit decrease,[0.31-0.48],MUC19,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,12:40528770
rs141128804-<b>T</b>,6 x 10-14,,0.0173,'-,0.3468 unit increase,[0.26-0.44],MUC19,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,12:40542837
rs138017112-<b>C</b>,7 x 10-12,,0.0142,'-,0.413 unit increase,[0.29-0.53],'-,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,12:41901977
rs144755950-<b>T</b>,2 x 10-10,,0.9856,'-,0.3993 unit decrease,[0.28-0.52],GXYLT1,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,12:42141601
rs17686238-<b>T</b>,8 x 10-27,,0.1071,'-,0.1896 unit decrease,[0.15-0.22],"RNA5SP443, ARHGAP27",Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,17:45339907
rs9912362-<b>T</b>,2 x 10-13,,0.3594,'-,0.077 unit increase,[0.057-0.097],LINC02210-CRHR1,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,17:45706862
rs7221167-<b>T</b>,1 x 10-37,,0.581,'-,0.1443 unit increase,[0.12-0.17],'-,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,Mapping not available
rs7225002-<b>A</b>,2 x 10-40,,0.6094,'-,0.1351 unit increase,[0.12-0.15],KANSL1,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,17:46111701
rs199453-<b>T</b>,9 x 10-67,,0.231,'-,0.2045 unit decrease,[0.18-0.23],NSF,Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,17:46723580
rs2295545-<b>T</b>,8 x 10-11,,0.6105,'-,0.0622 unit increase,[0.043-0.081],"DDRGK1, LZTS3",Parkinson's disease or first degree relation to individual with Parkinson's disease,Parkinson's disease,GCST009325,20:3184040
rs356219-<b>?</b>,2 x 10-11,,NR,1.29,'-,[1.198-1.391],SNCA,Parkinson's disease in GBA mutation carriers,"Parkinson's disease, GBA carrier status",GCST009373,4:89716450
rs1293298-<b>?</b>,6 x 10-6,,NR,1.22,'-,[1.12-1.32],CTSB,Parkinson's disease in GBA mutation carriers,"Parkinson's disease, GBA carrier status",GCST009373,8:11854934
rs6826785-<b>?</b>,2 x 10-37,,NR,'-,'-,'-,SNCA,Parkinson's disease,Parkinson's disease,GCST010049,4:89761323
rs6679073-<b>?</b>,4 x 10-21,,NR,'-,'-,'-,"RAB29, SLC41A1",Parkinson's disease,Parkinson's disease,GCST010049,1:205787356
rs2292056-<b>?</b>,8 x 10-17,,NR,'-,'-,'-,"MCCC1, MCCC1-AS1",Parkinson's disease,Parkinson's disease,GCST010049,3:183017423
rs16846351-<b>?</b>,8 x 10-10,,NR,'-,'-,'-,"ITPKB, ITPKB-IT1",Parkinson's disease,Parkinson's disease,GCST010049,1:226659011
rs12278023-<b>?</b>,2 x 10-8,,NR,'-,'-,'-,DLG2,Parkinson's disease,Parkinson's disease,GCST010049,11:83799074
rs1887316-<b>?</b>,3 x 10-8,,NR,'-,'-,'-,FYN,Parkinson's disease,Parkinson's disease,GCST010049,6:111830249
rs4130047-<b>?</b>,5 x 10-8,,NR,'-,'-,'-,RIT2,Parkinson's disease,Parkinson's disease,GCST010049,18:43098270
rs6449168-<b>?</b>,4 x 10-7,,NR,'-,'-,'-,BST1,Parkinson's disease,Parkinson's disease,GCST010049,4:15726090
rs34311866-<b>?</b>,7 x 10-6,,NR,'-,'-,'-,'-,Parkinson's disease,Parkinson's disease,GCST010049,Mapping not available
rs246814-<b>C</b>,6 x 10-10,,NR,1.11,'-,[1.07-1.13],SV2C,Parkinson's disease,Parkinson's disease,GCST010049,5:76303383
rs34778348-<b>?</b>,3 x 10-21,(Asian),0.04,2.23,'-,[1.89-2.63],LRRK2,Parkinson's disease,Parkinson's disease,GCST001445,12:40363526
rs1491942-<b>?</b>,6 x 10-15,(EA),0.21,1.17,'-,[1.13-1.22],LRRK2,Parkinson's disease,Parkinson's disease,GCST001445,12:40227006
rs11248060-<b>?</b>,3 x 10-12,(EA),0.12,1.21,'-,[1.15-1.27],DGKQ,Parkinson's disease,Parkinson's disease,GCST001445,4:970571
H1H2-<b>?</b>,8 x 10-52,(EA),0.8,1.28,'-,[1.25-1.33],'-,Parkinson's disease,Parkinson's disease,GCST001445,Mapping not available
rs356219-<b>?</b>,6 x 10-65,(EA),0.41,1.29,'-,[1.25-1.33],SNCA,Parkinson's disease,Parkinson's disease,GCST001445,4:89716450
rs6532194-<b>?</b>,5 x 10-11,(Asian),0.4,1.29,'-,[1.20-1.39],"MMRN1, SNCA-AS1",Parkinson's disease,Parkinson's disease,GCST001445,4:89859751
rs8070723-<b>?</b>,7 x 10-12,,0.76,1.3,'-,[1.19-1.43],MAPT,Parkinson's disease,Parkinson's disease,GCST000855,17:46003698
rs7617877-<b>A</b>,3 x 10-6,,0.36,1.23,'-,[1.13-1.33],'-,Parkinson's disease,Parkinson's disease,GCST000855,Mapping not available
rs356220-<b>A</b>,9 x 10-16,,0.36,1.27,'-,[1.17-1.37],SNCA,Parkinson's disease,Parkinson's disease,GCST000855,4:89720189
rs11158026-<b>C</b>,6 x 10-11,,0.665,1.11,'-,[1.08-1.14],GCH1,Parkinson's disease,Parkinson's disease,GCST002544,14:54882151
rs1555399-<b>T</b>,7 x 10-14,,0.532,1.1148,'-,[1.09-1.14],TMEM229B,Parkinson's disease,Parkinson's disease,GCST002544,14:67517653
rs2414739-<b>A</b>,1 x 10-11,,0.734,1.113,'-,[1.08-1.14],LINC02349,Parkinson's disease,Parkinson's disease,GCST002544,15:61701935
rs14235-<b>A</b>,2 x 10-12,,0.381,1.103,'-,[1.08-1.13],BCKDK,Parkinson's disease,Parkinson's disease,GCST002544,16:31110472
rs17649553-<b>C</b>,2 x 10-48,,0.774,1.3,'-,[1.27-1.34],MAPT,Parkinson's disease,Parkinson's disease,GCST002544,17:45917282
rs12456492-<b>G</b>,8 x 10-12,,0.307,1.11,'-,[1.08-1.14],RIT2,Parkinson's disease,Parkinson's disease,GCST002544,18:43093415
rs62120679-<b>T</b>,6 x 10-7,,0.314,1.097,'-,[1.06-1.13],TMPRSS9,Parkinson's disease,Parkinson's disease,GCST002544,19:2363321
rs8118008-<b>A</b>,3 x 10-11,,0.657,1.111,'-,[1.08-1.14],"DDRGK1, LZTS3",Parkinson's disease,Parkinson's disease,GCST002544,20:3187520
rs591323-<b>G</b>,7 x 10-8,,0.725,1.09,'-,[1.06-1.12],RN7SL474P,Parkinson's disease,Parkinson's disease,GCST002544,8:16839582
rs35749011-<b>A</b>,1 x 10-29,,0.017,1.824,'-,[1.72-1.93],'-,Parkinson's disease,Parkinson's disease,GCST002544,Mapping not available
rs823118-<b>T</b>,2 x 10-16,,0.559,1.122,'-,[1.09-1.15],"RAB29, NUCKS1",Parkinson's disease,Parkinson's disease,GCST002544,1:205754444
rs10797576-<b>T</b>,5 x 10-10,,0.14,1.131,'-,[1.09-1.17],SIPA1L2,Parkinson's disease,Parkinson's disease,GCST002544,1:232528865
rs6430538-<b>C</b>,9 x 10-20,,0.57,1.1429,'-,[1.11-1.17],CCNT2-AS1,Parkinson's disease,Parkinson's disease,GCST002544,2:134782397
rs1474055-<b>T</b>,1 x 10-20,,0.128,1.214,'-,[1.17-1.26],STK39,Parkinson's disease,Parkinson's disease,GCST002544,2:168253884
rs12637471-<b>G</b>,2 x 10-21,,0.807,1.1876,'-,[1.15-1.22],MCCC1,Parkinson's disease,Parkinson's disease,GCST002544,3:183044649
rs34311866-<b>C</b>,1 x 10-43,,0.191,1.27,'-,[1.24-1.30],'-,Parkinson's disease,Parkinson's disease,GCST002544,Mapping not available
rs11724635-<b>A</b>,9 x 10-18,,0.553,1.126,'-,[1.1-1.15],BST1,Parkinson's disease,Parkinson's disease,GCST002544,4:15735478
rs6812193-<b>C</b>,3 x 10-11,,0.636,1.1,'-,[1.07-1.13],"FAM47E-STBD1, FAM47E",Parkinson's disease,Parkinson's disease,GCST002544,4:76277833
rs356182-<b>G</b>,4 x 10-73,,0.367,1.32,'-,[1.29-1.35],SNCA,Parkinson's disease,Parkinson's disease,GCST002544,4:89704960
rs9275326-<b>C</b>,1 x 10-12,,0.906,1.21,'-,[1.16-1.26],"HLA-DQB1, MTCO3P1",Parkinson's disease,Parkinson's disease,GCST002544,6:32698883
rs199347-<b>A</b>,1 x 10-12,,0.59,1.11,'-,[1.08-1.14],GPNMB,Parkinson's disease,Parkinson's disease,GCST002544,7:23254127
rs117896735-<b>A</b>,4 x 10-13,,0.014,1.624,'-,[1.49-1.76],INPP5F,Parkinson's disease,Parkinson's disease,GCST002544,10:119776815
rs3793947-<b>G</b>,4 x 10-7,,0.557,1.0764,'-,[1.05-1.11],DLG2,Parkinson's disease,Parkinson's disease,GCST002544,11:83833429
rs329648-<b>T</b>,1 x 10-11,,0.354,1.105,'-,[1.08-1.13],"IGSF9B, SPATA19",Parkinson's disease,Parkinson's disease,GCST002544,11:133895472
rs76904798-<b>T</b>,5 x 10-14,,0.143,1.155,'-,[1.12-1.19],"LRRK2-DT, LRRK2",Parkinson's disease,Parkinson's disease,GCST002544,12:40220632
rs11060180-<b>A</b>,6 x 10-12,,0.558,1.105,'-,[1.08-1.13],CCDC62,Parkinson's disease,Parkinson's disease,GCST002544,12:122819039
rs1223271-<b>G</b>,5 x 10-6,,0.87,1.18,'-,[NR],"ISM1, TASP1",Parkinson's disease,Parkinson's disease,GCST000528,20:13316265
rs6812193-<b>C</b>,4 x 10-7,,0.66,1.12,'-,[NR],"FAM47E-STBD1, FAM47E",Parkinson's disease,Parkinson's disease,GCST000528,4:76277833
