ID,Imprinted Gene,Gene,Paternal/Maternal,Variant and risk allele,P-value,P-value annotation,RAF,OR,Beta,CI,Mapped gene,Reported trait,Trait(s),Study accession,Location,Grouping
1089,HNF1A,HNF1A,Not specified,rs2244608-<b>G</b>,2 x 10-18,,NR,'-,1.355 unit decrease,NR,"HNF1A, HNF1A-AS1",LDL cholesterol levels in current drinkers,"low density lipoprotein cholesterol measurement, alcohol drinking",GCST008086,12:120979185,Cholesterol
1090,HNF1A,HNF1A,Not specified,rs2244608-<b>G</b>,2 x 10-28,(EA),NR,'-,'-,'-,"HNF1A, HNF1A-AS1",LDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df),"low density lipoprotein cholesterol measurement, alcohol drinking",GCST008079,12:120979185,Cholesterol
1091,HNF1A,HNF1A,Not specified,rs2244608-<b>G</b>,4 x 10-9,,NR,'-,'-,'-,"HNF1A, HNF1A-AS1",HDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df),"alcohol drinking, high density lipoprotein cholesterol measurement",GCST008084,12:120979185,Cholesterol
1092,HNF1A,HNF1A,Not specified,rs2244608-<b>G</b>,1 x 10-19,(EA),NR,'-,1.693 unit decrease,NR,"HNF1A, HNF1A-AS1",LDL cholesterol levels in current drinkers,"low density lipoprotein cholesterol measurement, alcohol drinking",GCST008086,12:120979185,Cholesterol
1093,HNF1A,HNF1A,Not specified,rs2244608-<b>G</b>,1 x 10-25,,NR,'-,'-,'-,"HNF1A, HNF1A-AS1",LDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df),"low density lipoprotein cholesterol measurement, alcohol drinking",GCST008079,12:120979185,Cholesterol
1094,HNF1A,HNF1A,Not specified,rs2244608-<b>G</b>,2 x 10-25,,NR,'-,'-,'-,"HNF1A, HNF1A-AS1",LDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df),"low density lipoprotein cholesterol measurement, alcohol consumption measurement",GCST008078,12:120979185,Cholesterol
1095,HNF1A,HNF1A,Not specified,rs2244608-<b>G</b>,3 x 10-26,(EA),NR,'-,'-,'-,"HNF1A, HNF1A-AS1",LDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df),"low density lipoprotein cholesterol measurement, alcohol consumption measurement",GCST008078,12:120979185,Cholesterol
1096,HNF1A,HNF1A,Not specified,rs2244608-<b>G</b>,1 x 10-7,,NR,'-,'-,'-,"HNF1A, HNF1A-AS1",HDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df),"alcohol consumption measurement, high density lipoprotein cholesterol measurement",GCST008075,12:120979185,Cholesterol
1126,HNF1A,HNF1A-AS1,Not specified,rs1186380-<b>T</b>,6 x 10-6,(EA),0.2538,'-,0.9724 unit decrease,[0.55-1.39],"HNF1A-AS1, RPL12P33",LDL cholesterol levels,low density lipoprotein cholesterol measurement,GCST008676,12:120938613,Cholesterol
1127,HNF1A,HNF1A-AS1,Not specified,rs2650000-<b>A</b>,2 x 10-8,,0.36,'-,0.07 s.d. increase,[0.03-0.11],HNF1A-AS1,LDL cholesterol,low density lipoprotein cholesterol measurement,GCST000287,12:120951159,Cholesterol
1128,HNF1A,HNF1A-AS1,Not specified,rs6489786-<b>A</b>,7 x 10-19,(EA),0.3526,'-,'-,'-,HNF1A-AS1,LDL cholesterol x physical activity interaction (2df test),"low density lipoprotein cholesterol measurement, physical activity",GCST007284,12:120960072,Cholesterol
1129,HNF1A,HNF1A-AS1,Not specified,rs10774579-<b>T</b>,2 x 10-17,,0.520753,'-,0.0162438 unit increase,[0.013-0.02],HNF1A-AS1,HDL cholesterol levels,high density lipoprotein cholesterol measurement,GCST010242,12:120967407,Cholesterol
1130,HNF1A,HNF1A-AS1,Not specified,rs2243616-<b>?</b>,6 x 10-10,,NR,'-,0.02495 unit decrease,[0.017-0.033],HNF1A-AS1,Total cholesterol levels,total cholesterol measurement,GCST006034,12:120968567,Cholesterol
1131,HNF1A,HNF1A-AS1,Not specified,rs2243616-<b>?</b>,2 x 10-16,,'-,'-,0.0292 unit increase,[0.022-0.036],HNF1A-AS1,Total cholesterol levels,total cholesterol measurement,GCST011346,12:120968567,Cholesterol
1132,HNF1A,HNF1A-AS1,Not specified,rs1169288-<b>C</b>,6 x 10-21,,0.34,'-,0.038 unit increase,[NR],"HNF1A-AS1, HNF1A",LDL cholesterol,low density lipoprotein cholesterol measurement,GCST002222,12:120978847,Cholesterol
1133,HNF1A,HNF1A-AS1,Not specified,rs1169288-<b>A</b>,2 x 10-22,(Trans-ethnic initial),0.666,'-,0.0375 unit decrease,[0.03-0.045],"HNF1A-AS1, HNF1A",LDL cholesterol levels,low density lipoprotein cholesterol measurement,GCST004233,12:120978847,Cholesterol
1134,HNF1A,HNF1A-AS1,Not specified,rs1169288-<b>A</b>,1 x 10-12,(EA),0.669,'-,0.037 unit decrease,'-,"HNF1A-AS1, HNF1A",Low density lipoprotein cholesterol levels,low density lipoprotein cholesterol measurement,GCST007141,12:120978847,Cholesterol
1135,HNF1A,HNF1A-AS1,Not specified,rs1169288-<b>A</b>,6 x 10-16,,NR,'-,0.038 unit decrease,'-,"HNF1A-AS1, HNF1A",Low density lipoprotein cholesterol levels,low density lipoprotein cholesterol measurement,GCST007141,12:120978847,Cholesterol
1136,HNF1A,HNF1A-AS1,Not specified,rs1169288-<b>A</b>,7 x 10-12,(EA),0.669,'-,0.034 unit decrease,'-,"HNF1A-AS1, HNF1A",Total cholesterol levels,total cholesterol measurement,GCST007143,12:120978847,Cholesterol
1137,HNF1A,HNF1A-AS1,Not specified,rs1169288-<b>A</b>,6 x 10-16,,NR,'-,0.037 unit decrease,'-,"HNF1A-AS1, HNF1A",Total cholesterol levels,total cholesterol measurement,GCST007143,12:120978847,Cholesterol
1138,HNF1A,HNF1A-AS1,Not specified,rs1169288-<b>?</b>,4 x 10-6,,NR,'-,1.796856 unit increase,[1.03-2.56],"HNF1A-AS1, HNF1A",Total cholesterol levels,total cholesterol measurement,GCST008045,12:120978847,Cholesterol
1139,HNF1A,HNF1A-AS1,Not specified,rs1169288-<b>?</b>,3 x 10-7,,NR,'-,1.793865 unit increase,[1.11-2.48],"HNF1A-AS1, HNF1A",Low density lipoprotein cholesterol levels,low density lipoprotein cholesterol measurement,GCST008037,12:120978847,Cholesterol
1140,HNF1A,HNF1A-AS1,Not specified,rs1169288-<b>A</b>,1 x 10-27,,0.6937,'-,0.0327 mg dl-1 decrease,[0.027-0.039],"HNF1A-AS1, HNF1A",LDL cholesterol,low density lipoprotein cholesterol measurement,GCST006612,12:120978847,Cholesterol
1141,HNF1A,HNF1A-AS1,Not specified,rs1169288-<b>A</b>,3 x 10-12,(EA),0.6713,'-,1.4021 unit decrease,[1.01-1.8],"HNF1A-AS1, HNF1A",LDL cholesterol levels,low density lipoprotein cholesterol measurement,GCST008676,12:120978847,Cholesterol
1142,HNF1A,HNF1A-AS1,Not specified,rs1169288-<b>C</b>,1 x 10-14,,0.33,'-,1.45 mg/dL increase,[1.06-1.84],"HNF1A-AS1, HNF1A","Cholesterol, total",total cholesterol measurement,GCST000760,12:120978847,Cholesterol
1143,HNF1A,HNF1A-AS1,Not specified,rs1169288-<b>C</b>,1 x 10-15,,0.33,'-,1.42 mg/dL increase,[1.05-1.79],"HNF1A-AS1, HNF1A",LDL cholesterol,low density lipoprotein cholesterol measurement,GCST000759,12:120978847,Cholesterol
1144,HNF1A,HNF1A-AS1,Not specified,rs1169288-<b>?</b>,4 x 10-45,,NR,'-,0.0391 unit increase,[0.034-0.044],"HNF1A-AS1, HNF1A",Low density lipoprotein cholesterol levels,low density lipoprotein cholesterol measurement,GCST010204,12:120978847,Cholesterol
1145,HNF1A,HNF1A-AS1,Not specified,rs1169288-<b>C</b>,4 x 10-17,,0.34,'-,0.032 unit increase,[NR],"HNF1A-AS1, HNF1A","Cholesterol, total",total cholesterol measurement,GCST002221,12:120978847,Cholesterol
1146,HNF1A,HNF1A-AS1,Not specified,rs1169288-<b>?</b>,1 x 10-12,,'-,'-,0.0323 unit increase,[0.023-0.041],"HNF1A-AS1, HNF1A",Low density lipoprotein cholesterol levels,low density lipoprotein cholesterol measurement,GCST011347,12:120978847,Cholesterol
1147,HNF1A,HNF1A-AS1,Not specified,rs1169288-<b>A</b>,3 x 10-76,,0.684239,'-,0.0383025 unit decrease,[0.034-0.042],"HNF1A-AS1, HNF1A",Low density lipoprotein cholesterol levels,low density lipoprotein cholesterol measurement,GCST90002412,12:120978847,Cholesterol
1148,HNF1A,HNF1A-AS1,Not specified,rs1169288-<b>A</b>,2 x 10-30,,0.6937,'-,0.0344 mg dl-1 decrease,[0.029-0.04],"HNF1A-AS1, HNF1A",Total cholesterol levels,total cholesterol measurement,GCST006614,12:120978847,Cholesterol
1149,HNF1A,HNF1A-AS1,Not specified,rs2244608-<b>G</b>,7 x 10-6,,NR,'-,0.004577 unit decrease,NR,"HNF1A, HNF1A-AS1",HDL cholesterol levels,high density lipoprotein cholesterol measurement,GCST008070,12:120979185,Cholesterol
1150,HNF1A,HNF1A-AS1,Not specified,rs2244608-<b>G</b>,4 x 10-12,,NR,'-,1.079 unit decrease,NR,"HNF1A, HNF1A-AS1",LDL cholesterol levels,low density lipoprotein cholesterol measurement,GCST008077,12:120979185,Cholesterol
1151,HNF1A,HNF1A-AS1,Not specified,rs2244608-<b>G</b>,1 x 10-19,(EA),NR,'-,1.693 unit decrease,NR,"HNF1A, HNF1A-AS1",LDL cholesterol levels in current drinkers,"low density lipoprotein cholesterol measurement, alcohol drinking",GCST008086,12:120979185,Cholesterol
1152,HNF1A,HNF1A-AS1,Not specified,rs2244608-<b>A</b>,4 x 10-19,(Trans-ethnic initial),0.661,'-,0.0313 unit decrease,[0.024-0.039],"HNF1A, HNF1A-AS1",Total cholesterol levels,total cholesterol measurement,GCST004235,12:120979185,Cholesterol
1153,HNF1A,HNF1A-AS1,Not specified,rs2244608-<b>G</b>,3 x 10-11,(EA),NR,'-,1.655 unit decrease,NR,"HNF1A, HNF1A-AS1",LDL cholesterol levels,low density lipoprotein cholesterol measurement,GCST008077,12:120979185,Cholesterol
1210,HNF1A,HNF1A-AS1,Not specified,rs1169288-<b>C</b>,2 x 10-15,,0.313809,'-,0.048448525 unit increase,[0.037-0.06],"HNF1A-AS1, HNF1A",Medication use (HMG CoA reductase inhibitors),HMG CoA reductase inhibitor use measurement,GCST007931,12:120978847,Cholesterol
1215,HNF1A,HNF1A-AS1,Not specified,rs2244608-<b>G</b>,2 x 10-18,,NR,'-,1.355 unit decrease,NR,"HNF1A, HNF1A-AS1",LDL cholesterol levels in current drinkers,"low density lipoprotein cholesterol measurement, alcohol drinking",GCST008086,12:120979185,Cholesterol
1216,HNF1A,HNF1A-AS1,Not specified,rs2244608-<b>G</b>,2 x 10-28,(EA),NR,'-,'-,'-,"HNF1A, HNF1A-AS1",LDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df),"low density lipoprotein cholesterol measurement, alcohol drinking",GCST008079,12:120979185,Cholesterol
1217,HNF1A,HNF1A-AS1,Not specified,rs2244608-<b>G</b>,4 x 10-9,,NR,'-,'-,'-,"HNF1A, HNF1A-AS1",HDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df),"alcohol drinking, high density lipoprotein cholesterol measurement",GCST008084,12:120979185,Cholesterol
1218,HNF1A,HNF1A-AS1,Not specified,rs2244608-<b>G</b>,1 x 10-25,,NR,'-,'-,'-,"HNF1A, HNF1A-AS1",LDL cholesterol levels x alcohol consumption (drinkers vs non-drinkers) interaction (2df),"low density lipoprotein cholesterol measurement, alcohol drinking",GCST008079,12:120979185,Cholesterol
1219,HNF1A,HNF1A-AS1,Not specified,rs2244608-<b>G</b>,2 x 10-25,,NR,'-,'-,'-,"HNF1A, HNF1A-AS1",LDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df),"low density lipoprotein cholesterol measurement, alcohol consumption measurement",GCST008078,12:120979185,Cholesterol
1220,HNF1A,HNF1A-AS1,Not specified,rs2244608-<b>G</b>,3 x 10-26,(EA),NR,'-,'-,'-,"HNF1A, HNF1A-AS1",LDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df),"low density lipoprotein cholesterol measurement, alcohol consumption measurement",GCST008078,12:120979185,Cholesterol
1221,HNF1A,HNF1A-AS1,Not specified,rs2244608-<b>G</b>,1 x 10-7,,NR,'-,'-,'-,"HNF1A, HNF1A-AS1",HDL cholesterol levels x alcohol consumption (regular vs non-regular drinkers) interaction (2df),"alcohol consumption measurement, high density lipoprotein cholesterol measurement",GCST008075,12:120979185,Cholesterol
2581,RAC1,RAC1,Not specified,rs836550-<b>A</b>,5 x 10-8,,0.594485,'-,0.0116032 unit decrease,[0.0074-0.0158],RAC1,LDL cholesterol levels,low density lipoprotein cholesterol measurement,GCST010245,7:6400806,Cholesterol
2932,TP53,TP53,Not specified,rs9894946-<b>A</b>,2 x 10-9,,0.158891,'-,0.0175495 unit increase,[0.012-0.023],TP53,LDL cholesterol levels,low density lipoprotein cholesterol measurement,GCST010245,17:7667762,Cholesterol
902,HNF1A,HNF1A,Not specified,rs1169288-<b>C</b>,1 x 10-7,,0.337,1.04,'-,[1.02-1.05],"HNF1A-AS1, HNF1A",Type 2 diabetes (adjusted for BMI),type II diabetes mellitus,GCST007518,12:120978847,Diabetes
903,HNF1A,HNF1A,Not specified,rs1169288-<b>C</b>,2 x 10-10,,0.323,1.04,'-,[1.02-1.06],"HNF1A-AS1, HNF1A",Type 2 diabetes (adjusted for BMI),type II diabetes mellitus,GCST007516,12:120978847,Diabetes
904,HNF1A,HNF1A,Not specified,rs1800574-<b>T</b>,1 x 10-7,,NR,1.1,'-,[1.06-1.15],"HNF1A, HNF1A-AS1",Type 2 diabetes (adjusted for BMI),type II diabetes mellitus,GCST007516,12:120979061,Diabetes
905,HNF1A,HNF1A,Not specified,rs1800574-<b>T</b>,2 x 10-7,,0.033,1.1,'-,[1.06-1.15],"HNF1A, HNF1A-AS1",Type 2 diabetes (adjusted for BMI),type II diabetes mellitus,GCST007518,12:120979061,Diabetes
956,HNF1A,HNF1A,Not specified,rs118074491-<b>G</b>,9 x 10-20,,0.032,1.21,'-,[1.16-1.25],"RPL12P33, HNF1A-AS1",Type 2 diabetes,type II diabetes mellitus,GCST010118,12:120925703,Diabetes
957,HNF1A,HNF1A,Not specified,rs73226260-<b>G</b>,6 x 10-11,,0.9669,1.13,'-,[1.09-1.17],HNF1A-AS1,Type 2 diabetes,type II diabetes mellitus,GCST009379,12:120942738,Diabetes
958,HNF1A,HNF1A,Not specified,rs2650000-<b>A</b>,5 x 10-10,,0.455,'-,0.076 unit decrease,[0.052-0.1],HNF1A-AS1,Insulinogenic index,Insulinogenic index measurement,GCST008110,12:120951159,Diabetes
959,HNF1A,HNF1A,Not specified,rs7305618-<b>C</b>,2 x 10-8,,NR,1.14,'-,[1.09-1.20],HNF1A-AS1,Type 2 diabetes,type II diabetes mellitus,GCST001070,12:120965129,Diabetes
960,HNF1A,HNF1A,Not specified,rs1169288-<b>C</b>,2 x 10-7,,0.337,1.04,'-,[1.02-1.06],"HNF1A-AS1, HNF1A",Type 2 diabetes,type II diabetes mellitus,GCST007517,12:120978847,Diabetes
961,HNF1A,HNF1A,Not specified,rs1169288-<b>C</b>,1 x 10-11,,0.323,1.04,'-,[1.03-1.06],"HNF1A-AS1, HNF1A",Type 2 diabetes,type II diabetes mellitus,GCST007515,12:120978847,Diabetes
962,HNF1A,HNF1A,Not specified,rs1800574-<b>T</b>,6 x 10-8,,0.029,1.11,'-,[1.06-1.15],"HNF1A, HNF1A-AS1",Type 2 diabetes,type II diabetes mellitus,GCST007515,12:120979061,Diabetes
963,HNF1A,HNF1A,Not specified,rs1800574-<b>T</b>,4 x 10-7,,0.033,1.11,'-,(1.06-1.16),"HNF1A, HNF1A-AS1",Type 2 diabetes,type II diabetes mellitus,GCST007517,12:120979061,Diabetes
964,HNF1A,HNF1A,Not specified,rs1800574-<b>T</b>,2 x 10-12,,0.0296,1.14,'-,[1.10-1.19],"HNF1A, HNF1A-AS1",Type 2 diabetes,type II diabetes mellitus,GCST009379,12:120979061,Diabetes
965,HNF1A,HNF1A,Not specified,rs12427353-<b>G</b>,7 x 10-8,,0.794085917,1.08,'-,[1.05-1.12],HNF1A,Type 2 diabetes,type II diabetes mellitus,GCST005047,12:120989098,Diabetes
966,HNF1A,HNF1A,Not specified,rs12427353-<b>G</b>,4 x 10-6,,0.77,1.12,'-,[1.07-1.18],HNF1A,Type 2 diabetes,type II diabetes mellitus,GCST002352,12:120989098,Diabetes
967,HNF1A,HNF1A,Not specified,rs1169299-<b>?</b>,2 x 10-8,,NR,'-,'-,'-,HNF1A,Type 2 diabetes,type II diabetes mellitus,GCST007077,12:120991391,Diabetes
968,HNF1A,HNF1A,Not specified,rs780518365-<b>G</b>,1 x 10-9,,3.50E-04,8.434,'-,[4.26-16.70],HNF1A,Glucosuria (moderate to severe),Glycosuria,GCST008605,12:120992362,Diabetes
970,HNF1A,HNF1A,Not specified,rs56348580-<b>G</b>,2 x 10-30,,0.6958,'-,0.0575 unit increase,[0.048-0.067],HNF1A,Type 2 diabetes,type II diabetes mellitus,GCST010555,12:120994314,Diabetes
971,HNF1A,HNF1A,Not specified,rs56348580-<b>G</b>,1 x 10-27,,0.7058,'-,0.0507 unit increase,[0.041-0.06],HNF1A,Type 2 diabetes,type II diabetes mellitus,GCST010557,12:120994314,Diabetes
972,HNF1A,HNF1A,Not specified,rs56348580-<b>G</b>,2 x 10-13,,0.6889,1.05,'-,[1.04-1.07],HNF1A,Type 2 diabetes,type II diabetes mellitus,GCST009379,12:120994314,Diabetes
973,HNF1A,HNF1A,Not specified,rs766982432-<b>G</b>,2 x 10-15,,1.70E-04,32.085,'-,[13.62-75.63],HNF1A,Glucosuria (moderate to severe),Glycosuria,GCST008605,12:120994315,Diabetes
969,HNF1A,HNF1A,Not specified,rs780518365-<b>G</b>,4 x 10-11,,3.50E-04,7.052,'-,[3.95-12.60],HNF1A,Glucosuria,Glycosuria,GCST008614,12:120992362,Diabetes
975,HNF1A,HNF1A,Not specified,rs55783344-<b>T</b>,5 x 10-6,(Japanese),0.228,1.07,'-,[1.04-1.11],HNF1A,Type 2 diabetes,type II diabetes mellitus,GCST003400,12:120994496,Diabetes
974,HNF1A,HNF1A,Not specified,rs766982432-<b>G</b>,3 x 10-13,,1.70E-04,19.461,'-,[8.76-43.40],HNF1A,Glucosuria,Glycosuria,GCST008614,12:120994315,Diabetes
1083,HNF1A,HNF1A,Not specified,rs12427353-<b>G</b>,1 x 10-6,,'-,'-,0.141 pmol/l decrease,[0.084-0.198],HNF1A,Peak insulin response,peak insulin response measurement,GCST004487,12:120989098,Diabetes
1084,HNF1A,HNF1A,Not specified,rs12427353-<b>G</b>,3 x 10-6,,'-,'-,0.136 unit decrease,[0.079-0.193],HNF1A,Acute insulin response,acute insulin response measurement,GCST004575,12:120989098,Diabetes
1110,HNF1A,HNF1A-AS1,Not specified,rs1169288-<b>C</b>,1 x 10-7,,0.337,1.04,'-,[1.02-1.05],"HNF1A-AS1, HNF1A",Type 2 diabetes (adjusted for BMI),type II diabetes mellitus,GCST007518,12:120978847,Diabetes
1111,HNF1A,HNF1A-AS1,Not specified,rs1169288-<b>C</b>,2 x 10-10,,0.323,1.04,'-,[1.02-1.06],"HNF1A-AS1, HNF1A",Type 2 diabetes (adjusted for BMI),type II diabetes mellitus,GCST007516,12:120978847,Diabetes
1112,HNF1A,HNF1A-AS1,Not specified,rs1800574-<b>T</b>,1 x 10-7,,NR,1.1,'-,[1.06-1.15],"HNF1A, HNF1A-AS1",Type 2 diabetes (adjusted for BMI),type II diabetes mellitus,GCST007516,12:120979061,Diabetes
1113,HNF1A,HNF1A-AS1,Not specified,rs1800574-<b>T</b>,2 x 10-7,,0.033,1.1,'-,[1.06-1.15],"HNF1A, HNF1A-AS1",Type 2 diabetes (adjusted for BMI),type II diabetes mellitus,GCST007518,12:120979061,Diabetes
1156,HNF1A,HNF1A-AS1,Not specified,rs118074491-<b>G</b>,9 x 10-20,,0.032,1.21,'-,[1.16-1.25],"RPL12P33, HNF1A-AS1",Type 2 diabetes,type II diabetes mellitus,GCST010118,12:120925703,Diabetes
1157,HNF1A,HNF1A-AS1,Not specified,rs73226260-<b>G</b>,6 x 10-11,,0.9669,1.13,'-,[1.09-1.17],HNF1A-AS1,Type 2 diabetes,type II diabetes mellitus,GCST009379,12:120942738,Diabetes
1158,HNF1A,HNF1A-AS1,Not specified,rs2650000-<b>A</b>,5 x 10-10,,0.455,'-,0.076 unit decrease,[0.052-0.1],HNF1A-AS1,Insulinogenic index,Insulinogenic index measurement,GCST008110,12:120951159,Diabetes
1159,HNF1A,HNF1A-AS1,Not specified,rs7305618-<b>C</b>,2 x 10-8,,NR,1.14,'-,[1.09-1.20],HNF1A-AS1,Type 2 diabetes,type II diabetes mellitus,GCST001070,12:120965129,Diabetes
1160,HNF1A,HNF1A-AS1,Not specified,rs1169288-<b>C</b>,2 x 10-7,,0.337,1.04,'-,[1.02-1.06],"HNF1A-AS1, HNF1A",Type 2 diabetes,type II diabetes mellitus,GCST007517,12:120978847,Diabetes
1161,HNF1A,HNF1A-AS1,Not specified,rs1169288-<b>C</b>,1 x 10-11,,0.323,1.04,'-,[1.03-1.06],"HNF1A-AS1, HNF1A",Type 2 diabetes,type II diabetes mellitus,GCST007515,12:120978847,Diabetes
1162,HNF1A,HNF1A-AS1,Not specified,rs1800574-<b>T</b>,6 x 10-8,,0.029,1.11,'-,[1.06-1.15],"HNF1A, HNF1A-AS1",Type 2 diabetes,type II diabetes mellitus,GCST007515,12:120979061,Diabetes
1163,HNF1A,HNF1A-AS1,Not specified,rs1800574-<b>T</b>,4 x 10-7,,0.033,1.11,'-,(1.06-1.16),"HNF1A, HNF1A-AS1",Type 2 diabetes,type II diabetes mellitus,GCST007517,12:120979061,Diabetes
1164,HNF1A,HNF1A-AS1,Not specified,rs1800574-<b>T</b>,2 x 10-12,,0.0296,1.14,'-,[1.10-1.19],"HNF1A, HNF1A-AS1",Type 2 diabetes,type II diabetes mellitus,GCST009379,12:120979061,Diabetes
2467,RAC1,PAK2,Not specified,rs843532-<b>?</b>,9 x 10-6,(SI+M),'-,'-,0.29 unit increase,[0.055-0.525],PAK2,Glucose homeostasis traits,"insulin sensitivity measurement, glucose homeostasis measurement",GCST002726,3:196755340,Diabetes
2911,RAC1,TIAM2,Not specified,rs9479989-<b>A</b>,9 x 10-6,,0.3588,'-,0.1839 unit decrease,[0.1-0.26],TIAM2,Glucagon levels in response to oral glucose tolerance test (fasting),glucagon measurement,GCST011138,6:154956767,Diabetes
3006,TP53,TP53TG1,Not specified,rs184072253-<b>A</b>,4 x 10-6,,0.01352,3.87,'-,[2.174-6.88899999999999],"TMEM243, TP53TG1",Ischemic stroke in diabetes mellitus,"Ischemic stroke, diabetes mellitus",GCST90014129,7:87297887,Diabetes
955,HNF1A,HNF1A,Not specified,rs1169288-<b>?</b>,2 x 10-14,,'-,1.0869565,'-,[1.06-1.1],"HNF1A-AS1, HNF1A",Gallstone disease,gallstones,GCST007209,12:120978847,Digestive System
1076,HNF1A,HNF1A,Not specified,rs7310409-<b>A</b>,6 x 10-7,,0.386,1.11,'-,[1.06-1.15],HNF1A,Pancreatic cancer,pancreatic carcinoma,GCST002991,12:120987058,Digestive System
1077,HNF1A,HNF1A,Not specified,rs1169296-<b>G</b>,3 x 10-7,,NR,1.12,'-,[1.07-1.17],HNF1A,Pancreatic ductal adenocarcinoma,pancreatic carcinoma,GCST007235,12:120990604,Digestive System
1155,HNF1A,HNF1A-AS1,Not specified,rs1169288-<b>?</b>,2 x 10-14,,'-,1.0869565,'-,[1.06-1.1],"HNF1A-AS1, HNF1A",Gallstone disease,gallstones,GCST007209,12:120978847,Digestive System
2910,RAC1,TIAM2,Not specified,rs73795325-<b>T</b>,2 x 10-6,(F_Rhodospirillaceae_RNT),0.024201199,'-,0.566462 unit increase,[0.33-0.8],TIAM2,"Gut microbiota (bacterial taxa, rank normal transformation method)",gut microbiome measurement,GCST010397,6:155163224,Digestive System
2937,TP53,TP53,Not specified,rs78378222-<b>?</b>,5 x 10-10,,0.0125,1.12,'-,[1.08-1.16],TP53,Haemorrhoidal disease,hemorrhoid,GCST90014033,17:7668434,Digestive System
2996,TP53,TP53TG1,Not specified,rs112300487-<b>A</b>,9 x 10-6,,NR,'-,4.4458303 z score decrease,'-,"TP53TG1, TMEM243",Gut microbiota alpha diversity (Simpson index),gut microbiome measurement,GCST90017132,7:87317508,Digestive System
1082,HNF1A,HNF1A,Not specified,rs1169288-<b>C</b>,2 x 10-15,,0.313809,'-,0.048448525 unit increase,[0.037-0.06],"HNF1A-AS1, HNF1A",Medication use (HMG CoA reductase inhibitors),HMG CoA reductase inhibitor use measurement,GCST007931,12:120978847,Drug Response
1083,HNF1A,HNF1A,Not specified,rs12427353-<b>G</b>,1 x 10-6,,'-,'-,0.141 pmol/l decrease,[0.084-0.198],HNF1A,Peak insulin response,peak insulin response measurement,GCST004487,12:120989098,Drug Response
1084,HNF1A,HNF1A,Not specified,rs12427353-<b>G</b>,3 x 10-6,,'-,'-,0.136 unit decrease,[0.079-0.193],HNF1A,Acute insulin response,acute insulin response measurement,GCST004575,12:120989098,Drug Response
1210,HNF1A,HNF1A-AS1,Not specified,rs1169288-<b>C</b>,2 x 10-15,,0.313809,'-,0.048448525 unit increase,[0.037-0.06],"HNF1A-AS1, HNF1A",Medication use (HMG CoA reductase inhibitors),HMG CoA reductase inhibitor use measurement,GCST007931,12:120978847,Drug Response
2465,RAC1,PAK1,Not specified,rs146103351-<b>A</b>,1 x 10-6,(AA),0.996,'-,0.167 unit increase,'-,PAK1,Post bronchodilator FEV1/FVC ratio,"response to bronchodilator, FEV/FEC ratio",GCST003264,11:77322906,Drug Response
2520,RAC1,PAK6,Not specified,rs1048164-<b>A</b>,9 x 10-6,,NR,'-,0.4365 unit increase,NR,"C15orf56, BUB1B-PAK6, PAK6",Weight gain in amisulpride-treated first-episode psychosis,"psychosis, longitudinal BMI measurement, response to amisulpride",GCST010007,15:40250903,Drug Response
2521,RAC1,PAK6,Not specified,rs1048163-<b>G</b>,5 x 10-6,,0.3383,'-,0.4495 unit increase,NR,"PAK6, BUB1B-PAK6, C15orf56",Weight gain in amisulpride-treated first-episode psychosis,"psychosis, longitudinal BMI measurement, response to amisulpride",GCST010007,15:40251022,Drug Response
2897,RAC1,TIAM1,Not specified,rs61550741-<b>G</b>,1 x 10-6,(phenotype 2),NR,2.27,'-,[NR],TIAM1,Response to efavirenz-containing treatment in HIV 1 infection (virologic failure),"HIV-1 infection, response to efavirenz, virologic response measurement",GCST002771,21:31133966,Drug Response
65,RAC1,CYRIB,Not specified,rs837065-<b>?</b>,5 x 10-12,,NR,'-,'-,'-,"CYRIB, AC022973.5",Educational attainment (years of education),self reported educational attainment,GCST007037,8:129841201,Educational and Intelligence
66,RAC1,CYRIB,Not specified,rs401526-<b>T</b>,1 x 10-13,,0.5258,'-,0.0104 unit decrease,[0.0077-0.0131],CYRIB,Educational attainment (years of education),self reported educational attainment,GCST006442,8:129916920,Educational and Intelligence
67,RAC1,CYRIB,Not specified,rs401526-<b>T</b>,2 x 10-14,(MTAG),0.5258,'-,0.0101 unit decrease,[0.0076-0.0126],CYRIB,Educational attainment (MTAG),self reported educational attainment,GCST006571,8:129916920,Educational and Intelligence
68,RAC1,CYRIB,Not specified,rs401526-<b>T</b>,3 x 10-9,(MTAG),0.5154,'-,0.0098 unit decrease,[0.0067-0.0129],CYRIB,Highest math class taken (MTAG),mathematical ability,GCST006568,8:129916920,Educational and Intelligence
